,pruning threshold,stopping probability,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,connected 2-in-a-row drop rate,unconnected 2-in-a-row drop rate,3-in-a-row drop rate,4-in-a-row drop rate,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
143,3.0,0.036616,0.02,1.0,0.56861,1.0,0.6,2.5,10.0,0.2,0.2,0.26667,0.2,2.60168,Type-dependent dropping,human-vs-human,29,4,,
144,5.0,0.011667,0.02,1.0,0.53333,0.8,0.66667,2.5,10.0,0.2,0.2,0.2,0.38554,2.53645,Type-dependent dropping,human-vs-human,29,5,,
145,8.5277,0.02,0.028101,1.6844,-0.043093,0.3874,0.50258,3.5,30.0,0.26973,0.19498,0.46299,0.2,1.8841999999999999,Type-dependent dropping,human-vs-human,30,1,,
146,10.0,0.0055721,0.01,2.664,-0.060731,0.20256,0.45634,2.4494,23.924,0.0,0.2962,0.65124,0.41983,2.2653100000000004,Type-dependent dropping,human-vs-human,30,2,,
147,8.1829,0.0081575,0.022582,2.434,0.44444,0.63856,1.1679,1.3487,15.0,0.22395,0.21859,0.2,0.22306,2.3974699999999998,Type-dependent dropping,human-vs-human,30,3,,
148,8.048,0.005,0.02,2.0,0.53333,0.26572,0.6,2.5,15.0,0.27564,0.0,0.2,0.3,2.34408,Type-dependent dropping,human-vs-human,30,4,,
149,10.0,0.01,0.02,1.9851,0.65188,-0.13008,0.21408,2.5,15.0,0.2,0.2,0.23333,0.2,2.2517400000000003,Type-dependent dropping,human-vs-human,30,5,,
150,3.4494,0.001,0.039962,0.99623,0.80086,0.99905,0.29938,3.4573,15.547,0.2004,0.22039,0.0,0.2415,1.4596500000000003,Type-dependent dropping,human-vs-human,31,1,,
151,4.0637,0.001,0.01,0.89043,0.97943,0.99199,0.2289,4.7484,17.226,0.29957,0.75252,0.19285,0.17078,1.59141,Type-dependent dropping,human-vs-human,31,2,,
152,5.0,0.001,0.015,1.0,0.8,0.8,0.22654,3.5,10.0,0.2,0.2,0.2,0.2,1.61183,Type-dependent dropping,human-vs-human,31,3,,
153,3.0,0.002,0.01,0.69601,0.88889,0.84434,0.3,3.5,9.9999,0.18466,0.2,0.0,0.195,1.31778,Type-dependent dropping,human-vs-human,31,4,,
154,5.0,0.0014444,0.01,0.56588,0.64489,0.86549,0.0,5.9258,20.0,0.19495,0.40025,0.2,0.2,1.36727,Type-dependent dropping,human-vs-human,31,5,,
155,5.502,0.001,0.01,0.47604,1.0552,1.5525,0.35071,3.5649,20.54,0.25927,0.18729,0.11793,0.22938,1.4993699999999999,Type-dependent dropping,human-vs-human,32,1,,
156,4.1582,0.005,0.04,0.25,1.1695,1.3333,0.20999,4.6667,32.154,0.2,0.16667,0.24816,0.11667,1.0626890000000002,Type-dependent dropping,human-vs-human,32,2,,
157,7.1823,0.0061904,0.01,0.40679,1.0863,1.598,0.42546,3.1691,22.027,0.1228,0.35122,0.13624,0.14326,1.37975,Type-dependent dropping,human-vs-human,32,3,,
158,3.7192,0.002448,0.012624,0.4905,1.4289,0.63119,0.53972,2.6702,12.028,0.34752,0.052478,0.14341,0.039957,1.4501500000000003,Type-dependent dropping,human-vs-human,32,4,,
159,9.3705,0.001,0.031751,0.38897,1.3333,2.0315,0.50696,3.375,12.25,0.17886,0.0,0.12038,0.19574,1.5507199999999997,Type-dependent dropping,human-vs-human,32,5,,
160,2.9874,0.0098841,0.01,0.94707,1.0725,1.0064,0.29581,6.9855,15.052,0.18749,0.22679,0.28017,0.16881,1.62212,Type-dependent dropping,human-vs-human,33,1,,
161,2.5105,0.001,0.023461,1.0,0.65328,0.64111,0.33333,3.5,30.0,0.25,0.2,0.2,0.2,2.06434,Type-dependent dropping,human-vs-human,33,2,,
162,3.0,0.01,0.03,0.99999,0.8,0.89987,0.3,5.0,15.0,0.31683,0.2,0.1,0.2,1.7472400000000001,Type-dependent dropping,human-vs-human,33,3,,
163,2.4256,0.031771,0.016902,1.0169,0.6744,1.0,0.33333,7.7778,10.0,0.28473,0.1776,0.20811,0.2,1.9505000000000003,Type-dependent dropping,human-vs-human,33,4,,
164,9.9999,0.01,0.02,0.44365,0.8,1.0,0.3,29.991,15.0,0.2,0.1,0.22354,0.2,2.0107,Type-dependent dropping,human-vs-human,33,5,,
165,6.9441,0.0042373,0.01,0.99546,1.2277,0.886,0.25895,3.8284,63.722,0.24237,0.21911,0.22202,0.19937,1.21749,Type-dependent dropping,human-vs-human,34,1,,
166,4.9535,0.001,0.01589,0.84927,1.0047,1.0244,0.4049,3.6577,13.037,0.25504,0.23796,0.15855,0.19378,1.6186599999999998,Type-dependent dropping,human-vs-human,34,2,,
167,4.472,0.0013417,0.011204,1.1067,1.2537,0.82187,0.42576,2.876,14.265,0.18498,0.20021,0.18872,0.25013,1.5075100000000001,Type-dependent dropping,human-vs-human,34,3,,
168,6.968,0.0027492,0.01,0.88882,0.86501,1.0,0.18056,5.8478,13.319,0.18889,0.2,0.20417,0.13333,1.6443100000000002,Type-dependent dropping,human-vs-human,34,4,,
169,3.0065,0.007,0.020066,0.81651,1.0584,0.99669,0.5362,4.007,29.947,0.20132,0.20132,0.19868,0.099338,1.5542699999999998,Type-dependent dropping,human-vs-human,34,5,,
170,3.3556,0.001,0.035,0.6889,0.59087,1.3529,0.16926,2.5,15.0,0.2,0.2,0.1,0.21111,1.5063999999999997,Type-dependent dropping,human-vs-human,35,1,,
171,3.8884,0.001,0.021342,0.77256,0.48939,0.93375,0.45417,3.6875,15.184,0.15483,0.19136,0.20649,0.20833,1.7695599999999998,Type-dependent dropping,human-vs-human,35,2,,
172,3.276,0.00325,0.03,0.5,0.8,2.0,0.3,5.0,11.767,0.2,0.2,0.2,0.2,2.00676,Type-dependent dropping,human-vs-human,35,3,,
173,3.3886,0.001,0.030002,0.56247,0.34997,1.5001,-0.025024,3.6639,11.0,0.0,0.33331,0.0,0.39996,1.4671699999999999,Type-dependent dropping,human-vs-human,35,4,,
174,4.0568,0.0013712,0.011759,0.6202,0.40935,1.6115,0.82554,3.3009,18.472,0.11402,0.026089,0.026376,0.026376,2.0962,Type-dependent dropping,human-vs-human,35,5,,
175,3.0539,0.001,0.01,1.0139,0.77486,0.77486,0.46035,2.8398,15.223,0.21105,0.19164,0.19307,0.18883,1.85451,Type-dependent dropping,human-vs-human,36,1,,
176,2.4145,0.001,0.02,0.67074,0.8,0.90051,0.3,2.5,30.0,0.2,0.2,0.14598,0.2,1.36952,Type-dependent dropping,human-vs-human,36,2,,
177,3.1932,0.001,0.019887,0.25,0.86321,1.3293,0.30196,3.2714,13.317,0.20121,0.20051,0.20121,0.20121,1.7641300000000002,Type-dependent dropping,human-vs-human,36,3,,
178,4.8771,0.001,0.017036,1.0854,0.8375,1.0417,0.32708,2.4271,14.666,0.18333,0.15937,0.18333,0.21667,1.72427,Type-dependent dropping,human-vs-human,36,4,,
179,2.9517,0.001,0.03,1.0,1.0,0.42667,0.3,2.5,15.0,0.18668,0.2,0.2,0.2,1.95567,Type-dependent dropping,human-vs-human,36,5,,
180,3.0097,0.020037,0.0201,0.95397,0.14439,0.8534,0.30324,5.0087,19.948,0.16833,0.19801,0.60324,0.18848,2.69695,Type-dependent dropping,human-vs-human,37,1,,
181,5.0,0.005,0.01,1.2755,-0.95334,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.21453,Type-dependent dropping,human-vs-human,37,2,,
182,5.0,0.005,0.02,1.1667,-0.75806,0.90683,0.23685,2.5,15.0,0.2,0.2,0.1526,0.2,1.90762,Type-dependent dropping,human-vs-human,37,3,,
183,9.1111,0.018926,0.015,1.365,0.17907,0.78885,0.32381,3.3388,16.667,0.23876,0.24444,0.2,0.2,2.10995,Type-dependent dropping,human-vs-human,37,4,,
184,3.0827,0.0069627,0.022548,1.041,-0.2775,0.68156,0.30011,2.5003,14.999,0.32169,0.20724,0.19254,0.19085,2.52536,Type-dependent dropping,human-vs-human,37,5,,
185,4.6108,0.019495,0.01,1.0189,-0.17392,0.61717,0.89176,2.5933,10.002,0.91978,0.18436,0.26675,0.19999,1.9891700000000003,Type-dependent dropping,human-vs-human,38,1,,
186,5.5358,0.020676,0.02,1.0,-0.4721,-0.52431,1.0,3.5,7.8372,0.20762,0.2,0.20528,0.099999,2.1798599999999997,Type-dependent dropping,human-vs-human,38,2,,
187,4.9745,0.0075334,0.01,1.1548,-0.14147,-0.53475,0.67766,2.4744,15.117,0.39121,0.20586,0.20586,0.21708,2.61944,Type-dependent dropping,human-vs-human,38,3,,
188,6.0447,0.02,0.03,1.0,0.0035039,0.36999,1.0936,3.5825,15.0,0.18889,0.32636,0.16667,0.2,2.6429300000000002,Type-dependent dropping,human-vs-human,38,4,,
189,7.0,0.021138,0.02,1.0,0.15543,-0.65118,1.3535,4.6667,40.0,0.2,0.16667,0.2,0.3201,1.8628399999999998,Type-dependent dropping,human-vs-human,38,5,,
190,0.1,0.0098172,0.019444,0.6905,0.65148,1.0898,0.66138,3.3333,15.556,0.16667,0.2,0.2,0.21111,2.19745,Type-dependent dropping,human-vs-human,39,1,,
191,3.0,0.04,0.02,0.25,0.88889,1.1052,0.3,3.2916,20.0,0.2,0.2,0.2,0.2,1.89452,Type-dependent dropping,human-vs-human,39,2,,
192,5.0,0.0075575,0.02,1.0,0.8,1.0,0.3,1.8442,15.0,0.2,0.2,0.2,0.2,2.11396,Type-dependent dropping,human-vs-human,39,3,,
193,3.0,0.01,0.02,1.0,0.8,1.0,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.42063,Type-dependent dropping,human-vs-human,39,4,,
194,5.0,0.018939,0.02,0.25,0.88889,1.3333,0.4,3.3333,15.0,0.13828,0.2,0.25058,0.2,1.7228299999999996,Type-dependent dropping,human-vs-human,39,5,,
195,5.2152,0.005,0.02,0.91446,0.4,1.0,0.46214,2.5,15.0,0.2,0.26324,0.2,0.2,1.89493,Type-dependent dropping,human-vs-human,40,1,,
196,6.4304,0.010473,0.01,0.91177,0.78738,1.0568,0.30571,2.581,18.469,0.20561,0.19389,0.21576,0.19439,1.8639800000000002,Type-dependent dropping,human-vs-human,40,2,,
197,5.1229,0.0057044,0.01,0.99814,0.63119,0.87435,0.30004,2.5001,20.001,0.093543,0.20003,0.17983,0.13874,2.4578100000000003,Type-dependent dropping,human-vs-human,40,3,,
198,10.0,0.0095,0.02,0.93565,0.52427,1.3524,0.3,2.5,20.0,0.16667,0.3,0.26481,0.2,2.25242,Type-dependent dropping,human-vs-human,40,4,,
199,3.0316,0.02,0.024074,1.0,0.73371,1.3261,0.16961,2.5,20.0,0.24652,0.2,0.2,0.2,1.45811,Type-dependent dropping,human-vs-human,40,5,,
200,1.9337,0.003,0.01,0.99999,1.0,1.0321,2.9156e-06,3.7037,17.222,0.2,0.21292,0.2,0.2,1.57759,Type-dependent dropping,generalization,1,1,,
201,1.55,0.005,0.019866,1.0,1.089,0.95214,0.36667,3.3333,12.639,0.13333,0.26667,0.1963,0.2,1.27052,Type-dependent dropping,generalization,1,2,,
202,3.0,0.001,0.015,0.98284,1.1328,0.99999,0.069257,3.8889,20.0,0.21519,0.4,0.1,0.1971,1.72507,Type-dependent dropping,generalization,1,3,,
203,2.8781,0.001,0.01,0.94531,1.0317,0.9375,0.069762,3.4427,14.5,0.175,0.25992,0.13424,0.225,1.8699500000000004,Type-dependent dropping,generalization,1,4,,
204,3.1166,0.0032222,0.023685,0.77683,1.0598,1.0397,0.0066686,5.3975,19.362,0.22393,0.1866,0.14673,0.23459,1.6256099999999996,Type-dependent dropping,generalization,1,5,,
205,7.4653,0.001,0.040001,0.94445,1.2473,1.0545,0.25973,2.963,15.0,0.19792,0.20001,0.19999,0.20001,1.19909,Type-dependent dropping,generalization,2,1,,
206,10.0,0.001,0.01,1.4374,1.5001,0.58391,0.62494,3.3749,11.001,0.0,0.0,0.40003,0.071238,1.7294700000000003,Type-dependent dropping,generalization,2,2,,
207,5.196,0.001,0.028057,1.0,1.6,1.0,1.0,2.1937,8.1396,0.1,0.2,0.2,0.2,1.15684,Type-dependent dropping,generalization,2,3,,
208,7.0,0.005,0.015,1.0,1.2202,1.0,0.66667,2.5,15.0,0.2,0.2,0.2,0.2,1.34504,Type-dependent dropping,generalization,2,4,,
209,9.9999,0.0050002,0.02,1.0,1.6,0.99998,0.29998,3.5001,15.0,0.19999,0.20001,0.25398,0.20001,1.2323199999999999,Type-dependent dropping,generalization,2,5,,
210,2.0617,0.026503,0.019919,0.50202,-0.21094,0.99596,0.30263,2.4929,15.032,0.26906,0.20162,0.20162,0.20635,1.98293,Type-dependent dropping,generalization,3,1,,
211,0.1,0.010834,0.028484,0.25,0.047202,0.86662,0.79628,5.6986,19.575,0.16019,0.17225,0.24475,0.19844,2.1796999999999995,Type-dependent dropping,generalization,3,2,,
212,1.1832,0.01,0.029189,0.47298,0.22467,1.0415,0.3,2.5,15.73,0.2697,0.2,0.075719,0.2,2.1154900000000003,Type-dependent dropping,generalization,3,3,,
213,9.9999,0.01,0.02,0.85584,-0.055858,0.68062,0.17242,5.0,5.851,0.2,0.16667,0.28946,0.2,2.35875,Type-dependent dropping,generalization,3,4,,
214,5.185,0.0075923,0.02664,0.25,0.33264,0.99955,0.27829,3.1512,13.587,0.19142,0.20975,0.13351,0.20732,2.2165100000000004,Type-dependent dropping,generalization,3,5,,
215,6.8815,0.017557,0.13208,0.94699,0.91175,1.1887,0.18149,2.6365,-76.204,0.19988,0.2776,0.16838,0.2208,2.5484800000000005,Type-dependent dropping,generalization,4,1,,
216,4.9723,0.001,0.020538,0.94935,0.63486,0.8295,0.54341,1.5374,-17.879,0.26035,0.25144,0.23058,0.17685,2.34634,Type-dependent dropping,generalization,4,2,,
217,2.9982,0.013387,0.026016,0.9592,0.8,1.0,0.25238,2.4027,-8.3447,0.20515,0.16667,0.20947,0.16667,2.93142,Type-dependent dropping,generalization,4,3,,
218,3.0,0.01,0.02,0.64169,0.68066,1.0,0.3,2.5,-19.667,0.25987,0.12153,0.1,0.23248,2.7050899999999998,Type-dependent dropping,generalization,4,4,,
219,7.25,0.017986,0.03,1.0,0.88889,0.92768,0.33333,2.5,-12.353,0.24697,0.19995,0.26667,0.22277,2.5860999999999996,Type-dependent dropping,generalization,4,5,,
220,9.38,0.010556,0.035,1.1667,0.49286,1.0,0.3,3.5884,-305.97,0.2,0.13333,0.2,0.27805,2.73238,Type-dependent dropping,generalization,5,1,,
221,2.7563,0.004,0.01,0.25,0.2282,1.3846,0.21875,2.2812,14.0,0.15,0.1875,0.175,0.125,2.3374099999999998,Type-dependent dropping,generalization,5,2,,
222,3.0,0.009706,0.01441,1.0,0.59455,0.88021,0.3,2.5,17.778,0.26806,0.2,0.16667,0.2,2.66327,Type-dependent dropping,generalization,5,3,,
223,3.2501,0.032896,0.036025,1.0,0.42416,0.81712,0.10433,2.6153,9.6308,0.18889,0.19469,0.22999,0.23975,2.09034,Type-dependent dropping,generalization,5,4,,
224,3.2085,0.014696,0.01,0.73739,0.5727,0.92512,0.041515,3.8165,18.072,0.36232,0.085289,0.34085,0.31101,2.50391,Type-dependent dropping,generalization,5,5,,
225,4.1834,0.001,0.02,1.0,0.8,0.8,0.3,2.5,15.0,0.2,0.10331,0.2,0.2,1.62896,Type-dependent dropping,generalization,6,1,,
226,7.0,0.0037599,0.02,1.0,0.8,1.1161,1.3306,3.3333,15.0,0.2,0.24618,0.2,0.19143,1.7529,Type-dependent dropping,generalization,6,2,,
227,5.4281,0.0021358,0.038315,0.97242,1.1732,0.95315,0.71251,3.0276,40.0,0.18496,0.2,0.2,0.17778,1.80238,Type-dependent dropping,generalization,6,3,,
228,6.3801,0.001,0.03,0.95563,1.0,0.81647,0.4,2.768,9.376,0.16667,0.0,0.2,0.2,1.47212,Type-dependent dropping,generalization,6,4,,
229,4.7985,0.001,0.025584,0.81742,1.0513,1.3879,0.48149,2.9844,8.4643,0.31169,0.31169,0.31071,0.14671,1.53939,Type-dependent dropping,generalization,6,5,,
230,3.4974,0.001,0.01,1.0,0.72625,0.75458,0.6,2.5,20.522,0.2,0.2,0.2,0.3,2.12812,Type-dependent dropping,generalization,7,1,,
231,10.0,0.001,0.02,0.58333,0.8,0.70743,0.5,2.8333,15.0,0.2,0.2,0.21916,0.2,1.97985,Type-dependent dropping,generalization,7,2,,
232,4.8451,0.0036157,0.030593,0.46919,1.1111,0.97998,1.0913,3.3494,28.815,0.18812,0.14925,0.1968,0.19245,1.88463,Type-dependent dropping,generalization,7,3,,
233,5.3973,0.0048076,0.014966,0.79148,0.8208,0.45838,0.46119,2.4518,14.045,0.21012,0.17391,0.16435,0.17539,1.7139900000000001,Type-dependent dropping,generalization,7,4,,
234,10.0,0.005,0.01,0.66267,1.0,1.0,0.66667,3.5,10.0,0.2,0.2,0.2,0.3,1.67422,Type-dependent dropping,generalization,7,5,,
235,6.8002,0.01,0.02,1.5,0.4,0.75049,0.3,3.5,10.0,0.17477,0.2,0.2,0.17694,2.27151,Type-dependent dropping,generalization,8,1,,
236,10.0,0.0054022,0.015,1.3945,0.575,0.3764,0.5625,4.0625,13.0,0.3,0.3,0.27805,0.1,2.0223099999999996,Type-dependent dropping,generalization,8,2,,
237,6.0,0.0047778,0.02,2.0,0.8,-0.15313,0.3,2.5,9.6409,0.2,0.2,0.4,0.2,1.9255599999999997,Type-dependent dropping,generalization,8,3,,
238,5.0,0.01,0.032788,1.0,0.88889,0.78821,0.3,3.3493,15.0,0.19288,0.2,0.2,0.2,1.84103,Type-dependent dropping,generalization,8,4,,
239,7.6423,0.0085586,0.01,1.4369,0.35062,0.50069,0.62455,5.8738,17.34,0.39972,0.39973,0.39972,0.31114,1.5591700000000002,Type-dependent dropping,generalization,8,5,,
240,5.2707,0.0041641,0.023338,0.62095,0.58206,0.62438,0.20305,5.0003,16.665,0.16661,0.3001,0.3999,0.19994,1.9867199999999996,Type-dependent dropping,generalization,9,1,,
241,5.8057,0.0063903,0.019092,0.51362,0.26388,1.1493,0.4625,4.757,17.0,0.15,0.11847,0.3,0.10794,1.91917,Type-dependent dropping,generalization,9,2,,
242,7.0,0.005,0.03,0.43493,0.53333,0.9829,0.4,3.7435,10.0,0.2,0.2,0.2,0.2,2.05165,Type-dependent dropping,generalization,9,3,,
243,2.5376,0.01,0.02,0.94671,0.44704,0.87881,0.29101,3.7037,15.0,0.20665,0.2,0.19832,0.12172,1.9813500000000002,Type-dependent dropping,generalization,9,4,,
244,3.0,0.01,0.018333,0.25,0.4,1.5,0.5,8.7054,20.0,0.2,0.2,0.16667,0.2,2.0093900000000002,Type-dependent dropping,generalization,9,5,,
245,0.97709,0.004,0.01,0.47222,0.43864,1.03,0.6,3.6178,15.0,0.24138,0.19769,0.2,0.2,2.21844,Type-dependent dropping,generalization,10,1,,
246,5.9697,0.0036667,0.016667,1.1667,0.65782,0.8,0.3,3.2811,60.0,0.37979,0.16481,0.28889,0.2,2.10719,Type-dependent dropping,generalization,10,2,,
247,9.8119,0.0040025,0.01,0.25,0.65538,0.9817,0.2881,2.6947,19.808,0.19268,0.1958,0.20411,0.23192,1.7064500000000002,Type-dependent dropping,generalization,10,3,,
248,3.6669,0.001,0.02011,0.50199,0.76035,0.87891,0.28076,3.195,30.237,0.28235,0.0,0.1568,0.21184,2.12203,Type-dependent dropping,generalization,10,4,,
249,5.9837,0.0050035,0.01,0.40796,0.53518,1.0824,0.30129,3.338,16.646,0.18823,0.16601,0.17751,0.20079,1.8103599999999997,Type-dependent dropping,generalization,10,5,,
250,3.0,0.51162,0.02,2.0,1.0667,1.0,0.3,3.5,53.438,0.18612,0.2,0.2,0.093986,2.1932199999999993,Type-dependent dropping,generalization,11,1,,
251,0.22537,0.01,0.019815,1.0,0.8,0.94115,0.15492,2.38,10.0,0.4,0.2,0.18747,0.0,1.64616,Type-dependent dropping,generalization,11,2,,
252,0.1,0.19519,0.020233,1.2378,0.88091,0.69626,0.14574,2.5148,18.641,0.1942,0.0,0.20334,0.11633,1.87696,Type-dependent dropping,generalization,11,3,,
253,2.0333,0.010641,0.03,1.9544,1.0,0.74177,-0.24357,1.9756,6.4881,0.19605,0.2,0.2,0.16667,2.44968,Type-dependent dropping,generalization,11,4,,
254,0.1,0.010022,0.019976,1.0011,0.79891,1.0012,0.29921,3.1236,9.9934,0.19952,0.40073,0.19952,0.17711,1.8597299999999997,Type-dependent dropping,generalization,11,5,,
255,3.5565,0.001,0.01,0.32671,0.16253,1.0,0.5,3.2622,15.0,0.2,0.3,0.1,0.2,2.1015900000000003,Type-dependent dropping,generalization,12,1,,
256,1.4222,0.001,0.018762,0.5625,0.05,1.25,0.625,3.303,12.75,0.4,0.4,0.14218,0.0,1.8828099999999999,Type-dependent dropping,generalization,12,2,,
257,2.978,0.001,0.013543,0.80295,0.39985,0.99979,0.53315,3.4995,14.998,0.33319,0.39894,0.26658,0.18896,1.9652100000000001,Type-dependent dropping,generalization,12,3,,
258,2.7955,0.001,0.01,0.81554,0.3421,1.0,0.3,4.4444,20.0,0.2,0.2,0.26667,0.2,1.9558500000000003,Type-dependent dropping,generalization,12,4,,
259,4.1369,0.0038292,0.01,1.0197,0.34619,0.76418,0.32726,5.012,17.759,0.25539,0.16016,0.41421,0.13347,2.05046,Type-dependent dropping,generalization,12,5,,
260,5.2442,0.0016061,0.021875,0.41358,0.88889,1.0,0.4,3.8889,20.0,0.24698,0.2,0.23487,0.2,1.4730599999999998,Type-dependent dropping,generalization,13,1,,
261,6.6089,0.0038142,0.03,0.42949,1.0,0.85861,0.66667,3.1667,20.0,0.13333,0.2,0.18889,0.16667,1.92522,Type-dependent dropping,generalization,13,2,,
262,7.0,0.001,0.01,0.93972,1.0667,0.16194,0.40903,2.5,20.0,0.2,0.2,0.2,0.2,2.00824,Type-dependent dropping,generalization,13,3,,
263,3.55,0.001,0.01,0.9682,0.8,0.8,0.4,2.7977,15.0,0.2,0.2,0.10943,0.2,2.09632,Type-dependent dropping,generalization,13,4,,
264,10.0,0.001,0.02,0.5,1.0667,0.8,0.5,2.5,15.0,0.2,0.2,0.2,0.2,1.6454,Type-dependent dropping,generalization,13,5,,
265,0.1,0.010958,0.01,0.86089,0.76965,0.89095,0.25395,4.2075,18.036,0.22956,0.1833,0.28126,0.19956,2.60382,Type-dependent dropping,generalization,14,1,,
266,0.1,0.01,0.021901,0.86017,0.4,0.74219,0.3,3.5,15.0,0.2,0.2,0.17105,0.2,1.7934100000000004,Type-dependent dropping,generalization,14,2,,
267,2.8356,0.019157,0.017857,0.47794,0.75109,1.0464,-1.6281,3.6875,9.0881,0.18333,0.21569,0.23223,0.14167,2.22198,Type-dependent dropping,generalization,14,3,,
268,4.1196,0.0075,0.02,1.0,0.66531,0.8,0.14142,4.9046,15.0,0.16667,0.2,0.2,0.3,1.87653,Type-dependent dropping,generalization,14,4,,
269,1.0667,0.02,0.023333,0.51686,0.5243,0.84629,0.0,6.6667,16.667,0.14767,0.36851,0.18889,0.2,2.00755,Type-dependent dropping,generalization,14,5,,
270,3.4527,0.0035472,0.016667,1.0,0.47485,0.8429,0.33333,2.5,30.0,0.2,0.23333,0.2,0.24266,2.1385199999999998,Type-dependent dropping,generalization,15,1,,
271,3.0,0.001,0.023333,0.95858,0.56913,1.0,0.3,3.3333,15.0,0.2,0.22625,0.25949,0.2,2.09911,Type-dependent dropping,generalization,15,2,,
272,8.4741,0.005275,0.018683,1.1817,0.76121,1.0636,0.42184,2.5005,15.002,0.19988,0.19008,0.19521,0.19988,2.0818800000000004,Type-dependent dropping,generalization,15,3,,
273,5.5169,0.005,0.01,1.0,0.68556,1.0,0.3,3.2125,30.0,0.2,0.1,0.28161,0.2,2.44991,Type-dependent dropping,generalization,15,4,,
274,3.4626,0.0064334,0.02,1.0,0.57956,0.99999,0.4,2.5,20.0,0.2,0.2,0.2,0.2,1.9779999999999998,Type-dependent dropping,generalization,15,5,,
275,3.0,0.0091617,0.01,1.0556,0.8,1.0,1.1327,3.3333,15.0,0.3,0.1,0.2,0.2,1.80545,Type-dependent dropping,generalization,16,1,,
276,3.9451,0.0039586,0.018077,0.5728,0.6091,1.2004,1.1826,4.5984,14.876,0.281,0.09274,0.23212,0.15897,1.4652299999999998,Type-dependent dropping,generalization,16,2,,
277,4.8378,0.0018889,0.02,0.85724,0.8,0.8,1.0606,2.5,15.0,0.2,0.2,0.2,0.2,1.7047500000000002,Type-dependent dropping,generalization,16,3,,
278,5.503,0.0026305,0.01,0.60089,0.8,1.0,0.45621,5.0,30.0,0.2,0.2,0.2,0.2,2.00895,Type-dependent dropping,generalization,16,4,,
279,3.0733,0.001,0.01,0.5,0.8,1.0,0.6,5.0,20.903,0.2,0.2,0.2,0.2,1.85393,Type-dependent dropping,generalization,16,5,,
280,0.1,0.02,0.02,0.4475,0.34176,1.0,0.81261,5.5556,40.0,0.2,0.2,0.2,0.18889,1.52802,Type-dependent dropping,generalization,17,1,,
281,3.4973,0.010009,0.01,0.76813,0.58584,0.95878,0.60034,3.85,15.004,0.19979,0.19979,0.20021,0.20726,2.2466500000000003,Type-dependent dropping,generalization,17,2,,
282,7.3334,0.0036667,0.04,0.92255,0.54133,0.55717,0.44444,3.7684,10.0,0.212,0.26038,0.23333,0.1893,2.18985,Type-dependent dropping,generalization,17,3,,
283,5.6417,0.001,0.02,0.25,0.25737,0.93097,0.5,4.6667,13.333,0.2,0.16667,0.15556,0.2,2.17444,Type-dependent dropping,generalization,17,4,,
284,5.4839,0.0018681,0.01,0.62579,0.69936,0.4151,0.98741,3.2484,18.421,0.28267,0.15273,0.37106,0.37106,1.8512099999999996,Type-dependent dropping,generalization,17,5,,
285,5.0,0.001,0.024444,1.0209,0.4,1.0667,0.38889,3.0008,15.0,0.2,0.2,0.2753,0.2,1.4604400000000002,Type-dependent dropping,generalization,18,1,,
286,5.175,0.001,0.011701,0.96986,0.40711,1.1418,0.39339,3.3155,15.081,0.27334,0.21352,0.1978,0.20824,1.7189600000000003,Type-dependent dropping,generalization,18,2,,
287,8.4964,0.001,0.01,0.89683,0.60266,1.2523,0.19763,4.34,16.129,0.14183,0.0,0.21372,0.14353,1.51774,Type-dependent dropping,generalization,18,3,,
288,10.0,0.0039052,0.03274,0.93403,0.58308,1.0971,0.27744,3.9691,14.279,0.20354,0.24192,0.1607,0.1542,2.08419,Type-dependent dropping,generalization,18,4,,
289,7.0,0.0014444,0.03,1.0,0.8,1.3243,0.3,3.9026,15.0,0.2,0.16667,0.2,0.2,1.85448,Type-dependent dropping,generalization,18,5,,
290,3.915,0.002461,0.01,0.57882,1.1574,0.21456,0.79063,4.2083,19.0,0.0,0.0,0.4,0.3835,2.42729,Type-dependent dropping,generalization,19,1,,
291,2.55,0.01,0.02,0.25,0.84963,0.002407,0.5,7.0,15.0,0.2,0.2,0.2,0.2,2.3691,Type-dependent dropping,generalization,19,2,,
292,4.4167,0.001,0.02,0.25,1.0367,0.13975,0.3,3.3333,8.2838,0.2,0.4,0.2,0.2,2.01551,Type-dependent dropping,generalization,19,3,,
293,4.9711,0.0033878,0.03,1.0,0.87838,0.1386,0.26452,2.6132,7.3736,0.4,0.2,0.19547,0.2,1.82301,Type-dependent dropping,generalization,19,4,,
294,3.3134,0.0044788,0.030345,1.0,0.88889,0.012233,0.36774,2.7778,13.959,0.13333,0.19177,0.15267,0.26667,1.93383,Type-dependent dropping,generalization,19,5,,
295,4.0468,0.0014444,0.024321,1.0,0.59428,0.79113,0.3,2.5,15.0,0.2,0.2,0.2,0.2,2.08885,Type-dependent dropping,generalization,20,1,,
296,3.0,0.005,0.01,0.5,0.81303,0.57002,0.3,7.0,15.0,0.2,0.16667,0.2,0.13311,1.7505699999999997,Type-dependent dropping,generalization,20,2,,
