,pruning threshold,stopping probability,feature drop rate,lapse rate,opponent scaling constant,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
630,1.409,0.005,0.2,0.02,1.0,0.48611,0.4,0.8,0.5,3.5,20.219,2.0478499999999995,Opponent scaling,learning,8,1,2.0,
631,3.0,0.015507,0.2,0.02,1.0788,0.25,0.62714,1.3333,0.6,5.0,20.0,2.44123,Opponent scaling,learning,8,2,2.0,
632,0.1,0.0099999,0.2,0.015,1.4134,0.8027,0.54337,0.84835,1.0,3.5,15.0,2.09496,Opponent scaling,learning,8,3,2.0,
633,2.911,0.0049592,0.19906,0.030544,1.0178,0.93892,0.40357,0.75195,0.74503,3.4885,15.041,1.9839599999999997,Opponent scaling,learning,8,4,2.0,
634,7.0,0.010466,0.2,0.01,1.0,0.99999,0.67958,0.7053,1.0986,3.781,30.0,2.1831800000000006,Opponent scaling,learning,8,5,2.0,
635,0.1,0.011829,0.26667,0.019587,0.875,0.80164,0.8,0.40088,0.72862,2.5,20.0,2.0655099999999997,Opponent scaling,learning,8,1,3.0,
636,4.9119,0.001,0.2734,0.022499,1.0,0.7731,0.67428,0.44812,1.4911,3.3333,20.0,1.96916,Opponent scaling,learning,8,2,3.0,
637,10.0,0.005,0.3,0.03,1.0,0.5,0.74987,0.8,1.0709,4.6128,30.0,2.3942900000000003,Opponent scaling,learning,8,3,3.0,
638,8.5,0.011667,0.2,0.02,0.95834,0.84166,0.8,0.20394,0.69321,2.5,12.556,1.9642899999999996,Opponent scaling,learning,8,4,3.0,
639,9.2852,0.0067263,0.2,0.02,0.75,0.30314,0.8,-0.34033,0.4,3.3333,20.0,1.93792,Opponent scaling,learning,8,5,3.0,
640,0.1,0.003,0.3,0.01,1.0167,0.5,1.2032,1.0667,2.5617,4.6667,27.907,1.6614200000000001,Opponent scaling,learning,8,1,4.0,
641,3.5463,0.0030402,0.10201,0.024899,1.0817,0.62248,1.0205,0.32137,0.93445,3.0013,13.04,2.06097,Opponent scaling,learning,8,2,4.0,
642,2.6883,0.001,0.27188,0.028125,1.0645,1.1056,1.5578,0.8505,2.5586,5.2112,19.625,1.7926300000000002,Opponent scaling,learning,8,3,4.0,
643,0.63201,0.0049986,0.24419,0.022194,1.001,0.58899,1.2123,1.021,2.5876,5.2151,28.831,1.93918,Opponent scaling,learning,8,4,4.0,
644,0.84724,0.001,0.2,0.01,1.0001,0.48607,0.82913,0.79992,2.0363,4.4504,15.001,1.78588,Opponent scaling,learning,8,5,4.0,
645,2.2346,0.001,0.048111,0.013207,1.3673,0.70991,0.69387,0.58019,0.57288,2.6073,23.358,2.13415,Opponent scaling,learning,8,1,5.0,
646,3.3056,0.001,0.2481,0.01,1.2175,0.51709,0.78743,1.4465,1.4578,4.256,12.587,1.99903,Opponent scaling,learning,8,2,5.0,
647,3.4619,0.001,0.3,0.01,0.625,0.25,0.53334,0.8,0.66667,3.5,26.667,1.94272,Opponent scaling,learning,8,3,5.0,
648,4.6307,0.001,0.32256,0.010833,1.009,0.50545,0.80921,0.71251,1.1235,3.4755,14.367,1.75913,Opponent scaling,learning,8,4,5.0,
649,7.2739,0.0056666,0.21722,0.021667,0.80208,0.51773,0.96832,0.16359,1.0625,3.8957,5.734,2.0164299999999997,Opponent scaling,learning,8,5,5.0,
650,7.475,0.010675,0.20063,0.030195,0.99469,1.0338,0.86245,0.9765,0.29126,2.957,-134.97,2.1429,Opponent scaling,learning,9,1,1.0,
651,1.9957,0.0055,0.2,0.026597,1.6071,1.0,0.71317,0.8,0.43594,3.3333,6.9768,2.41862,Opponent scaling,learning,9,2,1.0,
652,2.7268,0.006121,0.51105,0.018152,0.87739,0.87738,0.67388,1.1401,0.39108,5.2453,13.879,2.2399400000000003,Opponent scaling,learning,9,3,1.0,
653,9.7849,0.01,0.24448,0.016523,1.0754,1.0,0.80005,0.80005,0.29997,3.5896,-587.13,2.64377,Opponent scaling,learning,9,4,1.0,
654,3.5067,0.0059239,0.50036,0.04,1.0513,0.99999,0.66811,1.0696,0.25227,3.3333,-135.0,2.52861,Opponent scaling,learning,9,5,1.0,
655,4.2049,0.001,0.36188,0.079342,1.0902,0.93274,0.85459,0.89686,0.36704,4.8987,2.6532,1.90484,Opponent scaling,learning,9,1,2.0,
656,2.4934,0.0049863,0.20414,0.029586,1.0091,1.009,1.0103,0.80931,0.30672,3.3152,-1806.7,2.13017,Opponent scaling,learning,9,2,2.0,
657,2.3894,0.010423,0.22099,0.020671,1.2433,1.0132,1.1547,0.96627,0.45828,5.6016,-1.5464,1.72624,Opponent scaling,learning,9,3,2.0,
658,2.9339,0.001,0.44614,0.02,0.96333,1.0515,1.1357,1.0951,0.3,3.8553,-90.001,1.83873,Opponent scaling,learning,9,4,2.0,
659,0.1,0.0052823,0.31543,0.029486,2.1525,1.0091,1.0832,1.124,0.40835,5.1922,3.0954,1.7564499999999998,Opponent scaling,learning,9,5,2.0,
660,2.7632,0.0059714,0.34737,0.017544,1.1005,0.85088,0.90928,1.1228,0.37983,305.22,30.971,2.19714,Opponent scaling,learning,9,1,3.0,
661,3.0,0.005,0.30385,0.02,1.0,1.0,0.8,1.0,0.3,5.0,-60.988,2.00819,Opponent scaling,learning,9,2,3.0,
662,0.1,0.007523,0.29848,0.027001,2.1645,0.83551,1.073,0.8049,0.44271,66.451,16.504,1.7260199999999997,Opponent scaling,learning,9,3,3.0,
663,1.013,0.02,0.2,0.019016,2.2871,0.9082,1.6,0.5888,0.30088,4.6667,-66.667,1.81298,Opponent scaling,learning,9,4,3.0,
664,1.1438,0.0099052,0.19797,0.020017,1.0426,0.25,0.75142,1.0053,0.39658,15.728,14.958,1.58546,Opponent scaling,learning,9,5,3.0,
665,3.009,0.0094981,0.27803,0.01,1.3553,0.80143,0.95351,1.0546,0.40489,4.6242,-92.752,2.0498400000000006,Opponent scaling,learning,9,1,4.0,
666,8.7963,0.001,0.14016,0.020555,1.0868,0.25,0.77143,1.0295,-0.030267,8.5156,-193.29,1.6681300000000001,Opponent scaling,learning,9,2,4.0,
667,2.7602,0.005,0.31667,0.031041,1.0,1.0,0.8,0.8,0.4,3.5,-135.0,1.8292100000000002,Opponent scaling,learning,9,3,4.0,
668,4.1691,0.001,0.32713,0.038252,0.97452,1.0622,0.77379,1.0381,0.31893,4.6012,19.84,2.0803,Opponent scaling,learning,9,4,4.0,
669,3.0,0.0046641,0.2,0.13151,0.97315,1.0556,0.8,0.99999,0.3,2.9017,15.0,2.03525,Opponent scaling,learning,9,5,4.0,
670,3.0001,0.0057773,0.40664,0.020222,0.99998,1.0,0.60298,0.99997,0.40002,3.7156,-441.59,1.90261,Opponent scaling,learning,9,1,5.0,
671,3.975,0.001,0.33073,0.01,1.4375,1.3958,1.0597,1.5,0.725,5.875,-139.0,1.83609,Opponent scaling,learning,9,2,5.0,
672,1.3938,0.0099749,0.37727,0.026056,1.308,0.74113,0.25289,1.4936,0.19585,6.6395,-138.56,1.60914,Opponent scaling,learning,9,3,5.0,
673,2.7614,0.01,0.3,0.035,1.0,1.0,0.8,1.0,0.3,4.6666,-304.16,1.8330899999999999,Opponent scaling,learning,9,4,5.0,
674,3.3903,0.0104,0.20694,0.033809,1.1962,1.0423,0.84355,1.0365,0.59184,5.5517,-46.159,1.9586999999999999,Opponent scaling,learning,9,5,5.0,
675,3.0,0.001,0.2,0.020901,1.2803,0.90485,0.8,1.0,-0.045909,3.5,16.667,1.62897,Opponent scaling,learning,10,1,1.0,
676,6.5506,0.001,0.2,0.01,1.0,1.0,0.8,1.0,0.4,2.5,30.0,2.3609400000000003,Opponent scaling,learning,10,2,1.0,
677,2.8389,0.01,0.18889,0.02,1.3488,0.94701,0.8,1.0667,0.66667,3.0232,15.0,1.68582,Opponent scaling,learning,10,3,1.0,
678,7.9995,0.0055012,0.19998,0.018202,1.0001,1.0001,0.80012,1.0001,0.30009,3.3336,14.999,1.64022,Opponent scaling,learning,10,4,1.0,
679,7.051,0.0090202,0.19443,0.020283,1.3456,0.98115,0.7896,0.98413,0.080962,4.9573,13.272,2.12246,Opponent scaling,learning,10,5,1.0,
680,2.8377,0.001,0.20456,0.025983,1.1596,1.0006,1.0823,0.8293,0.33287,2.6358,20.004,1.77456,Opponent scaling,learning,10,1,2.0,
681,3.865,0.001,0.19666,0.021917,1.1149,0.99611,1.0579,0.99097,0.30288,3.3561,15.035,1.69479,Opponent scaling,learning,10,2,2.0,
682,3.0,0.005,0.2,0.02,1.4409,1.0,1.1473,1.0,0.0,2.5,30.0,1.8079,Opponent scaling,learning,10,3,2.0,
683,3.9828,0.0034871,0.1289,0.030424,1.1471,1.0184,1.107,0.99993,0.43325,2.5101,13.334,1.7782799999999999,Opponent scaling,learning,10,4,2.0,
684,5.5439,0.001,0.41017,0.01609,1.0,0.99999,0.8,1.5,0.3,3.3333,19.393,1.54753,Opponent scaling,learning,10,5,2.0,
685,3.0,0.001,0.2,0.01,1.6998,0.79575,0.8,1.3681,0.4,2.5,15.0,1.6943199999999998,Opponent scaling,learning,10,1,3.0,
686,5.3124,0.003812,0.2,0.029509,1.0795,1.0955,0.88889,1.3333,0.3,2.8333,15.0,1.5977799999999998,Opponent scaling,learning,10,2,3.0,
687,4.2135,0.001,0.2,0.015,1.484,0.97764,1.0563,1.0,0.6,2.5,20.0,1.5328899999999999,Opponent scaling,learning,10,3,3.0,
688,2.55,0.01,0.2,0.02,1.17,1.0,0.8,1.0,0.4,2.5,15.0,1.8231899999999999,Opponent scaling,learning,10,4,3.0,
689,2.0577,0.001,0.0,0.028774,1.5625,0.5625,0.62467,1.6839,0.625,3.375,19.0,1.6989899999999998,Opponent scaling,learning,10,5,3.0,
690,5.0,0.0037466,0.18447,0.01,1.0046,1.1256,0.8,1.0,0.18622,3.7778,21.481,1.4709499999999998,Opponent scaling,learning,10,1,4.0,
691,4.3678,0.0013986,0.12232,0.01,1.2083,1.0644,0.71255,0.946,0.30035,2.501,15.004,1.51784,Opponent scaling,learning,10,2,4.0,
692,6.7906,0.001,0.068708,0.015,1.1782,1.0,1.0,1.0,-0.3244,2.8333,15.0,1.70762,Opponent scaling,learning,10,3,4.0,
693,3.1846,0.0041825,0.10004,0.01,1.1669,1.0369,1.0152,1.0002,0.29986,2.8775,14.998,1.5138500000000001,Opponent scaling,learning,10,4,4.0,
694,6.9991,0.001,0.09454,0.019999,0.9998,0.95853,0.80021,0.99977,0.093663,2.5004,8.7805,1.7117200000000001,Opponent scaling,learning,10,5,4.0,
695,3.3525,0.0067462,0.12769,0.023615,1.3081,1.1582,0.96269,0.81923,0.4175,3.7123,13.554,1.5640100000000001,Opponent scaling,learning,10,1,5.0,
696,4.4397,0.001,0.1064,0.025736,1.3936,1.1667,0.8,0.8,0.0,3.3333,30.0,1.5144,Opponent scaling,learning,10,2,5.0,
697,5.3881,0.001,0.07734,0.020769,0.96533,1.0439,0.91317,0.94493,0.15421,3.422,12.935,1.58807,Opponent scaling,learning,10,3,5.0,
698,5.0677,0.005,0.2,0.014444,1.0145,1.0417,0.8,1.0816,0.17229,3.8889,15.0,1.6768600000000002,Opponent scaling,learning,10,4,5.0,
699,1.993,0.01611,0.15676,0.013594,1.7123,0.82091,1.0491,1.1675,0.45703,4.3272,21.998,1.6427299999999998,Opponent scaling,learning,10,5,5.0,
700,4.7019,0.013273,0.36064,0.032905,1.0884,1.0884,-0.16759,0.66885,0.33405,2.3224,14.191,2.76021,Opponent scaling,learning,11,1,1.0,
701,4.2625,0.0055,0.33469,0.025,1.2328,0.59329,-0.5304,1.0833,0.4625,2.8958,17.0,2.45108,Opponent scaling,learning,11,2,1.0,
702,4.0552,0.010009,0.20005,0.01999,1.0004,1.0004,0.2153,0.79955,0.40033,1.4994,7.7788,2.78834,Opponent scaling,learning,11,3,1.0,
703,5.2497,0.33287,0.24184,0.022228,3.6802,0.64775,0.17426,0.79167,0.39398,6.5576,20.097,2.2809700000000004,Opponent scaling,learning,11,4,1.0,
704,5.0,0.01654,0.4,0.02,1.0,1.0,0.32631,1.0,1.6473,2.5,30.0,2.3281,Opponent scaling,learning,11,5,1.0,
705,4.4006,0.0032946,0.23097,0.019364,1.0993,0.93557,0.9024,0.5718,0.39475,3.2045,15.589,2.24631,Opponent scaling,learning,11,1,2.0,
706,2.4108,0.001,0.2,0.013906,1.1514,0.66766,0.8,0.68845,1.0581,2.7753,8.7743,2.2444600000000006,Opponent scaling,learning,11,2,2.0,
707,2.5096,0.0027576,0.1969,0.024082,1.0196,0.51631,0.87813,0.88791,1.5651,2.5928,13.017,1.9464,Opponent scaling,learning,11,3,2.0,
708,2.8486,0.0097177,0.22981,0.01,0.99383,0.59928,0.79366,0.6477,0.85184,4.2592,11.807,1.9723600000000001,Opponent scaling,learning,11,4,2.0,
709,2.8892,0.012922,0.19313,0.01,1.0657,0.7881,0.81938,1.0,1.3333,3.3333,16.667,1.9379800000000003,Opponent scaling,learning,11,5,2.0,
710,5.0,0.001,0.28805,0.04,1.129,0.919,0.8,1.0,0.3,2.5,15.0,2.02764,Opponent scaling,learning,11,1,3.0,
711,5.74,0.005,0.21649,0.0318,0.99999,1.0,0.96926,0.45134,0.3,2.6605,17.963,2.0316300000000003,Opponent scaling,learning,11,2,3.0,
712,5.2209,0.0058333,0.3445,0.015,1.1273,1.0,0.8,0.8,0.6,3.3333,15.0,2.14593,Opponent scaling,learning,11,3,3.0,
713,3.094,0.0047508,0.20205,0.020616,1.0488,0.51976,0.95179,1.0482,0.90122,5.2185,14.614,2.15423,Opponent scaling,learning,11,4,3.0,
714,1.5835,0.0045177,0.19757,0.020122,1.027,1.0053,0.79453,0.80547,1.1702,2.4894,15.049,2.2722500000000005,Opponent scaling,learning,11,5,3.0,
715,2.8911,0.001,0.25363,0.019219,0.98207,0.57398,1.1062,0.98504,0.51122,3.3595,1345.4,1.6921499999999998,Opponent scaling,learning,11,1,4.0,
716,4.4638,0.001,0.33635,0.02,1.0,0.67783,1.0,1.0,0.3,3.5,20.0,1.99188,Opponent scaling,learning,11,2,4.0,
717,5.5026,0.001,0.28333,0.015,1.2612,0.93199,1.0667,1.0,0.21724,3.3333,15.0,1.9202599999999994,Opponent scaling,learning,11,3,4.0,
718,4.6613,0.001,0.20499,0.01,1.0019,1.0838,1.1098,0.67787,0.37621,2.5639,15.292,1.87911,Opponent scaling,learning,11,4,4.0,
719,3.7875,0.001,0.4,0.03,1.0,0.83812,0.8,0.99999,0.5,2.5,15.0,1.76617,Opponent scaling,learning,11,5,4.0,
720,6.0366,0.0019981,0.19216,0.020019,0.99917,0.50047,1.0012,1.5012,0.29939,2.4983,20.005,1.8974300000000004,Opponent scaling,learning,11,1,5.0,
721,2.3974,0.01,0.2,0.02,0.97689,0.5,1.1733,1.2574,0.6,2.5,15.0,1.9867499999999996,Opponent scaling,learning,11,2,5.0,
722,9.5,0.001,0.2,0.02,1.0049,1.108,1.2786,1.0,0.23095,2.5,15.0,1.6461900000000003,Opponent scaling,learning,11,3,5.0,
723,7.0,0.01,0.2,0.02,1.0,0.375,1.1593,1.3333,0.16706,3.4387,15.0,1.47123,Opponent scaling,learning,11,4,5.0,
724,9.9999,0.0057649,0.0,0.059116,1.098,0.46202,1.1546,1.0012,0.60575,2.4845,15.071,1.61509,Opponent scaling,learning,11,5,5.0,
725,6.6654,0.0038708,0.23611,0.020556,0.94477,1.19,0.74921,0.65087,0.42634,3.6874,15.222,1.7301899999999997,Opponent scaling,learning,12,1,1.0,
726,3.0,0.011667,0.12839,0.02,1.1229,0.99999,0.8,0.7565,0.3,2.5,10.0,2.06687,Opponent scaling,learning,12,2,1.0,
727,4.3205,0.0042778,0.2,0.016853,1.0,1.0359,0.67819,0.62819,0.86667,3.3334,11.667,1.95184,Opponent scaling,learning,12,3,1.0,
728,3.2248,0.0054047,0.24509,0.01,1.2386,0.89911,0.69623,0.8847,0.37495,3.5351,15.922,2.18531,Opponent scaling,learning,12,4,1.0,
729,7.8719,0.0016704,0.37379,0.022193,1.1075,1.1175,0.74377,0.87728,0.37972,4.0135,14.031,2.05422,Opponent scaling,learning,12,5,1.0,
730,2.55,0.001,0.2,0.019444,1.0,0.99999,0.75087,0.8,0.65908,2.5,15.0,2.25817,Opponent scaling,learning,12,1,2.0,
731,2.8278,0.0070931,0.21117,0.02,1.0,1.0,0.8,0.8,0.80846,2.5,13.333,2.14105,Opponent scaling,learning,12,2,2.0,
732,2.5613,0.0032001,0.34196,0.017377,1.1968,0.80788,0.89785,0.74597,0.74513,3.9931,16.753,2.11351,Opponent scaling,learning,12,3,2.0,
733,3.0,0.001,0.3,0.01,1.3524,1.0,0.8,0.85808,0.3,3.3333,15.0,2.3097900000000005,Opponent scaling,learning,12,4,2.0,
734,3.0001,0.0064081,0.20126,0.020001,1.0001,0.87935,0.68209,0.62612,0.60004,2.7502,7.2948,1.8518900000000003,Opponent scaling,learning,12,5,2.0,
735,1.3313,0.01,0.30739,0.02,0.97716,1.0,0.8,0.46632,0.5,2.5,15.0,2.00969,Opponent scaling,learning,12,1,3.0,
736,2.2711,0.01,0.2,0.01,1.0,1.0,0.83661,0.56451,0.8874,2.5,15.0,2.5689,Opponent scaling,learning,12,2,3.0,
737,3.0447,0.0047246,0.30556,0.02963,0.83854,0.5,0.68417,0.54318,0.3,3.5,11.667,2.25056,Opponent scaling,learning,12,3,3.0,
738,3.3044,0.016012,0.3526,0.01,0.9344,1.0054,0.89355,0.8,0.65,3.8889,81.356,2.09119,Opponent scaling,learning,12,4,3.0,
