,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
835,7.6231,0.0037086,0.27043,0.029927,0.4039,0.79293,1.2779,0.15473,5.6817,2.32899,No 4-in-a-row,learning,16,1,3.0,
836,9.0809,0.011721,0.1,0.01,0.47299,0.8931,1.0293,0.8,4.6667,1.9250900000000002,No 4-in-a-row,learning,16,2,3.0,
837,7.5326,0.0072753,0.2,0.036317,0.515,0.8,1.1139,0.3,3.6296,1.7902,No 4-in-a-row,learning,16,3,3.0,
838,7.0,0.01,0.2,0.01,0.5,0.4,0.8,0.38966,3.5,1.7693999999999999,No 4-in-a-row,learning,16,4,3.0,
839,7.1376,0.0042747,0.4,0.018066,0.66153,0.4,1.266,0.3,3.5,1.8058299999999998,No 4-in-a-row,learning,16,5,3.0,
840,7.8277,0.001,0.26504,0.01,0.45448,0.79998,1.0,0.24077,4.1016,1.91848,No 4-in-a-row,learning,16,1,4.0,
841,6.9931,0.001,0.30091,0.01,0.49912,0.80158,1.0018,0.29934,5.0031,1.65455,No 4-in-a-row,learning,16,2,4.0,
842,8.8031,0.001,0.25695,0.022055,0.83333,0.8,1.0,0.3,5.0,1.75243,No 4-in-a-row,learning,16,3,4.0,
843,6.9999,0.001,0.15005,0.020003,0.37496,0.8,1.0002,0.99992,3.5002,1.78339,No 4-in-a-row,learning,16,4,4.0,
844,8.3285,0.005273,0.2893,0.01,0.5155,0.82786,1.1713,0.32014,4.5969,1.82485,No 4-in-a-row,learning,16,5,4.0,
845,8.1951,0.001,0.18482,0.019846,0.49655,0.99231,1.6069,0.096876,3.4717,1.50475,No 4-in-a-row,learning,16,1,5.0,
846,10.0,0.005,0.14701,0.021906,0.5137,0.8,1.4015,0.3,3.655,1.6566800000000002,No 4-in-a-row,learning,16,2,5.0,
847,6.5309,0.001,0.0,0.01,0.38017,0.57505,0.96466,0.12814,2.4376,1.43923,No 4-in-a-row,learning,16,3,5.0,
848,7.3805,0.001,0.1,0.03,0.53113,0.8,1.0,0.0,2.5,1.65368,No 4-in-a-row,learning,16,4,5.0,
849,10.0,0.001,0.3,0.01,0.5,0.95597,1.5,0.5,3.793,1.92682,No 4-in-a-row,learning,16,5,5.0,
850,7.002,0.003687,0.10566,0.01,0.25,0.9995,0.80045,0.25999,3.3325,1.1594600000000002,No 4-in-a-row,learning,17,1,1.0,
851,8.792,0.001,0.2,0.01,0.5,0.99999,1.026,0.3,2.5,1.2172299999999998,No 4-in-a-row,learning,17,2,1.0,
852,10.0,0.001,0.1509,0.01,0.97452,0.89542,1.2476,0.33428,2.5888,1.6319699999999997,No 4-in-a-row,learning,17,3,1.0,
853,7.8347,0.001,0.0,0.01,0.56685,0.8375,1.0417,-0.020833,2.5729,1.3292700000000002,No 4-in-a-row,learning,17,4,1.0,
854,10.0,0.001,0.179,0.01,0.99113,0.8333,1.037,0.31898,2.5648,1.5475800000000002,No 4-in-a-row,learning,17,5,1.0,
855,8.2292,0.0025105,0.31385,0.01,0.72772,0.51993,1.3112,0.45665,4.181,1.8999499999999998,No 4-in-a-row,learning,17,1,2.0,
856,7.4403,0.001,0.14707,0.028889,1.0,0.8,1.1065,0.21277,2.5,1.83482,No 4-in-a-row,learning,17,2,2.0,
857,7.0,0.001,0.2,0.01,1.0,0.8,1.0,0.3,2.5,1.84611,No 4-in-a-row,learning,17,3,2.0,
858,8.0541,0.001,0.25478,0.02,0.99999,0.8,1.0,0.028812,2.5915,2.10993,No 4-in-a-row,learning,17,4,2.0,
859,7.8822,0.0021117,0.1991,0.019923,0.60259,0.79691,1.274,0.29751,3.593,1.8512,No 4-in-a-row,learning,17,5,2.0,
860,7.2517,0.0014444,0.16667,0.02,1.0,0.8,1.0,0.5,2.5,1.55581,No 4-in-a-row,learning,17,1,3.0,
861,6.9826,0.0039996,0.18154,0.011389,0.357,0.91255,0.90063,-0.26211,4.948,1.4580899999999999,No 4-in-a-row,learning,17,2,3.0,
862,7.3449,0.001,0.25913,0.01,0.5,0.80236,1.0943,0.0,3.7866,1.68234,No 4-in-a-row,learning,17,3,3.0,
863,7.0,0.001,0.2,0.01,0.5,0.4,1.4444,0.3,2.7778,1.8305099999999999,No 4-in-a-row,learning,17,4,3.0,
864,7.2057,0.001,0.17632,0.018889,0.57026,0.53103,1.4647,0.66678,3.5002,1.61011,No 4-in-a-row,learning,17,5,3.0,
865,9.327,0.0010833,0.066667,0.021162,0.97533,0.77876,0.97181,0.31802,2.4507,1.52179,No 4-in-a-row,learning,17,1,4.0,
866,9.9999,0.001,0.19363,0.019994,0.99974,0.88915,0.9997,-0.28965,2.702,1.40411,No 4-in-a-row,learning,17,2,4.0,
867,10.0,0.0050417,0.11379,0.01,0.49383,0.78889,1.3117,0.30802,3.7416,1.8130200000000003,No 4-in-a-row,learning,17,3,4.0,
868,9.9999,0.001,0.066666,0.017099,1.0,0.71706,1.0,0.6,2.5,1.4252000000000002,No 4-in-a-row,learning,17,4,4.0,
869,9.7261,0.0013346,0.09691,0.023333,0.83333,0.8,1.1435,6.0555e-06,2.5,1.4660099999999998,No 4-in-a-row,learning,17,5,4.0,
870,8.9751,0.001,0.37322,0.01,0.5625,1.5,1.25,0.625,3.375,1.61768,No 4-in-a-row,learning,17,1,5.0,
871,10.0,0.0022589,0.026638,0.01,0.7004,1.0295,1.3424,0.18859,3.0992,1.5108799999999998,No 4-in-a-row,learning,17,2,5.0,
872,8.9235,0.0027778,0.14777,0.030744,0.55527,1.529,1.2377,0.23519,2.916,1.4719099999999998,No 4-in-a-row,learning,17,3,5.0,
873,7.8536,0.001,0.12965,0.021134,0.73182,1.3604,1.0001,0.38893,2.5001,1.5657299999999998,No 4-in-a-row,learning,17,4,5.0,
874,6.984,0.001,0.08266,0.01,0.49928,1.0703,1.4949,0.15838,2.5071,1.1779,No 4-in-a-row,learning,17,5,5.0,
875,7.1097,0.014729,0.30913,0.019937,0.48611,0.55278,0.61953,0.98611,2.5486,2.4630900000000002,No 4-in-a-row,learning,18,1,1.0,
876,10.0,0.0095133,0.61898,0.040497,1.1551,0.55127,1.1317,0.3127,6.609,2.0909400000000002,No 4-in-a-row,learning,18,2,1.0,
877,7.0226,0.001,0.39267,0.017428,0.91009,0.36402,0.43106,0.15012,2.3202,2.3535,No 4-in-a-row,learning,18,3,1.0,
878,7.0014,0.0075005,0.41124,0.021579,0.99967,0.492,0.47509,0.29976,3.3327,2.2304199999999996,No 4-in-a-row,learning,18,4,1.0,
879,10.0,0.014765,0.2538,0.015,1.0992,0.70841,0.43736,0.84182,2.5,2.49425,No 4-in-a-row,learning,18,5,1.0,
880,7.0,0.0021447,0.23237,0.02,1.0,0.35115,0.8,0.3,2.5,2.1572500000000003,No 4-in-a-row,learning,18,1,2.0,
881,10.0,0.010208,0.2963,0.020405,0.61361,0.63835,1.1462,0.49332,2.8141,2.2411,No 4-in-a-row,learning,18,2,2.0,
882,7.3379,0.001,0.30694,0.03,1.0,0.63189,0.8527,0.4,2.5,2.24342,No 4-in-a-row,learning,18,3,2.0,
883,10.0,0.005,0.2,0.04,0.5,0.28889,1.1854,0.6,2.5,1.93356,No 4-in-a-row,learning,18,4,2.0,
884,5.85,0.001,0.24339,0.04,0.5,0.4,1.254,0.3,2.5,2.35673,No 4-in-a-row,learning,18,5,2.0,
885,10.0,0.0038633,0.21111,0.03,0.99999,0.53333,1.0,0.6,2.5,1.92511,No 4-in-a-row,learning,18,1,3.0,
886,10.0,0.005,0.2,0.02,1.0,0.55925,1.0,0.6692,2.5,2.03343,No 4-in-a-row,learning,18,2,3.0,
887,10.0,0.005,0.3,0.02,1.0,0.64053,1.0,0.6,2.5,2.3842299999999996,No 4-in-a-row,learning,18,3,3.0,
888,10.0,0.0085963,0.099977,0.019997,1.1665,0.61685,0.83621,0.38116,2.4997,2.31962,No 4-in-a-row,learning,18,4,3.0,
889,8.1422,0.006034,0.11374,0.013199,0.25,0.18341,1.7349,0.049498,3.7115,2.04148,No 4-in-a-row,learning,18,5,3.0,
890,7.0,0.005,0.21998,0.02,0.95833,0.4,1.0,0.3,2.5,1.89988,No 4-in-a-row,learning,18,1,4.0,
891,10.0,0.012013,0.2,0.02,0.25,0.53333,2.0,0.3,5.0,2.12864,No 4-in-a-row,learning,18,2,4.0,
892,7.6719,0.001,0.39054,0.01597,1.0,0.4,1.3333,0.3,2.5,1.67025,No 4-in-a-row,learning,18,3,4.0,
893,9.9999,0.003,0.17949,0.03,1.0,0.4,1.0568,0.3,2.5,2.02386,No 4-in-a-row,learning,18,4,4.0,
894,8.0787,0.001,0.26667,0.030696,1.0289,0.35452,0.88836,0.3,2.5,2.1014299999999997,No 4-in-a-row,learning,18,5,4.0,
895,7.0,0.001,0.28107,0.015796,0.95833,0.68363,0.93333,0.3,2.5,2.10414,No 4-in-a-row,learning,18,1,5.0,
896,8.2278,0.00125,0.27654,0.012963,1.2814,0.761,0.67716,0.19932,2.9387,1.69237,No 4-in-a-row,learning,18,2,5.0,
897,8.0965,0.0012707,0.19801,0.030831,0.85678,0.28256,1.0,0.3,3.3333,1.61069,No 4-in-a-row,learning,18,3,5.0,
898,8.0779,0.0050832,0.2,0.01,0.875,0.62065,1.0,0.4,2.5,1.7095599999999997,No 4-in-a-row,learning,18,4,5.0,
899,8.2919,0.0034274,0.36767,0.023274,0.99805,0.497,0.9992,0.30041,3.165,2.10579,No 4-in-a-row,learning,18,5,5.0,
900,9.9999,0.001,0.45,0.02,1.0,1.0909,1.0,0.3,3.5257,1.8037299999999998,No 4-in-a-row,learning,19,1,1.0,
901,9.4584,0.001,0.2,0.01,1.0,0.8,1.0,0.3,2.5,1.64561,No 4-in-a-row,learning,19,2,1.0,
902,9.0289,0.001,0.2,0.021611,0.33356,0.8,1.497,0.11991,5.0,1.48746,No 4-in-a-row,learning,19,3,1.0,
903,10.0,0.001,0.2,0.02,0.40249,0.91077,2.2492,0.3,3.7803,1.79331,No 4-in-a-row,learning,19,4,1.0,
904,7.0288,0.001,0.43819,0.01,1.0249,1.0512,0.82067,0.38537,2.4502,1.4607,No 4-in-a-row,learning,19,5,1.0,
905,10.0,0.001,0.19938,0.018308,1.0173,1.0236,1.0015,0.28621,3.3369,1.89332,No 4-in-a-row,learning,19,1,2.0,
906,7.0,0.001,0.30846,0.02,1.0,0.8,0.85815,0.3,2.5,1.8469799999999998,No 4-in-a-row,learning,19,2,2.0,
907,10.0,0.001,0.28417,0.03,1.0,0.8,1.0,0.3,3.3333,1.89343,No 4-in-a-row,learning,19,3,2.0,
908,10.0,0.001,0.20017,0.019988,0.99826,1.0685,1.0274,0.39931,2.4965,1.7095299999999998,No 4-in-a-row,learning,19,4,2.0,
909,9.6076,0.0036195,0.49295,0.021667,1.8707,1.2039,0.85916,0.099826,3.723,1.6739800000000002,No 4-in-a-row,learning,19,5,2.0,
910,8.2178,0.005,0.11077,0.02473,0.36111,0.88527,1.152,0.3,3.7778,1.7423600000000001,No 4-in-a-row,learning,19,1,3.0,
911,7.9232,0.001,0.23141,0.018406,0.53534,0.95267,0.9203,0.35,2.9335,1.49472,No 4-in-a-row,learning,19,2,3.0,
912,9.9999,0.0014444,0.2,0.019707,0.48611,1.6,1.0,0.3,5.0301,1.9515,No 4-in-a-row,learning,19,3,3.0,
913,10.0,0.001,0.3,0.01,1.0,0.8,1.0,0.3,2.5,1.3079200000000002,No 4-in-a-row,learning,19,4,3.0,
914,10.0,0.001,0.20002,0.020002,0.99982,0.79981,1.0003,0.29984,3.3329,1.5340099999999999,No 4-in-a-row,learning,19,5,3.0,
915,6.0522,0.001,0.16667,0.02,0.5,1.0,1.0,0.3,2.5,1.81691,No 4-in-a-row,learning,19,1,4.0,
916,7.0,0.001,0.4,0.02,0.8555,1.2412,1.0,0.6,2.5,2.0157499999999997,No 4-in-a-row,learning,19,2,4.0,
917,6.8358,0.001,0.36313,0.01,0.49219,0.95657,1.4241,0.23122,3.723,1.43282,No 4-in-a-row,learning,19,3,4.0,
918,7.0,0.001,0.29132,0.02,0.5,1.0885,1.5,0.3,3.3921,1.33343,No 4-in-a-row,learning,19,4,4.0,
919,8.8533,0.004049,0.35312,0.01,0.8435,1.1776,1.2916,0.46244,3.3158,1.5768,No 4-in-a-row,learning,19,5,4.0,
920,7.9793,0.001,0.068757,0.014151,0.46596,0.92584,1.5963,0.27537,2.5835,1.5264699999999998,No 4-in-a-row,learning,19,1,5.0,
921,10.0,0.0022565,0.21909,0.01,0.52778,1.3272,1.5473,0.3,4.7164,1.5828700000000002,No 4-in-a-row,learning,19,2,5.0,
922,10.0,0.001,0.2,0.021111,0.49537,0.88889,1.4807,0.1708,3.8342,1.35212,No 4-in-a-row,learning,19,3,5.0,
923,8.5058,0.003963,0.0,0.029554,0.50002,1.1413,1.0716,0.30003,3.6295,1.3789000000000002,No 4-in-a-row,learning,19,4,5.0,
924,9.9998,0.001,0.2,0.02,0.5,1.2701,0.93333,0.3,3.5488,1.44698,No 4-in-a-row,learning,19,5,5.0,
925,6.8641,0.001,0.18213,0.01,0.25,0.40081,0.87208,0.45248,3.8823,1.5573900000000003,No 4-in-a-row,learning,20,1,1.0,
926,9.4811,0.001,0.3183,0.025599,0.5499,0.59709,0.99862,0.40833,4.0449,1.60126,No 4-in-a-row,learning,20,2,1.0,
927,7.0069,0.001,0.19985,0.020035,0.50087,0.39895,0.79946,0.49869,3.4961,2.3150400000000007,No 4-in-a-row,learning,20,3,1.0,
928,9.3333,0.001,0.2,0.03,0.50924,0.4,0.75287,0.2532,4.2222,1.5792300000000001,No 4-in-a-row,learning,20,4,1.0,
929,9.9999,0.001,0.3,0.02,0.5,0.4,1.1187,0.61717,2.8333,1.9583300000000001,No 4-in-a-row,learning,20,5,1.0,
930,9.2907,0.007,0.21213,0.017037,0.57248,0.8,1.138,0.36667,4.3586,1.48132,No 4-in-a-row,learning,20,1,2.0,
931,7.3557,0.001,0.14028,0.01,0.86384,0.64874,1.0,0.3,3.3333,1.83785,No 4-in-a-row,learning,20,2,2.0,
932,10.0,0.0036667,0.22921,0.015,0.5,0.86637,1.8183,0.3,4.9531,1.93507,No 4-in-a-row,learning,20,3,2.0,
933,7.0222,0.0036667,0.13333,0.01,0.53542,0.8,1.0864,0.4,3.565,1.56366,No 4-in-a-row,learning,20,4,2.0,
934,7.0,0.001,0.2,0.02,0.80372,0.8,0.85341,0.3,2.5,1.77063,No 4-in-a-row,learning,20,5,2.0,
935,9.166,0.01,0.11852,0.020214,0.50007,0.4,1.0,0.57272,2.7963,2.13728,No 4-in-a-row,learning,20,1,3.0,
936,8.5199,0.0023333,0.19201,0.02,0.4754,0.44444,1.0,0.36826,2.5,1.84805,No 4-in-a-row,learning,20,2,3.0,
937,7.0,0.005,0.16667,0.02,0.50964,0.61713,1.0544,0.3,3.5141,2.36025,No 4-in-a-row,learning,20,3,3.0,
938,9.8333,0.0058333,0.3,0.03,0.5,0.4,1.3333,0.099999,3.7082,1.9191899999999997,No 4-in-a-row,learning,20,4,3.0,
939,6.713,0.001,0.24701,0.02922,0.50975,0.39637,0.78245,0.0097508,2.5341,2.0231000000000003,No 4-in-a-row,learning,20,5,3.0,
940,9.5,0.001,0.2,0.01,1.0,0.42739,0.89908,0.3,2.5,1.9802399999999998,No 4-in-a-row,learning,20,1,4.0,
941,10.0,0.0039551,0.11082,0.019092,1.0921,0.43449,0.69961,0.21511,3.1048,1.72132,No 4-in-a-row,learning,20,2,4.0,
942,9.3032,0.001,0.24503,0.01,0.87543,0.70233,0.99951,0.30032,3.3342,1.74559,No 4-in-a-row,learning,20,3,4.0,
943,10.0,0.001,0.21111,0.01,1.0,0.31241,0.79282,0.0,3.3333,1.87256,No 4-in-a-row,learning,20,4,4.0,
944,10.0,0.001,0.28647,0.01,0.96317,0.45154,0.6494,0.13107,2.7807,2.0063,No 4-in-a-row,learning,20,5,4.0,
945,5.3904,0.0023461,0.18005,0.02562,0.49936,0.42815,0.90914,0.23833,3.5286,1.64679,No 4-in-a-row,learning,20,1,5.0,
946,7.0114,0.001,0.27563,0.024185,0.99999,0.8,0.8,0.76642,3.5,1.89464,No 4-in-a-row,learning,20,2,5.0,
947,6.381,0.001,0.1,0.013209,0.5,0.44444,0.8,0.26164,3.9819,1.9305599999999998,No 4-in-a-row,learning,20,3,5.0,
948,6.8786,0.0035488,0.29885,0.02,0.90057,0.61423,0.81258,0.77089,3.5,1.92837,No 4-in-a-row,learning,20,4,5.0,
949,7.3467,0.001,0.14017,0.01,0.37971,0.17505,1.4044,0.60004,4.625,2.08983,No 4-in-a-row,learning,20,5,5.0,
950,8.0,0.010087,0.55811,0.030455,2.2941,0.78783,0.5611,0.13192,3.3097,2.25562,No 4-in-a-row,learning,21,1,1.0,
951,8.9361,0.010341,0.23711,0.018889,1.0795,0.75,0.83978,0.52375,2.5972,2.26665,No 4-in-a-row,learning,21,2,1.0,
952,8.0,0.02,0.075952,0.025616,0.40053,0.50958,1.0,0.35094,2.5,2.50106,No 4-in-a-row,learning,21,3,1.0,
953,7.4625,0.006034,0.51439,0.03644,1.1406,0.58844,0.94067,0.29553,5.1038,2.1253900000000003,No 4-in-a-row,learning,21,4,1.0,
954,6.4813,0.0069147,0.2247,0.01,0.99023,0.47787,0.75624,0.62286,4.4858,2.2508000000000004,No 4-in-a-row,learning,21,5,1.0,
955,8.5032,0.001,0.3,0.01975,1.0841,0.59605,0.8,0.5,3.5,1.9922,No 4-in-a-row,learning,21,1,2.0,
956,8.951,0.005,0.19285,0.01,0.84128,0.64445,0.58037,0.3,5.0,1.9897500000000001,No 4-in-a-row,learning,21,2,2.0,
957,8.4952,0.0035697,0.19902,0.01,0.97772,0.63495,0.84166,0.25348,3.2927,2.19215,No 4-in-a-row,learning,21,3,2.0,
958,7.9903,0.007168,0.19565,0.019924,0.99995,0.56097,0.9962,0.30232,3.1906,1.74571,No 4-in-a-row,learning,21,4,2.0,
959,9.6982,0.004866,0.23349,0.02907,0.85171,0.42325,1.1109,0.2784,4.4722,2.1240200000000002,No 4-in-a-row,learning,21,5,2.0,
960,10.0,0.0050888,0.18182,0.020909,0.98975,0.61142,1.0455,0.12977,4.9205,1.82898,No 4-in-a-row,learning,21,1,3.0,
961,7.829,0.001,0.10416,0.02063,0.98624,0.7713,0.92122,0.25876,3.3884,2.26774,No 4-in-a-row,learning,21,2,3.0,
962,7.2723,0.001,0.16691,0.019677,0.98109,0.39702,0.872,0.30179,3.5139,1.47106,No 4-in-a-row,learning,21,3,3.0,
963,7.0834,0.0049037,0.19697,0.031373,0.50412,0.71375,1.5103,-0.16648,5.1403,1.93522,No 4-in-a-row,learning,21,4,3.0,
964,10.0,0.006937,0.11112,0.020001,0.83333,0.54173,1.134,0.26145,4.1287,1.80761,No 4-in-a-row,learning,21,5,3.0,
965,8.3567,0.001,0.28401,0.01,0.99832,0.28572,0.75855,0.85902,4.1255,2.02542,No 4-in-a-row,learning,21,1,4.0,
966,9.9999,0.001,0.2682,0.02,1.3,0.69372,0.79147,0.3,3.6269,1.95668,No 4-in-a-row,learning,21,2,4.0,
967,8.067,0.001,0.22336,0.01,1.0022,0.39821,0.79821,0.39066,3.3389,2.0362700000000005,No 4-in-a-row,learning,21,3,4.0,
968,9.229,0.001,0.28872,0.011405,1.0469,0.49046,0.93459,0.33418,4.0185,1.8316000000000003,No 4-in-a-row,learning,21,4,4.0,
969,8.1625,0.004,0.275,0.036455,0.54944,0.67953,1.036,1.2884,4.9649,2.12697,No 4-in-a-row,learning,21,5,4.0,
970,8.6073,0.001,0.2,0.022908,1.0,0.8,0.99999,0.4,3.4444,1.74753,No 4-in-a-row,learning,21,1,5.0,
971,10.0,0.001,0.2,0.033508,1.0294,0.8,1.0667,0.42222,3.7754,1.94493,No 4-in-a-row,learning,21,2,5.0,
972,7.739,0.0034114,0.2,0.02,1.0,0.8,0.80946,0.4,3.5738,2.12005,No 4-in-a-row,learning,21,3,5.0,
973,8.1619,0.001,0.22333,0.024619,1.0466,0.58411,0.78731,0.24207,3.3663,2.13166,No 4-in-a-row,learning,21,4,5.0,
974,7.0549,0.0049116,0.19708,0.01,1.0122,0.78828,0.70459,0.39651,2.7627,2.03524,No 4-in-a-row,learning,21,5,5.0,
975,8.308,0.0012485,0.14849,0.017808,0.43324,0.45129,0.74938,0.57934,3.7282,1.8321199999999997,No 4-in-a-row,learning,22,1,1.0,
976,7.2733,0.001,0.23644,0.016506,0.27649,0.52229,1.2898,0.53564,4.0269,1.72104,No 4-in-a-row,learning,22,2,1.0,
977,10.0,0.001,0.20021,0.019996,0.48586,0.60474,1.0002,0.39994,3.6328,2.0902899999999995,No 4-in-a-row,learning,22,3,1.0,
978,8.0984,0.0045851,0.18301,0.019236,0.36338,0.42824,1.0767,0.44911,3.6067,1.8021699999999998,No 4-in-a-row,learning,22,4,1.0,
979,9.9999,0.0022941,0.06675,0.022941,0.29873,0.80413,1.1765,0.18529,4.1166,1.9611899999999998,No 4-in-a-row,learning,22,5,1.0,
980,10.0,0.0023333,0.13333,0.018333,0.48988,0.4,1.0,0.5,4.9631,2.0237600000000002,No 4-in-a-row,learning,22,1,2.0,
981,10.0,0.0041337,0.10364,0.011952,0.66973,0.35497,0.99568,1.07,4.8063,1.64662,No 4-in-a-row,learning,22,2,2.0,
982,10.0,0.0039997,0.33999,0.011176,0.92185,0.3427,0.87504,1.2688,4.7689,1.6727,No 4-in-a-row,learning,22,3,2.0,
983,8.0061,0.001,0.43778,0.01,0.5625,0.35,1.5,1.375,4.625,1.7720599999999997,No 4-in-a-row,learning,22,4,2.0,
984,9.9999,0.0034192,0.19845,0.01,0.60484,0.53438,1.0392,1.2079,5.2177,1.68661,No 4-in-a-row,learning,22,5,2.0,
985,8.4245,0.001,0.0,0.035,0.5,0.4,1.0,0.3,3.5,1.4562000000000002,No 4-in-a-row,learning,22,1,3.0,
986,7.527,0.001,0.043445,0.018683,0.46231,0.60002,0.96449,0.30771,3.8002,1.4917900000000002,No 4-in-a-row,learning,22,2,3.0,
987,10.0,0.001,0.13072,0.01,0.89973,0.4,0.83413,0.26474,3.4863,1.4019800000000002,No 4-in-a-row,learning,22,3,3.0,
988,10.0,0.001,0.089227,0.01,0.67835,0.4,0.8,0.3,4.6667,1.1682400000000002,No 4-in-a-row,learning,22,4,3.0,
989,10.0,0.001,0.1493,0.021944,0.51693,0.29315,1.0788,0.28395,4.8299,1.71695,No 4-in-a-row,learning,22,5,3.0,
990,7.9285,0.001,0.17593,0.017952,0.71301,0.44444,0.94895,0.24944,3.4726,1.84876,No 4-in-a-row,learning,22,1,4.0,
991,10.0,0.001,0.25892,0.018738,0.42635,0.58902,1.1473,0.39575,5.2578,1.7810500000000005,No 4-in-a-row,learning,22,2,4.0,
992,10.0,0.00125,0.18903,0.012522,0.60091,0.66691,0.56098,0.29978,4.8751,1.5436400000000001,No 4-in-a-row,learning,22,3,4.0,
993,9.4331,0.001,0.19444,0.02,0.87963,0.76736,1.0,0.33333,2.8333,1.90359,No 4-in-a-row,learning,22,4,4.0,
994,10.0,0.001,0.16542,0.038419,1.1411,0.49326,0.74781,0.46392,3.9719,1.94283,No 4-in-a-row,learning,22,5,4.0,
995,10.0,0.0022153,0.083333,0.01,1.0,0.8,0.54563,0.6,2.5408,1.43634,No 4-in-a-row,learning,22,1,5.0,
996,10.0,0.001,0.17587,0.030417,0.49598,0.95222,0.91709,0.32811,5.3505,1.69237,No 4-in-a-row,learning,22,2,5.0,
997,7.0,0.001,0.16667,0.01,0.52778,0.9573,1.037,0.5,3.5,1.8279299999999998,No 4-in-a-row,learning,22,3,5.0,
998,10.0,0.001,0.1411,0.017134,0.99784,0.49443,1.0307,0.38007,2.5536,1.62029,No 4-in-a-row,learning,22,4,5.0,
999,7.9329,0.001,0.24643,0.02877,1.0556,0.69746,0.99999,0.4,2.5,1.6184499999999997,No 4-in-a-row,learning,22,5,5.0,
1000,8.7167,0.001,0.17921,0.022326,0.36806,0.76928,0.80612,0.56187,3.7329,2.2205799999999996,No 4-in-a-row,learning,23,1,1.0,
1001,8.2771,0.002717,0.12554,0.02436,0.29182,0.5758,1.2491,0.46192,2.9359,1.90927,No 4-in-a-row,learning,23,2,1.0,
1002,8.9222,0.001,0.016873,0.01,0.25,0.4211,0.96943,0.97632,3.8091,1.84085,No 4-in-a-row,learning,23,3,1.0,
1003,8.5037,0.001,0.26767,0.01,0.25,0.5,1.0157,0.3587,3.375,1.52804,No 4-in-a-row,learning,23,4,1.0,
1004,8.5944,0.0029374,0.18151,0.014158,0.37254,0.82717,0.94853,0.94034,3.3692,1.53872,No 4-in-a-row,learning,23,5,1.0,
1005,8.4382,0.001,0.13664,0.020032,0.95374,0.54364,0.99216,0.30509,2.7641,1.72349,No 4-in-a-row,learning,23,1,2.0,
1006,7.2502,0.001,0.1,0.01,0.48784,0.8,1.5,0.5,3.5,1.6317800000000002,No 4-in-a-row,learning,23,2,2.0,
1007,8.1979,0.0014444,0.17729,0.01,0.5494,0.78488,1.0,0.3,3.5,1.77258,No 4-in-a-row,learning,23,3,2.0,
1008,7.108,0.001,0.28211,0.028418,0.50178,0.94066,1.3326,0.66963,3.341,1.6687999999999998,No 4-in-a-row,learning,23,4,2.0,
1009,9.9999,0.001,0.10271,0.019729,0.99587,0.81846,1.0094,0.15516,3.5701,1.5401400000000003,No 4-in-a-row,learning,23,5,2.0,
1010,6.5573,0.0014444,0.28333,0.01,0.5,0.4,1.0531,0.28004,4.6667,1.53032,No 4-in-a-row,learning,23,1,3.0,
1011,7.5114,0.001,0.11824,0.019268,0.44868,0.90081,0.88412,0.4029,4.7734,1.9599,No 4-in-a-row,learning,23,2,3.0,
1012,6.6686,0.0039629,0.15833,0.020152,0.48314,0.76761,1.1023,0.35012,3.7868,1.7710500000000002,No 4-in-a-row,learning,23,3,3.0,
1013,6.7685,0.0030569,0.20348,0.043367,0.43804,0.73812,0.99522,0.27811,2.6917,2.02717,No 4-in-a-row,learning,23,4,3.0,
1014,7.7219,0.001,0.27883,0.02,1.0,0.8,0.76377,0.3,3.3333,1.8752199999999999,No 4-in-a-row,learning,23,5,3.0,
1015,7.9714,0.001,0.45096,0.015209,0.72987,0.87372,1.2541,0.13485,4.0533,1.58971,No 4-in-a-row,learning,23,1,4.0,
1016,7.8867,0.001,0.28598,0.030034,0.98033,0.67059,0.99914,0.29976,3.3348,1.72928,No 4-in-a-row,learning,23,2,4.0,
1017,9.6226,0.0029404,0.13087,0.033103,1.0,0.8,0.8,0.3,2.5,1.7387599999999999,No 4-in-a-row,learning,23,3,4.0,
1018,9.9999,0.001,0.2748,0.017697,0.99963,0.69344,1.3895,0.3994,4.884,1.8074299999999996,No 4-in-a-row,learning,23,4,4.0,
1019,7.001,0.001,0.2001,0.01,1.1669,0.38401,1.0003,0.29988,2.4996,1.95047,No 4-in-a-row,learning,23,5,4.0,
1020,8.5464,0.001,0.26867,0.01,0.49735,0.65135,1.9339,0.3,4.7791,1.82043,No 4-in-a-row,learning,23,1,5.0,
1021,8.5514,0.001,0.1,0.019678,0.5,0.4,1.5,0.3,3.5,1.8235899999999998,No 4-in-a-row,learning,23,2,5.0,
1022,10.0,0.001,0.072845,0.019444,1.0243,0.18069,0.92391,0.31806,2.5486,1.7811,No 4-in-a-row,learning,23,3,5.0,
1023,10.0,0.001,0.15305,0.01,0.95833,0.59743,0.87115,0.3,2.5,1.71543,No 4-in-a-row,learning,23,4,5.0,
1024,9.4108,0.0061111,0.17319,0.013889,0.85111,0.57007,1.0754,0.2606,2.5,1.3459999999999999,No 4-in-a-row,learning,23,5,5.0,
1025,6.6862,0.0014482,0.45,0.03,0.5,0.8,1.5,0.3,3.3333,1.7241,No 4-in-a-row,learning,24,1,1.0,
