,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
1084,2.9394,0.001,0.34761,0.028667,1.4437,1.8833300000000002,Optimal weights,learning,26,5,2.0,
1085,2.4338,0.001,0.59318,0.029064,7.9613,1.7848200000000003,Optimal weights,learning,26,1,3.0,
1086,2.8196,0.001,0.28333,0.02,1.362,2.3732499999999996,Optimal weights,learning,26,2,3.0,
1087,3.7861,0.023878,0.54785,0.015414,10.0,1.7103100000000002,Optimal weights,learning,26,3,3.0,
1088,2.8883,0.013799,0.28928,0.01,1.5537,2.01476,Optimal weights,learning,26,4,3.0,
1089,8.8592,0.027906,0.62457,0.01,5.1783,2.0198500000000004,Optimal weights,learning,26,5,3.0,
1090,4.1972,0.0050117,0.19893,0.019927,1.3658,2.0308,Optimal weights,learning,26,1,4.0,
1091,3.0,0.0049998,0.28591,0.020619,1.6059,2.0408,Optimal weights,learning,26,2,4.0,
1092,7.7084,0.0047947,0.35724,0.017045,3.4877,1.54057,Optimal weights,learning,26,3,4.0,
1093,10.0,0.0074293,0.47064,0.01,9.1535,1.9800900000000001,Optimal weights,learning,26,4,4.0,
1094,3.9897,0.001,0.27769,0.01,1.4032,1.6674599999999997,Optimal weights,learning,26,5,4.0,
1095,7.0598,0.001,0.31146,0.020006,2.7248,2.07716,Optimal weights,learning,26,1,5.0,
1096,6.6697,0.001,0.46218,0.027618,1.6997,1.9418199999999999,Optimal weights,learning,26,2,5.0,
1097,2.9305,0.001,0.39996,0.019999,1.8028,1.9799,Optimal weights,learning,26,3,5.0,
1098,10.0,0.0022916,0.79817,0.051045,5.3234,1.9786299999999997,Optimal weights,learning,26,4,5.0,
1099,3.0,0.001,0.38468,0.02,1.362,2.02353,Optimal weights,learning,26,5,5.0,
1100,7.0,0.001,0.41174,0.04,1.362,1.6748,Optimal weights,learning,27,1,1.0,
1101,10.0,0.001,0.37997,0.023333,1.1221,1.47658,Optimal weights,learning,27,2,1.0,
1102,6.7067,0.001,0.24974,0.020652,1.3316,2.13628,Optimal weights,learning,27,3,1.0,
1103,9.9999,0.005,0.28635,0.02,1.135,1.3532899999999999,Optimal weights,learning,27,4,1.0,
1104,9.9999,0.001,0.33359,0.018339,1.999,2.13123,Optimal weights,learning,27,5,1.0,
1105,4.8755,0.001,0.31065,0.01892,1.5711,1.3744600000000002,Optimal weights,learning,27,1,2.0,
1106,6.9992,0.001,0.20002,0.019998,2.0031,2.0036899999999997,Optimal weights,learning,27,2,2.0,
1107,4.3758,0.001,0.25619,0.04,1.362,1.62684,Optimal weights,learning,27,3,2.0,
1108,7.3632,0.001,0.20416,0.010757,2.5273,1.78915,Optimal weights,learning,27,4,2.0,
1109,9.8313,0.0020726,0.37707,0.026715,2.7234,1.7632400000000001,Optimal weights,learning,27,5,2.0,
1110,8.1364,0.001,0.26808,0.017088,1.877,2.05773,Optimal weights,learning,27,1,3.0,
1111,8.6307,0.001,0.23983,0.030003,2.7234,1.2847199999999999,Optimal weights,learning,27,2,3.0,
1112,3.0,0.01,0.2,0.02,1.362,1.8951699999999998,Optimal weights,learning,27,3,3.0,
1113,10.0,0.001,0.3749,0.040532,2.8025,1.74388,Optimal weights,learning,27,4,3.0,
1114,10.0,0.001,0.46081,0.019861,1.7392,1.67762,Optimal weights,learning,27,5,3.0,
1115,8.0726,0.001,0.15125,0.016198,1.6592,1.59759,Optimal weights,learning,27,1,4.0,
1116,7.5296,0.001,0.34691,0.024626,1.827,1.45105,Optimal weights,learning,27,2,4.0,
1117,9.9998,0.001,0.33318,0.01,2.1336,1.6366600000000002,Optimal weights,learning,27,3,4.0,
1118,8.7321,0.001,0.2504,0.020864,3.2055,1.5346099999999998,Optimal weights,learning,27,4,4.0,
1119,9.2375,0.001,0.12555,0.017701,1.9526,1.844,Optimal weights,learning,27,5,4.0,
1120,6.4589,0.001,0.21379,0.018334,1.3621,1.5255999999999998,Optimal weights,learning,27,1,5.0,
1121,8.4954,0.001,0.4,0.02,1.9624,1.35209,Optimal weights,learning,27,2,5.0,
1122,7.4709,0.001,0.16892,0.020023,1.3675,1.8170499999999996,Optimal weights,learning,27,3,5.0,
1123,9.4,0.0018889,0.19811,0.01,1.5669,1.5570599999999999,Optimal weights,learning,27,4,5.0,
1124,7.4291,0.001,0.2,0.04,1.135,1.8205099999999999,Optimal weights,learning,27,5,5.0,
1125,10.0,0.0097592,0.36734,0.019255,5.099,1.6210499999999999,Optimal weights,learning,28,1,1.0,
1126,2.9774,0.001,0.2093,0.018513,1.579,1.7863399999999998,Optimal weights,learning,28,2,1.0,
1127,6.4844,0.01,0.33237,0.02,3.3817,1.58417,Optimal weights,learning,28,3,1.0,
1128,7.0,0.01,0.28119,0.03,3.3817,1.6506500000000002,Optimal weights,learning,28,4,1.0,
1129,7.0,0.014041,0.2,0.02,3.3817,1.81078,Optimal weights,learning,28,5,1.0,
1130,6.1715,0.011572,0.22707,0.017838,1.6173,1.87425,Optimal weights,learning,28,1,2.0,
1131,7.9291,0.001,0.39558,0.01,1.362,1.33943,Optimal weights,learning,28,2,2.0,
1132,7.3835,0.001,0.33064,0.015247,1.362,1.5713099999999998,Optimal weights,learning,28,3,2.0,
1133,10.0,0.0068289,0.27117,0.01,2.7272,1.45438,Optimal weights,learning,28,4,2.0,
1134,3.1969,0.001,0.20533,0.019923,1.3639,1.59826,Optimal weights,learning,28,5,2.0,
1135,5.0,0.01,0.2,0.016667,1.362,1.48795,Optimal weights,learning,28,1,3.0,
1136,5.8714,0.001,0.31479,0.01,1.362,1.46656,Optimal weights,learning,28,2,3.0,
1137,10.0,0.0019857,0.17413,0.019984,1.3618,1.95403,Optimal weights,learning,28,3,3.0,
1138,10.0,0.001,0.32579,0.021132,2.036,1.3684999999999998,Optimal weights,learning,28,4,3.0,
1139,9.4502,0.0052306,0.22373,0.021247,1.3511,1.4586400000000002,Optimal weights,learning,28,5,3.0,
1140,8.0292,0.005,0.3,0.02,1.362,1.79989,Optimal weights,learning,28,1,4.0,
1141,10.0,0.0023426,0.29876,0.020416,1.4224,1.77042,Optimal weights,learning,28,2,4.0,
1142,7.6316,0.001,0.40241,0.01,1.1786,1.7858,Optimal weights,learning,28,3,4.0,
1143,8.1617,0.0011111,0.42238,0.026512,1.9416,1.59985,Optimal weights,learning,28,4,4.0,
1144,10.0,0.001,0.34324,0.01,1.2161,1.6994900000000002,Optimal weights,learning,28,5,4.0,
1145,4.3951,0.001,0.25187,0.03001,1.3618,1.31135,Optimal weights,learning,28,1,5.0,
1146,6.7677,0.001,0.24345,0.02019,1.3562,1.63186,Optimal weights,learning,28,2,5.0,
1147,10.0,0.0019694,0.4,0.01,1.362,1.7212900000000002,Optimal weights,learning,28,3,5.0,
1148,6.1888,0.001,0.18889,0.016119,1.362,1.7332800000000002,Optimal weights,learning,28,4,5.0,
1149,3.0,0.001,0.20152,0.016667,1.5336,1.6804999999999999,Optimal weights,learning,28,5,5.0,
1150,8.2577,0.087139,0.2,0.02,1.362,2.22745,Optimal weights,learning,29,1,1.0,
1151,5.0,0.014102,0.29673,0.02,1.2108,2.37465,Optimal weights,learning,29,2,1.0,
1152,7.0,0.029264,0.4,0.02,1.135,1.94832,Optimal weights,learning,29,3,1.0,
1153,6.4843,0.02,0.39448,0.020786,1.3517,2.7559899999999997,Optimal weights,learning,29,4,1.0,
1154,2.5616,0.012003,0.54078,0.040922,1.3439,1.9527900000000002,Optimal weights,learning,29,5,1.0,
1155,3.8996,0.02,0.45099,0.024307,1.362,2.21147,Optimal weights,learning,29,1,2.0,
1156,2.9439,0.0059492,0.38652,0.015833,1.4989,2.4772800000000004,Optimal weights,learning,29,2,2.0,
1157,3.2598,0.001,0.44708,0.01,1.3629,2.34055,Optimal weights,learning,29,3,2.0,
1158,3.0,0.01,0.3,0.03,1.362,2.08433,Optimal weights,learning,29,4,2.0,
1159,3.0,0.0035356,0.35629,0.046963,1.362,2.5323900000000004,Optimal weights,learning,29,5,2.0,
1160,4.6683,0.01,0.42664,0.01,1.362,1.53838,Optimal weights,learning,29,1,3.0,
1161,5.0,0.001,0.43402,0.01,1.4187,2.43966,Optimal weights,learning,29,2,3.0,
1162,10.0,0.012115,0.21524,0.020382,1.3241,2.61228,Optimal weights,learning,29,3,3.0,
1163,5.0031,0.010003,0.3996,0.019977,1.3647,1.94904,Optimal weights,learning,29,4,3.0,
1164,2.878,0.001,0.4,0.01,1.7784,2.19242,Optimal weights,learning,29,5,3.0,
1165,4.9527,0.001,0.36944,0.025813,2.0172,1.9105500000000002,Optimal weights,learning,29,1,4.0,
1166,4.185,0.001,0.38396,0.015959,1.6671,2.17334,Optimal weights,learning,29,2,4.0,
1167,5.0,0.012981,0.22155,0.02,2.252,1.9660999999999997,Optimal weights,learning,29,3,4.0,
1168,6.1432,0.013925,0.30055,0.015,2.0752,1.57419,Optimal weights,learning,29,4,4.0,
1169,4.4684,0.0059821,0.41685,0.018332,2.0736,1.80519,Optimal weights,learning,29,5,4.0,
1170,5.0,0.001,0.4,0.015,1.362,1.9944,Optimal weights,learning,29,1,5.0,
1171,2.9999,0.010004,0.43406,0.019995,1.3617,1.8729300000000002,Optimal weights,learning,29,2,5.0,
1172,5.0179,0.001,0.40329,0.020011,1.3692,1.80224,Optimal weights,learning,29,3,5.0,
1173,3.0,0.001,0.32799,0.023333,1.362,2.42114,Optimal weights,learning,29,4,5.0,
1174,2.8018,0.013418,0.29815,0.019856,1.4113,1.7558699999999998,Optimal weights,learning,29,5,5.0,
1175,5.4321,0.0082958,0.36296,0.010007,2.1563,1.6595400000000002,Optimal weights,learning,30,1,1.0,
1176,10.0,0.0018527,0.35962,0.01,1.9526,2.1539,Optimal weights,learning,30,2,1.0,
1177,9.2294,0.0010062,0.45575,0.010391,1.857,1.9071000000000002,Optimal weights,learning,30,3,1.0,
1178,8.6203,0.0032565,0.56105,0.033289,2.7593,1.62058,Optimal weights,learning,30,4,1.0,
1179,5.6744,0.0012675,0.37574,0.01,1.9904,1.7581,Optimal weights,learning,30,5,1.0,
1180,4.2968,0.001,0.28375,0.023808,1.6707,1.7256699999999998,Optimal weights,learning,30,1,2.0,
1181,3.4917,0.001,0.27143,0.01,1.9526,1.9125600000000003,Optimal weights,learning,30,2,2.0,
1182,3.6693,0.0039324,0.3332,0.017331,1.5197,1.7610499999999998,Optimal weights,learning,30,3,2.0,
1183,6.9235,0.0010155,0.31493,0.022822,2.6697,1.5511199999999998,Optimal weights,learning,30,4,2.0,
1184,3.115,0.001,0.24118,0.021943,1.362,1.8833499999999996,Optimal weights,learning,30,5,2.0,
1185,5.5792,0.0028606,0.43005,0.015097,1.9399,1.6459699999999997,Optimal weights,learning,30,1,3.0,
1186,10.0,0.0056111,0.26914,0.019141,3.4758,2.12277,Optimal weights,learning,30,2,3.0,
1187,6.0012,0.0099885,0.32628,0.019675,1.6743,1.72914,Optimal weights,learning,30,3,3.0,
1188,5.4441,0.0040555,0.35637,0.025548,2.1885,1.92868,Optimal weights,learning,30,4,3.0,
1189,8.2238,0.0010001,0.47075,0.024584,2.6235,1.80986,Optimal weights,learning,30,5,3.0,
1190,3.4213,0.002,0.28333,0.016667,1.362,1.7659399999999998,Optimal weights,learning,30,1,4.0,
1191,9.2219,0.001,0.41786,0.014681,3.3446,1.6699300000000001,Optimal weights,learning,30,2,4.0,
1192,8.1533,0.012888,0.45472,0.01,2.3877,1.8167199999999997,Optimal weights,learning,30,3,4.0,
1193,10.0,0.001,0.35767,0.014558,2.4448,2.0614,Optimal weights,learning,30,4,4.0,
1194,4.1866,0.001,0.38617,0.01,1.3634,1.8113499999999998,Optimal weights,learning,30,5,4.0,
1195,7.1902,0.001,0.54441,0.01,2.3441,1.6026699999999998,Optimal weights,learning,30,1,5.0,
1196,10.0,0.005,0.3,0.02,2.1515,1.5106800000000002,Optimal weights,learning,30,2,5.0,
1197,6.6667,0.001,0.3629,0.01,2.0191,2.03742,Optimal weights,learning,30,3,5.0,
1198,10.0,0.020679,0.21289,0.019355,2.2074,1.95302,Optimal weights,learning,30,4,5.0,
1199,5.638,0.0078781,0.25699,0.024326,1.3841,2.15001,Optimal weights,learning,30,5,5.0,
1200,3.9981,0.16163,0.30046,0.039954,1.362,2.05181,Optimal weights,time pressure,1,1,,5.0
1201,8.6667,0.062556,0.23333,0.016667,1.4247,2.85379,Optimal weights,time pressure,1,2,,5.0
1202,3.3501,0.0072925,0.43936,0.01,1.4607,2.39835,Optimal weights,time pressure,1,3,,5.0
1203,4.5,0.02,0.25989,0.045,1.8977,2.14899,Optimal weights,time pressure,1,4,,5.0
1204,5.4608,0.01,0.3,0.01,2.7241,1.91124,Optimal weights,time pressure,1,5,,5.0
1205,3.0,0.005,0.3,0.02,1.362,2.1492899999999997,Optimal weights,time pressure,1,1,,10.0
1206,3.0,0.01,0.3,0.02,1.362,2.1146000000000003,Optimal weights,time pressure,1,2,,10.0
1207,3.9627,0.02,0.29591,0.01756,1.362,2.3165299999999998,Optimal weights,time pressure,1,3,,10.0
1208,10.0,0.0091424,0.25762,0.01,1.362,1.8106199999999997,Optimal weights,time pressure,1,4,,10.0
1209,10.0,0.01115,0.2,0.02,1.362,2.3494,Optimal weights,time pressure,1,5,,10.0
1210,6.6997,0.021991,0.26196,0.021592,1.459,2.3425300000000004,Optimal weights,time pressure,1,1,,20.0
1211,3.0,0.01,0.26273,0.03,1.362,2.2487299999999997,Optimal weights,time pressure,1,2,,20.0
1212,6.9262,0.010012,0.39974,0.030144,1.3594,1.9112999999999996,Optimal weights,time pressure,1,3,,20.0
1213,9.5628,0.013828,0.28582,0.022023,1.362,2.0407800000000003,Optimal weights,time pressure,1,4,,20.0
1214,6.0,0.012841,0.29444,0.021471,1.362,1.6985500000000002,Optimal weights,time pressure,1,5,,20.0
1215,2.1899,0.001,0.56645,0.017503,1.7045,2.2155199999999997,Optimal weights,time pressure,2,1,,5.0
1216,3.5494,0.008339,0.53351,0.064522,8.7741,2.13651,Optimal weights,time pressure,2,2,,5.0
1217,1.8608,0.14696,0.35909,0.22906,5.0933,2.3509,Optimal weights,time pressure,2,3,,5.0
1218,5.3619,0.001,0.69262,0.019664,3.2461,2.5395999999999996,Optimal weights,time pressure,2,4,,5.0
1219,10.0,0.001,0.53728,0.016667,1.3315,2.9224300000000003,Optimal weights,time pressure,2,5,,5.0
1220,3.0531,0.01735,0.38367,0.020544,1.3942,2.6592999999999996,Optimal weights,time pressure,2,1,,10.0
1221,2.5695,0.001,0.64802,0.028984,1.6253,2.55493,Optimal weights,time pressure,2,2,,10.0
1222,0.125,0.001,0.26513,0.02048,0.54748,2.3846800000000004,Optimal weights,time pressure,2,3,,10.0
1223,1.5714,0.012212,0.42127,0.037093,1.2903,2.55214,Optimal weights,time pressure,2,4,,10.0
1224,2.2781,0.0086416,0.48038,0.042457,1.3137,2.26194,Optimal weights,time pressure,2,5,,10.0
1225,6.9439,0.01784,0.84202,0.018953,10.0,2.1354,Optimal weights,time pressure,2,1,,20.0
1226,3.0,0.51855,0.66707,0.028179,1.3808,2.54483,Optimal weights,time pressure,2,2,,20.0
1227,3.0,0.011667,0.59236,0.02,1.362,2.98591,Optimal weights,time pressure,2,3,,20.0
1228,0.64223,0.01036,0.76914,0.042821,2.9027,2.5303199999999997,Optimal weights,time pressure,2,4,,20.0
1229,2.7643,0.63659,0.6,0.1289,1.362,2.67334,Optimal weights,time pressure,2,5,,20.0
1230,4.0245,0.001,0.56598,0.011677,1.9526,1.7973499999999998,Optimal weights,time pressure,3,1,,5.0
1231,3.0,0.005,0.3,0.02,1.362,2.16683,Optimal weights,time pressure,3,2,,5.0
1232,4.9976,0.001,0.3,0.02,1.362,1.9529900000000002,Optimal weights,time pressure,3,3,,5.0
1233,10.0,0.0039484,0.49258,0.04,1.7615,2.02943,Optimal weights,time pressure,3,4,,5.0
1234,10.0,0.0086007,0.58963,0.050013,3.1277,1.9697400000000003,Optimal weights,time pressure,3,5,,5.0
1235,5.0,0.005,0.21962,0.04,1.362,1.99798,Optimal weights,time pressure,3,1,,10.0
1236,3.122,0.0075568,0.28897,0.02,1.362,2.0725499999999997,Optimal weights,time pressure,3,2,,10.0
1237,4.0009,0.020009,0.49517,0.014883,1.5909,1.80637,Optimal weights,time pressure,3,3,,10.0
1238,2.6635,0.0031546,0.23025,0.01,1.1582,1.87577,Optimal weights,time pressure,3,4,,10.0
1239,2.081,0.0050022,0.26311,0.021099,1.3627,2.9222799999999998,Optimal weights,time pressure,3,5,,10.0
1240,6.9629,0.005586,0.36642,0.016305,1.2196,1.61543,Optimal weights,time pressure,3,1,,20.0
1241,6.425,0.02,0.2,0.02,1.362,1.7929,Optimal weights,time pressure,3,2,,20.0
1242,10.0,0.01,0.38831,0.015,1.362,2.00052,Optimal weights,time pressure,3,3,,20.0
1243,3.34,0.010387,0.31627,0.019445,1.362,1.57961,Optimal weights,time pressure,3,4,,20.0
1244,9.0943,0.01,0.31889,0.02,1.2802,2.0888300000000006,Optimal weights,time pressure,3,5,,20.0
1245,5.2965,0.005,0.4,0.04,1.362,1.9430300000000003,Optimal weights,time pressure,4,1,,5.0
1246,6.8624,0.001,0.57596,0.01,2.7368,2.36297,Optimal weights,time pressure,4,2,,5.0
1247,3.975,0.0052326,0.31516,0.030001,1.2438,2.01264,Optimal weights,time pressure,4,3,,5.0
1248,6.466,0.0071056,0.55663,0.013928,3.0063,2.0432,Optimal weights,time pressure,4,4,,5.0
1249,3.3101,0.0064925,0.19946,0.020041,1.4399,2.26845,Optimal weights,time pressure,4,5,,5.0
1250,10.0,0.0050002,0.7,0.030001,3.3817,1.7541800000000003,Optimal weights,time pressure,4,1,,10.0
1251,10.0,0.01,0.3,0.01,3.6915,2.68142,Optimal weights,time pressure,4,2,,10.0
1252,3.0,0.0099999,0.29742,0.03,1.362,1.7594100000000001,Optimal weights,time pressure,4,3,,10.0
1253,3.0126,0.0083165,0.30975,0.01,1.4481,2.04622,Optimal weights,time pressure,4,4,,10.0
1254,10.0,0.02,0.4,0.02,6.362,1.94101,Optimal weights,time pressure,4,5,,10.0
1255,10.0,0.01,0.20412,0.02,1.8748,1.6212199999999999,Optimal weights,time pressure,4,1,,20.0
1256,3.2189,0.001,0.27513,0.01,1.3751,1.89416,Optimal weights,time pressure,4,2,,20.0
1257,5.0227,0.001,0.29451,0.020139,1.4218,1.9221799999999998,Optimal weights,time pressure,4,3,,20.0
1258,3.9903,0.0061448,0.3595,0.015,1.2224,1.8047,Optimal weights,time pressure,4,4,,20.0
1259,7.0,0.001,0.4,0.021148,1.362,1.71644,Optimal weights,time pressure,4,5,,20.0
1260,4.6452,0.01,0.4,0.02,1.362,2.09448,Optimal weights,time pressure,5,1,,5.0
1261,6.0449,0.0093243,0.20737,0.018333,1.2785,2.6450400000000003,Optimal weights,time pressure,5,2,,5.0
1262,5.275,0.01,0.3,0.02,1.362,2.2244699999999997,Optimal weights,time pressure,5,3,,5.0
1263,5.0,0.01,0.28658,0.03,1.362,1.62079,Optimal weights,time pressure,5,4,,5.0
1264,3.2498,0.001,0.31875,0.01,1.3829,2.03036,Optimal weights,time pressure,5,5,,5.0
1265,10.0,0.02,0.3,0.01,1.362,2.02555,Optimal weights,time pressure,5,1,,10.0
1266,6.425,0.022708,0.21377,0.02,1.4144,2.06504,Optimal weights,time pressure,5,2,,10.0
1267,5.0977,0.01,0.33948,0.01849,1.362,2.3502699999999996,Optimal weights,time pressure,5,3,,10.0
1268,10.0,0.01,0.4,0.02,1.362,2.16935,Optimal weights,time pressure,5,4,,10.0
1269,7.4747,0.02,0.22422,0.03,1.362,2.0470200000000003,Optimal weights,time pressure,5,5,,10.0
1270,7.0,0.01,0.2,0.02,1.362,2.52525,Optimal weights,time pressure,5,1,,20.0
1271,7.8375,0.0085,0.34024,0.021667,1.4605,1.67031,Optimal weights,time pressure,5,2,,20.0
1272,5.0,0.005,0.2,0.03,1.362,2.79372,Optimal weights,time pressure,5,3,,20.0
1273,5.0,0.013788,0.2,0.02,1.362,1.95854,Optimal weights,time pressure,5,4,,20.0
1274,10.0,0.005,0.2,0.027599,1.362,2.5672699999999997,Optimal weights,time pressure,5,5,,20.0
1275,3.55,0.012963,0.28268,0.017257,1.362,1.8143000000000005,Optimal weights,time pressure,6,1,,5.0
1276,8.4742,0.001,0.48681,0.01,1.9525,2.31434,Optimal weights,time pressure,6,2,,5.0
1277,3.0545,0.001,0.3021,0.01,1.3493,2.12053,Optimal weights,time pressure,6,3,,5.0
1278,4.3856,0.001,0.30305,0.02,1.362,1.57991,Optimal weights,time pressure,6,4,,5.0
1279,5.001,0.001,0.16487,0.019993,1.3625,1.6514200000000003,Optimal weights,time pressure,6,5,,5.0
1280,4.2252,0.0054031,0.26149,0.03307,1.4144,1.3054400000000002,Optimal weights,time pressure,6,1,,10.0
1281,5.0,0.001,0.2,0.02,1.362,2.1558599999999997,Optimal weights,time pressure,6,2,,10.0
1282,5.502,0.0052777,0.18803,0.03,1.362,1.37438,Optimal weights,time pressure,6,3,,10.0
1283,3.0,0.01,0.2,0.02,1.362,1.9143000000000001,Optimal weights,time pressure,6,4,,10.0
1284,10.0,0.001,0.26792,0.030841,2.0431,1.5525299999999997,Optimal weights,time pressure,6,5,,10.0
1285,2.6364,0.0171,0.25056,0.01,1.6238,1.92848,Optimal weights,time pressure,6,1,,20.0
1286,5.0002,0.015969,0.41161,0.014999,3.3815,2.08086,Optimal weights,time pressure,6,2,,20.0
1287,4.3707,0.013329,0.54754,0.031792,3.8999,2.1127200000000004,Optimal weights,time pressure,6,3,,20.0
1288,2.0211,0.024465,0.42265,0.01,1.8821,1.77015,Optimal weights,time pressure,6,4,,20.0
1289,2.8671,0.0055732,0.3518,0.012686,1.5815,1.92072,Optimal weights,time pressure,6,5,,20.0
1290,3.0,0.0043335,0.23333,0.02,1.362,2.29618,Optimal weights,time pressure,7,1,,5.0
1291,9.9999,0.01,0.55,0.02,1.3813,2.15529,Optimal weights,time pressure,7,2,,5.0
1292,5.0177,0.013651,0.41261,0.028215,1.9526,2.3428700000000005,Optimal weights,time pressure,7,3,,5.0
1293,10.0,0.001,0.55327,0.010618,1.362,2.1862399999999997,Optimal weights,time pressure,7,4,,5.0
1294,7.0,0.03,0.4,0.02,1.3016,2.32966,Optimal weights,time pressure,7,5,,5.0
1295,7.602,0.0045507,0.56611,0.016684,1.2138,2.74451,Optimal weights,time pressure,7,1,,10.0
1296,6.9747,0.0074875,0.71201,0.01,3.3146,2.3082000000000003,Optimal weights,time pressure,7,2,,10.0
1297,5.0618,0.013211,0.63724,0.023671,1.3624,1.91629,Optimal weights,time pressure,7,3,,10.0
1298,3.3024,0.018956,0.3178,0.027199,1.1631,2.1221099999999997,Optimal weights,time pressure,7,4,,10.0
1299,10.0,0.010319,0.55187,0.022343,1.5626,2.11968,Optimal weights,time pressure,7,5,,10.0
1300,5.5572,0.0095114,0.25915,0.01,1.688,2.54955,Optimal weights,time pressure,7,1,,20.0
1301,5.0,0.012369,0.2,0.02,1.362,2.6162199999999998,Optimal weights,time pressure,7,2,,20.0
1302,3.0,0.02,0.2,0.02,1.362,2.09407,Optimal weights,time pressure,7,3,,20.0
1303,8.5211,0.006,0.41068,0.051903,1.6511,1.89482,Optimal weights,time pressure,7,4,,20.0
1304,5.0,0.005,0.43057,0.01,1.135,2.14171,Optimal weights,time pressure,7,5,,20.0
1305,3.6642,0.0091012,0.60712,0.035,1.362,2.45329,Optimal weights,time pressure,8,1,,5.0
1306,3.7132,0.0053752,0.57131,0.045219,2.306,2.7233,Optimal weights,time pressure,8,2,,5.0
1307,7.0,0.01,0.55,0.02,1.362,2.5576,Optimal weights,time pressure,8,3,,5.0
1308,2.55,0.01,0.68769,0.01,1.362,2.27441,Optimal weights,time pressure,8,4,,5.0
1309,7.0172,0.0051617,0.49863,0.023157,2.6934,2.4451,Optimal weights,time pressure,8,5,,5.0
1310,0.1,0.0086033,0.32023,0.044167,0.53797,2.52578,Optimal weights,time pressure,8,1,,10.0
1311,0.1,0.15639,0.38551,0.01,0.48599,2.4222600000000005,Optimal weights,time pressure,8,2,,10.0
1312,0.58333,0.0044407,0.39099,0.026339,0.50659,2.79882,Optimal weights,time pressure,8,3,,10.0
1313,0.1,0.0019872,0.3,0.01,0.50659,2.7709400000000004,Optimal weights,time pressure,8,4,,10.0
1314,0.63844,0.023333,0.3,0.03,0.54555,2.6970300000000003,Optimal weights,time pressure,8,5,,10.0
1315,5.7998,0.48675,0.38655,0.01,1.362,2.4511499999999997,Optimal weights,time pressure,8,1,,20.0
1316,4.6055,0.011173,0.65532,0.01417,4.4962,2.3375999999999997,Optimal weights,time pressure,8,2,,20.0
1317,7.0,0.0055566,0.4,0.02,1.3935,2.4750199999999998,Optimal weights,time pressure,8,3,,20.0
1318,5.0,0.0095,0.6,0.035892,2.7241,2.1748700000000003,Optimal weights,time pressure,8,4,,20.0
1319,9.3685,0.017119,0.34815,0.016667,1.521,2.59762,Optimal weights,time pressure,8,5,,20.0
1320,2.8706,0.33312,0.27033,0.020396,1.3794,2.71841,Optimal weights,time pressure,9,1,,5.0
1321,4.4521,0.012584,0.4,0.03,1.362,2.04069,Optimal weights,time pressure,9,2,,5.0
1322,4.9963,0.010007,0.29747,0.019989,1.3622,2.2653700000000003,Optimal weights,time pressure,9,3,,5.0
1323,5.2864,0.01042,0.3205,0.019205,1.3568,3.0052999999999996,Optimal weights,time pressure,9,4,,5.0
1324,6.4666,0.005,0.22085,0.03,1.362,1.44008,Optimal weights,time pressure,9,5,,5.0
1325,4.7278,0.0075176,0.29827,0.023333,1.362,2.5873699999999995,Optimal weights,time pressure,9,1,,10.0
1326,6.5234,0.02,0.2,0.02,1.362,2.64012,Optimal weights,time pressure,9,2,,10.0
1327,6.492,0.01,0.55,0.02,1.404,2.19128,Optimal weights,time pressure,9,3,,10.0
1328,2.4978,0.014986,0.42003,0.018808,1.1358,2.46397,Optimal weights,time pressure,9,4,,10.0
1329,5.0,0.01,0.42873,0.03,1.362,1.8461400000000001,Optimal weights,time pressure,9,5,,10.0
1330,4.8693,0.053857,0.22068,0.036771,1.9774,2.1477299999999997,Optimal weights,time pressure,9,1,,20.0
1331,2.9879,0.011686,0.29977,0.019876,1.3693,1.90686,Optimal weights,time pressure,9,2,,20.0
1332,7.3486,0.002804,0.30025,0.01,1.3639,2.1255499999999996,Optimal weights,time pressure,9,3,,20.0
1333,9.6783,0.01,0.25577,0.02,1.362,1.9737000000000002,Optimal weights,time pressure,9,4,,20.0
1334,10.0,0.005,0.21501,0.02,1.362,2.6554499999999996,Optimal weights,time pressure,9,5,,20.0
1335,4.1188,0.005,0.4,0.02,1.362,2.35899,Optimal weights,time pressure,10,1,,5.0
1336,3.0,0.001,0.30864,0.01,1.362,1.8130700000000002,Optimal weights,time pressure,10,2,,5.0
1337,7.4013,0.015645,0.21992,0.025903,3.3817,2.4128300000000005,Optimal weights,time pressure,10,3,,5.0
1338,4.5553,0.013471,0.25954,0.023754,1.9222,1.63112,Optimal weights,time pressure,10,4,,5.0
1339,3.0,0.0057057,0.22884,0.018333,1.5048,2.1371700000000002,Optimal weights,time pressure,10,5,,5.0
1340,9.3477,0.022299,0.35208,0.021513,1.4572,2.39056,Optimal weights,time pressure,10,1,,10.0
1341,10.0,0.017709,0.61616,0.020954,1.4111,2.44156,Optimal weights,time pressure,10,2,,10.0
1342,3.5572,0.02,0.44518,0.03,1.362,2.38598,Optimal weights,time pressure,10,3,,10.0
1343,4.0037,0.011943,0.53333,0.023333,1.362,2.32017,Optimal weights,time pressure,10,4,,10.0
1344,2.4392,0.010001,0.48546,0.042044,1.2478,1.9228100000000001,Optimal weights,time pressure,10,5,,10.0
