,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
440,0.053701,0.02784,0.71191,0.80917,1.0286,0.20365,4.0863,17.688,1.8264000000000002,No tree,eye tracking,9,1,,
441,0.18872,0.042452,0.81215,0.61668,1.2265,0.32114,3.9755,-38.41,1.71442,No tree,eye tracking,9,2,,
442,0.17848,0.024018,0.56841,0.8679,1.4088,0.25096,8.9358,3.8101,1.7368200000000003,No tree,eye tracking,9,3,,
443,0.14918,0.020498,0.62421,0.5458,1.0676,0.50074,5.0018,19.964,1.54582,No tree,eye tracking,9,4,,
444,0.20939,0.015427,0.66791,0.45842,1.1416,0.25446,4.3539,28.045,1.6373400000000005,No tree,eye tracking,9,5,,
445,0.17396,0.028341,0.74024,0.53144,1.1669,0.30521,4.6714,31.502,2.05222,No tree,eye tracking,10,1,,
446,0.0,0.024283,0.46425,0.34994,1.0715,0.44636,4.8748,4.7079,1.6121000000000003,No tree,eye tracking,10,2,,
447,0.17813,0.016823,0.53997,0.18414,1.3444,0.46549,5.5395,-91.697,1.88332,No tree,eye tracking,10,3,,
448,0.19881,0.020502,0.50041,0.40001,1.064,0.50223,5.0052,-28.191,1.42793,No tree,eye tracking,10,4,,
449,0.24219,0.012594,0.71022,0.38742,0.91178,0.56725,4.2057,30.085,1.89588,No tree,eye tracking,10,5,,
450,0.076361,0.055314,0.36275,0.34277,0.88987,0.33764,3.9212,7.0328,2.2340500000000003,No tree,learning,1,1,1.0,
451,0.30009,0.01,0.25,0.20321,1.3328,0.90773,4.997,30.013,2.1520099999999998,No tree,learning,1,2,1.0,
452,0.1,0.022337,0.25,0.28528,0.8,0.3,3.5,13.333,2.61599,No tree,learning,1,3,1.0,
453,0.18339,0.06209,0.30127,0.21895,0.74137,0.36604,3.6088,4.1826,2.12887,No tree,learning,1,4,1.0,
454,0.13556,0.01,0.25,0.014561,0.66732,-0.06321,5.3549,-186.11,2.1592,No tree,learning,1,5,1.0,
455,0.29817,0.2215,0.26644,0.38131,1.2481,0.33282,5.0107,29.951,2.55439,No tree,learning,1,1,2.0,
456,0.3,0.028836,0.25,0.29264,0.8,0.305,2.5,20.0,2.69136,No tree,learning,1,2,2.0,
457,0.37056,0.19107,0.25,-0.0019103,1.206,0.56674,4.735,18.609,2.3099099999999995,No tree,learning,1,3,2.0,
458,0.24588,0.033835,0.2754,0.16421,0.65877,0.25512,2.8655,11.853,2.7785699999999998,No tree,learning,1,4,2.0,
459,0.28933,0.019697,0.25,0.4,0.8,0.33333,2.869,30.0,2.43338,No tree,learning,1,5,2.0,
460,0.35413,0.027488,0.25,0.13792,1.3744,0.64336,6.1576,12.005,2.39801,No tree,learning,1,1,3.0,
461,0.3781,0.019986,0.27789,0.39988,1.002,0.30132,5.0036,-49.023,2.34299,No tree,learning,1,2,3.0,
462,0.3,0.01,0.31123,-0.056569,0.8,0.3,2.6722,15.0,2.31719,No tree,learning,1,3,3.0,
463,0.32081,0.084043,0.25,0.097214,1.2778,0.625,6.7349,11.639,2.73132,No tree,learning,1,4,3.0,
464,0.29081,0.028872,0.25,0.23703,1.0,0.4,3.5384,4.0827,2.4733399999999994,No tree,learning,1,5,3.0,
465,0.2734,0.015857,0.33282,0.36188,1.1965,0.53906,4.2418,-139.13,2.41517,No tree,learning,1,1,4.0,
466,0.28333,0.01,0.25,0.4,1.3333,0.3,3.5,10.0,2.2960599999999998,No tree,learning,1,2,4.0,
467,0.20393,0.030061,0.25,0.40115,0.88642,0.28731,4.9998,14.972,2.0863700000000005,No tree,learning,1,3,4.0,
468,0.13779,0.01,0.25,0.35793,1.0,0.3,2.9088,15.0,2.83655,No tree,learning,1,4,4.0,
469,0.31788,0.018843,0.25,0.38051,0.88629,0.20788,6.7721,51.144,2.46939,No tree,learning,1,5,4.0,
470,0.12891,0.023424,0.3344,0.3948,1.0083,0.46186,3.3049,7.0485,2.3394,No tree,learning,1,1,5.0,
471,0.36522,0.03,0.28707,0.4,1.0,1.0,3.4954,30.0,2.40047,No tree,learning,1,2,5.0,
472,0.24625,0.019722,0.40706,0.41016,0.85387,0.30928,3.228,14.894,2.6020100000000004,No tree,learning,1,3,5.0,
473,0.3,0.035,0.25,0.34082,1.0667,0.3,3.3333,8.0381,2.0806199999999997,No tree,learning,1,4,5.0,
474,0.30567,0.020601,0.33187,0.27949,0.82706,0.52255,4.9474,-14.147,2.6644600000000005,No tree,learning,1,5,5.0,
475,0.14072,0.016464,0.39398,0.68567,1.3477,0.56527,5.3799,-50.026,1.75183,No tree,learning,2,1,1.0,
476,0.40392,0.01,0.35186,0.17379,2.625,0.625,8.125,211.25,1.7294700000000003,No tree,learning,2,2,1.0,
477,0.15,0.01,0.4908,0.4,1.3333,0.3,3.5,40.0,1.6754200000000001,No tree,learning,2,3,1.0,
478,0.0,0.011667,0.40277,0.53937,1.429,1.3746,6.1669,-19.674,1.7181000000000002,No tree,learning,2,4,1.0,
479,0.25173,0.036149,0.40299,0.35,1.25,0.625,4.625,-125.25,1.67483,No tree,learning,2,5,1.0,
480,0.17403,0.01,0.5,1.1411,1.0,0.3,4.6667,15.0,1.39848,No tree,learning,2,1,2.0,
481,0.29276,0.01,0.52555,1.086,2.1075,0.4559,7.1935,-69.951,1.64878,No tree,learning,2,2,2.0,
482,0.10924,0.028151,0.49757,1.0733,1.2871,0.36996,4.8696,1321.3,1.32766,No tree,learning,2,3,2.0,
483,0.0,0.029917,0.38058,0.97457,1.0254,0.75609,4.1827,9.8602,1.59674,No tree,learning,2,4,2.0,
484,0.18788,0.018184,0.55258,1.0818,1.4697,0.62735,5.1058,94.644,1.5314599999999998,No tree,learning,2,5,2.0,
485,0.091213,0.03,0.45833,1.0,1.3333,1.0,4.7224,20.0,1.32091,No tree,learning,2,1,3.0,
486,0.08346,0.015044,0.51249,1.3161,0.87466,1.161,3.9057,-291.52,1.61308,No tree,learning,2,2,3.0,
487,0.12791,0.01,0.375,1.3976,0.87085,1.0,3.5,20.0,1.6232600000000001,No tree,learning,2,3,3.0,
488,0.0,0.011111,0.33961,1.3293,1.0091,0.81995,4.25,11.5,1.33767,No tree,learning,2,4,3.0,
489,0.30142,0.01995,0.48329,0.99241,1.5095,0.39702,5.0222,30.061,1.686,No tree,learning,2,5,3.0,
490,0.0,0.01,0.66763,0.92845,0.78134,0.49039,2.825,-133.96,1.5978400000000001,No tree,learning,2,1,4.0,
491,0.19988,0.020009,0.5681,0.99955,1.5006,0.93574,4.6677,-27.783,1.3256000000000001,No tree,learning,2,2,4.0,
492,0.27459,0.024778,0.5411,1.104,1.8678,0.47288,6.9807,37.491,1.4585400000000002,No tree,learning,2,3,4.0,
493,0.1103,0.030237,0.70987,1.0379,0.93463,0.78676,3.4618,1.3638,1.4831799999999997,No tree,learning,2,4,4.0,
494,0.19378,0.03,0.5,1.3333,1.5,0.74426,5.5538,-44.829,1.4006599999999998,No tree,learning,2,5,4.0,
495,0.20592,0.010813,0.50875,1.2686,1.9426,0.47436,4.737,-27.678,1.5433400000000002,No tree,learning,2,1,5.0,
496,0.23274,0.016691,0.43921,1.2181,2.0014,1.2985,6.2692,130.46,1.09495,No tree,learning,2,2,5.0,
497,0.14247,0.01,0.39382,1.2124,1.2124,0.82595,3.9778,145.29,1.4647,No tree,learning,2,3,5.0,
498,0.0,0.019354,0.44345,1.2574,1.407,0.34698,4.2705,15.383,1.50367,No tree,learning,2,4,5.0,
499,0.12781,0.016908,0.43028,1.0578,1.5723,0.36242,5.2032,120.26,1.48906,No tree,learning,2,5,5.0,
500,0.26586,0.03379,0.49225,-0.54591,1.1519,1.0558,4.959,15.329,1.72178,No tree,learning,3,1,1.0,
501,0.17551,0.035,0.52086,0.18995,0.71306,0.66667,2.9107,9.9999,2.2328400000000004,No tree,learning,3,2,1.0,
502,0.1,0.01,0.45833,-0.35923,0.8,0.96705,4.6667,-135.0,1.9953599999999998,No tree,learning,3,3,1.0,
503,0.27185,0.020463,0.5,-0.069419,0.99999,0.4,3.5,180.0,2.39974,No tree,learning,3,4,1.0,
504,0.19946,0.029929,0.50464,-0.24501,0.72151,1.0682,5.5459,14.988,2.13299,No tree,learning,3,5,1.0,
505,0.15,0.02,0.58689,-0.11316,0.8,1.2797,3.5,20.0,2.3227400000000005,No tree,learning,3,1,2.0,
506,0.351,0.018139,0.57966,0.23634,0.60967,1.0039,5.1948,12.932,2.02333,No tree,learning,3,2,2.0,
507,0.23005,0.029116,0.69548,0.01977,0.97201,0.98272,4.5579,-20.57,2.37738,No tree,learning,3,3,2.0,
508,0.3,0.01,0.49537,0.16192,0.54722,0.52488,5.216,14.269,2.34336,No tree,learning,3,4,2.0,
509,0.20081,0.017277,0.6576,0.1744,0.76018,0.80236,3.6454,1950.9,1.76781,No tree,learning,3,5,2.0,
510,0.0,0.02963,0.5,-0.01401,0.8,0.59586,2.5926,2.0979,2.2265299999999995,No tree,learning,3,1,3.0,
511,0.23122,0.025174,0.72496,0.30841,1.1923,0.98821,3.1838,-58.707,2.1987,No tree,learning,3,2,3.0,
512,0.1999,0.020846,0.61767,0.28,1.0003,0.8512,3.4999,14.998,2.08621,No tree,learning,3,3,3.0,
513,0.070691,0.22536,0.64784,0.0042958,1.3071,1.1667,3.4861,10.477,2.2992199999999996,No tree,learning,3,4,3.0,
514,0.18848,0.017375,0.53817,0.31058,1.0383,0.52905,3.5363,5.0811,2.0957099999999995,No tree,learning,3,5,3.0,
515,0.057837,0.016295,0.5,0.88889,1.0,0.94999,3.5,15.0,2.15149,No tree,learning,3,1,4.0,
516,0.050772,0.022546,0.50695,0.875,1.125,1.1732,3.309,58.847,1.7033,No tree,learning,3,2,4.0,
517,0.20574,0.01,0.45719,0.83154,1.023,0.58507,3.5517,7.6371,2.2300899999999997,No tree,learning,3,3,4.0,
518,0.10558,0.01,0.48539,0.54376,1.082,0.53472,3.4971,6.7929,2.14949,No tree,learning,3,4,4.0,
519,0.25881,0.015232,0.54851,0.79585,0.99464,0.62526,3.488,1330.6,1.79353,No tree,learning,3,5,4.0,
520,0.043659,0.10275,0.54018,0.26793,1.0289,0.39169,3.1622,8.3932,1.7797699999999999,No tree,learning,3,1,5.0,
521,0.13333,0.02076,0.5,0.4,1.0315,0.55556,3.1667,15.0,1.8109499999999996,No tree,learning,3,2,5.0,
522,0.15527,0.01,0.5,0.52203,1.0667,0.6,3.4823,20.0,2.4557900000000004,No tree,learning,3,3,5.0,
523,0.0,0.016928,0.50935,0.4,1.0,0.3,2.5,10.0,2.49816,No tree,learning,3,4,5.0,
524,0.16751,0.022643,0.51044,0.32943,1.0488,0.39738,3.3238,12.381,2.25372,No tree,learning,3,5,5.0,
525,0.16722,0.015816,0.38218,0.66251,1.2305,0.2257,4.2299,15.059,1.4989000000000001,No tree,learning,4,1,1.0,
526,0.025315,0.01,0.27472,1.1338,0.56553,1.1762,4.9121,-0.0021819,1.69706,No tree,learning,4,2,1.0,
527,0.22497,0.013368,0.32854,1.3316,1.8061,2.0013,7.4288,12.347,1.2434200000000002,No tree,learning,4,3,1.0,
528,0.06976,0.01,0.29801,1.2852,0.86471,0.62635,4.8316,-68.042,1.65478,No tree,learning,4,4,1.0,
529,0.16923,0.010825,0.41196,0.94935,1.2031,1.4295,5.0456,-44.898,1.76331,No tree,learning,4,5,1.0,
530,0.0,0.01,0.31984,0.65364,1.5903,0.27935,6.4808,10.354,1.8471700000000002,No tree,learning,4,1,2.0,
531,0.19562,0.01,0.5,0.6483,1.2321,0.66667,7.0,15.0,1.28019,No tree,learning,4,2,2.0,
532,0.0,0.01,0.43127,0.35506,1.5309,0.72843,7.3076,37.925,1.7966000000000002,No tree,learning,4,3,2.0,
533,0.11905,0.021686,0.39084,0.72182,1.917,1.1657,5.6584,7.3258,1.5755700000000001,No tree,learning,4,4,2.0,
534,0.07635,0.017346,0.45706,0.62623,1.2006,0.68626,6.7653,16.062,1.52548,No tree,learning,4,5,2.0,
535,0.047601,0.018874,0.55158,0.12388,1.1855,0.013096,3.5769,26.413,1.4938600000000002,No tree,learning,4,1,3.0,
536,0.052719,0.02,0.55939,0.4,1.1841,0.3,3.9388,-12356.0,1.50015,No tree,learning,4,2,3.0,
537,0.0,0.089015,0.45894,0.29745,1.9985,0.30094,7.0033,65.897,1.40293,No tree,learning,4,3,3.0,
538,0.0,0.044442,0.36661,0.37577,1.9716,1.196,6.8334,-86.503,2.1710900000000004,No tree,learning,4,4,3.0,
539,0.11942,0.01,0.52918,0.70174,1.3169,0.82378,6.2561,18.797,1.71085,No tree,learning,4,5,3.0,
540,0.04851,0.015,0.53267,0.56096,1.2668,0.90796,4.5777,-150.67,1.59857,No tree,learning,4,1,4.0,
541,0.0,0.026667,0.375,0.8,1.3333,1.2073,7.0,-5.1663,1.57717,No tree,learning,4,2,4.0,
542,0.051482,0.04,0.45834,0.61651,1.3333,0.5,7.0,29.896,1.7860800000000001,No tree,learning,4,3,4.0,
543,0.0,0.01,0.51684,0.59319,0.99691,0.69258,3.4931,9.983,1.7792199999999998,No tree,learning,4,4,4.0,
544,0.0,0.026732,0.52778,0.4,1.0,0.73612,3.9188,-1100.0,1.6777799999999998,No tree,learning,4,5,4.0,
545,0.0,0.013646,0.372,0.47009,0.99864,0.41594,4.6025,6.3164,1.67114,No tree,learning,4,1,5.0,
546,0.2239,0.02626,0.43703,0.66653,0.87316,0.58497,4.5972,38.668,1.66695,No tree,learning,4,2,5.0,
547,0.028487,0.024079,0.5,0.4,0.76193,1.1339,4.2744,20.0,1.7722499999999997,No tree,learning,4,3,5.0,
548,0.20116,0.01,0.48497,1.1647,1.1647,1.1235,6.6893,216.56,2.05085,No tree,learning,4,4,5.0,
549,0.17601,0.023732,0.49146,0.70454,0.96004,0.84467,6.0714,31.364,1.40866,No tree,learning,4,5,5.0,
550,0.31981,0.020905,0.92754,1.0,1.0667,0.3889,6.1112,55.085,1.5391299999999999,No tree,learning,5,1,1.0,
551,0.29472,0.01,1.0557,0.78654,0.98488,0.63492,4.6441,3.4232,2.29745,No tree,learning,5,2,1.0,
552,0.22004,0.019981,0.95901,0.69924,0.9669,0.66791,4.8268,13.347,1.6768399999999999,No tree,learning,5,3,1.0,
553,0.18889,0.01,1.0556,0.94825,0.82877,0.5,3.5,7.3205,1.9591100000000001,No tree,learning,5,4,1.0,
554,0.0,0.01,0.96612,0.49944,0.5405,0.30875,2.638,16.136,1.39162,No tree,learning,5,5,1.0,
555,0.25443,0.01,0.8866,0.76443,1.2938,0.52964,4.5507,10.217,1.6785800000000002,No tree,learning,5,1,2.0,
556,0.119,0.016247,0.4344,1.216,1.1876,0.36808,6.5778,18.03,1.81969,No tree,learning,5,2,2.0,
557,0.3,0.015,0.5,1.0,1.3333,0.4,7.0,-8.0468,1.3113700000000001,No tree,learning,5,3,2.0,
558,0.1778,0.02,0.53577,1.0511,1.0129,0.25534,4.6957,57.951,1.53198,No tree,learning,5,4,2.0,
559,0.23766,0.01,0.51114,0.82409,1.2335,0.34183,5.5341,29.881,1.6948999999999999,No tree,learning,5,5,2.0,
560,0.070919,0.01,0.66741,1.0,0.8,0.3,4.8337,15.0,1.64868,No tree,learning,5,1,3.0,
561,0.23639,0.02,0.71982,0.8,0.8,0.3,3.9814,8.0277,1.59633,No tree,learning,5,2,3.0,
562,0.30002,0.01,0.86872,0.71171,0.79998,0.99998,3.5,15.0,1.5772100000000002,No tree,learning,5,3,3.0,
563,0.22573,0.01,0.50303,0.88907,0.80013,0.39995,4.6672,33.335,1.71083,No tree,learning,5,4,3.0,
564,0.21497,0.02774,0.50249,1.0035,1.005,-0.0024944,6.9888,14.96,1.57137,No tree,learning,5,5,3.0,
565,0.22243,0.018235,0.47858,1.2451,1.0414,0.4338,6.8014,-6.0926,1.7711700000000001,No tree,learning,5,1,4.0,
566,0.21241,0.030945,0.52812,1.0496,1.1079,0.51618,6.6454,91.494,1.40412,No tree,learning,5,2,4.0,
567,0.0,0.03029,0.51924,0.98911,1.0297,0.60608,3.866,59.719,1.5531599999999999,No tree,learning,5,3,4.0,
568,0.19612,0.014903,0.58586,0.9903,1.0097,0.33361,4.6958,-1335.8,1.44419,No tree,learning,5,4,4.0,
569,0.34291,0.01,0.63096,0.63249,1.8333,0.925,8.125,-543.48,1.5045800000000003,No tree,learning,5,5,4.0,
570,0.21397,0.01,0.61974,1.1268,0.97021,0.67971,4.3645,2.3151,1.7833400000000001,No tree,learning,5,1,5.0,
571,0.1941,0.01,0.49557,0.95464,0.94918,0.94299,4.2755,38.004,1.9108,No tree,learning,5,2,5.0,
572,0.20044,0.01023,0.57255,1.2397,1.5063,0.77843,4.5992,18.908,1.58132,No tree,learning,5,3,5.0,
573,0.26772,0.01,0.56696,0.57285,1.3617,0.16653,4.6722,-37.901,1.6583400000000001,No tree,learning,5,4,5.0,
574,0.099757,0.020118,0.6555,0.56744,0.57669,0.46796,2.9522,12.933,1.69027,No tree,learning,5,5,5.0,
575,0.35948,0.081405,0.3781,0.61962,1.0,1.6486,5.0,220.0,2.1219200000000003,No tree,learning,6,1,1.0,
576,0.31824,0.025374,0.38875,0.40034,1.0662,0.99963,3.7768,30.004,2.12386,No tree,learning,6,2,1.0,
577,0.10998,0.14458,0.25,0.6718,1.0318,0.87693,3.0,2.6855,2.2209600000000003,No tree,learning,6,3,1.0,
578,0.2,0.02,0.25,0.57577,1.0,0.3,3.3333,15.0,2.3358,No tree,learning,6,4,1.0,
579,0.21133,0.05779,0.43017,0.79082,1.0105,1.3056,4.6269,78.755,2.57048,No tree,learning,6,5,1.0,
580,0.18804,0.029985,0.53113,0.69701,0.86404,0.8868,4.5618,19.293,2.3081199999999997,No tree,learning,6,1,2.0,
581,0.28564,0.04,0.5,1.0,0.8,0.87506,4.3118,-100.0,1.9024100000000002,No tree,learning,6,2,2.0,
582,0.26483,0.01,0.47448,0.63431,0.83222,0.47548,3.8083,14.714,2.0353700000000003,No tree,learning,6,3,2.0,
583,0.29524,0.020177,0.49563,0.66832,0.99143,0.90564,3.604,17.828,1.9902599999999997,No tree,learning,6,4,2.0,
584,0.1442,0.021565,0.41666,0.71742,0.93533,0.66275,5.4245,19.936,2.07933,No tree,learning,6,5,2.0,
585,0.30085,0.019972,0.48312,1.0654,1.3319,0.37731,4.7045,4.1701,1.59493,No tree,learning,6,1,3.0,
586,0.20945,0.01,0.49766,0.94492,1.0108,0.43233,4.5427,20.578,1.7197600000000002,No tree,learning,6,2,3.0,
587,0.19854,0.01,0.53894,0.91517,1.1692,0.70982,3.1566,6.3964,1.3465700000000003,No tree,learning,6,3,3.0,
588,0.28142,0.01,0.51859,0.81592,1.351,0.5885,5.0489,14.858,1.7263100000000002,No tree,learning,6,4,3.0,
589,0.15986,0.02,0.5,1.0,1.5,0.4,4.823,15.0,1.6141099999999997,No tree,learning,6,5,3.0,
590,0.29557,0.029065,0.48741,1.094,0.99822,0.668,5.1376,213.24,1.8036,No tree,learning,6,1,4.0,
591,0.27683,0.03044,0.3595,1.1212,1.0981,0.29576,5.5187,23.632,1.8110799999999998,No tree,learning,6,2,4.0,
592,0.29509,0.03,0.5,1.0,1.0,0.8153,3.5,-69.469,1.705,No tree,learning,6,3,4.0,
593,0.17151,0.019973,0.49956,1.2001,1.0013,0.71965,4.6697,-89.993,2.01997,No tree,learning,6,4,4.0,
594,0.12076,0.02195,0.48761,1.0083,0.75114,1.0487,3.2807,-17.923,2.05234,No tree,learning,6,5,4.0,
595,0.125,0.041513,0.53187,0.725,0.91667,0.34583,3.3125,19.125,1.5182600000000002,No tree,learning,6,1,5.0,
596,0.19609,0.016755,0.49998,1.0665,1.0002,0.40014,4.6671,20.002,2.0345500000000003,No tree,learning,6,2,5.0,
597,0.10202,0.02334,0.3552,1.0667,1.111,0.59989,6.2227,26.668,1.9564799999999998,No tree,learning,6,3,5.0,
598,0.094706,0.039809,0.41484,0.95201,1.1525,0.40812,5.6923,-25.435,1.9805999999999997,No tree,learning,6,4,5.0,
599,0.34585,0.023336,0.50004,0.99992,1.0001,0.30004,4.9292,-85.991,1.93002,No tree,learning,6,5,5.0,
600,0.13556,0.035291,0.33205,0.79167,0.79167,0.30602,4.9933,15.074,1.72821,No tree,learning,7,1,1.0,
601,0.07685,0.029717,0.34925,0.28121,0.83499,0.62065,2.8057,12.588,2.20807,No tree,learning,7,2,1.0,
602,0.12214,0.023333,0.41454,0.36441,1.0,0.5,3.5,15.0,2.1721000000000004,No tree,learning,7,3,1.0,
603,0.09017,0.020692,0.29225,0.39869,0.99062,0.59407,5.3083,19.902,2.061,No tree,learning,7,4,1.0,
604,0.27687,0.019444,0.5,0.51542,1.0667,0.6,3.8676,-53.849,2.25027,No tree,learning,7,5,1.0,
605,0.099673,0.020033,0.50088,0.88694,1.0016,1.0017,3.8753,9.9873,2.0149500000000002,No tree,learning,7,1,2.0,
606,0.0,0.027434,0.5,0.84797,0.7328,0.6,3.0078,4.9055,1.5847099999999998,No tree,learning,7,2,2.0,
607,0.35132,0.020082,0.44868,0.9963,1.0042,0.42658,4.7563,30.03,1.9726700000000001,No tree,learning,7,3,2.0,
608,0.13814,0.01772,0.52001,0.79219,1.0,1.0,4.8988,15.0,2.03088,No tree,learning,7,4,2.0,
609,0.15035,0.02129,0.52568,0.64311,0.9363,0.87876,3.6029,-440.67,1.87916,No tree,learning,7,5,2.0,
610,0.070921,0.02,0.35341,1.0,0.95469,0.55556,3.9406,-43.667,2.0636200000000002,No tree,learning,7,1,3.0,
611,0.37388,0.03,0.375,0.95067,1.0,1.2715,7.4181,40.0,1.67333,No tree,learning,7,2,3.0,
612,0.30214,0.028004,0.49821,0.79678,0.99642,0.40232,3.5452,15.029,1.7630199999999998,No tree,learning,7,3,3.0,
613,0.15,0.02,0.5,1.0,1.0,1.0,3.5,15.0,2.12362,No tree,learning,7,4,3.0,
614,0.16299,0.021834,0.53207,0.94379,0.78818,1.088,3.6296,16.97,1.6149700000000002,No tree,learning,7,5,3.0,
615,0.37536,0.025248,0.39506,0.82637,1.7369,0.88778,6.2767,8.8091,1.96062,No tree,learning,7,1,4.0,
616,0.16169,0.022165,0.48441,0.70867,0.88201,0.88192,3.7283,11.551,1.95169,No tree,learning,7,2,4.0,
617,0.29996,0.021062,0.49245,0.5334,0.98624,1.3332,4.6665,19.999,1.92092,No tree,learning,7,3,4.0,
618,0.18327,0.034322,0.50678,0.80949,0.7929,1.2783,4.6472,19.858,1.7900599999999998,No tree,learning,7,4,4.0,
619,0.25,0.015,0.5,0.89595,0.8,0.9199,5.161,5.7049,2.09729,No tree,learning,7,5,4.0,
620,0.079033,0.01,0.32215,1.1905,0.73307,0.79079,4.6719,14.985,2.52612,No tree,learning,7,1,5.0,
621,0.41731,0.023201,0.5,0.8,0.6786,0.6,5.0,-2.8849,1.9020200000000003,No tree,learning,7,2,5.0,
622,0.24503,0.01,0.54191,0.6521,0.79658,1.699,4.5217,6.9049,1.94518,No tree,learning,7,3,5.0,
623,0.27499,0.02,0.5,0.53333,0.8,1.0,7.0,20.0,2.36603,No tree,learning,7,4,5.0,
624,0.15,0.02573,0.46215,0.61868,0.91052,1.35,5.5556,-10.031,1.72421,No tree,learning,7,5,5.0,
625,0.40729,0.029754,0.51173,0.24057,0.83057,0.52547,2.8371,-2.278,2.4614,No tree,learning,8,1,1.0,
626,0.3,0.01,0.25,0.29874,0.8,-0.25684,5.0,15.0,2.6085700000000003,No tree,learning,8,2,1.0,
627,0.43812,0.019928,0.30451,0.28036,0.7378,0.39691,3.4919,20.035,2.6004500000000004,No tree,learning,8,3,1.0,
628,0.26591,0.11143,0.4544,0.36304,0.72952,0.14248,3.1973,12.034,2.5345899999999997,No tree,learning,8,4,1.0,
629,0.34403,0.02,0.375,0.29885,0.56102,0.4,3.4027,4.1506,2.52732,No tree,learning,8,5,1.0,
630,0.3027,0.010791,0.49078,0.63931,1.1604,1.2504,5.3644,110.43,1.94509,No tree,learning,8,1,2.0,
631,0.16048,0.02144,0.42469,0.44302,0.95292,0.69308,6.616,-178.21,2.42068,No tree,learning,8,2,2.0,
632,0.11841,0.01,0.49726,0.40368,0.89615,0.81793,3.8447,5.5045,2.1619699999999997,No tree,learning,8,3,2.0,
633,0.25429,0.028254,0.50975,0.41114,0.90393,0.98267,4.6348,19.882,1.9113300000000002,No tree,learning,8,4,2.0,
634,0.30315,0.03,0.49074,0.53945,1.0667,1.1076,4.6667,-104.76,2.0730899999999997,No tree,learning,8,5,2.0,
635,0.31994,0.01,0.58087,1.0889,0.40539,1.694,6.5697,18.392,1.96827,No tree,learning,8,1,3.0,
636,0.30095,0.016988,0.50104,0.84976,0.35104,1.1839,4.9079,-35.981,1.8559899999999998,No tree,learning,8,2,3.0,
637,0.39367,0.03,0.5,0.8,0.8,2.3412,11.741,15.0,2.1607700000000003,No tree,learning,8,3,3.0,
638,0.39625,0.01,0.67036,1.2111,0.44588,1.5052,6.1761,-59.348,1.98677,No tree,learning,8,4,3.0,
639,0.20151,0.01,0.5013,0.80852,0.42171,1.4535,4.6454,5.4664,1.7220600000000001,No tree,learning,8,5,3.0,
640,0.43826,0.017189,0.72736,1.5272,1.2304,3.3666,6.4815,242.42,1.7558699999999998,No tree,learning,8,1,4.0,
641,0.21941,0.020587,0.52839,1.064,0.67577,1.7143,5.3239,12.844,1.81605,No tree,learning,8,2,4.0,
642,0.3,0.01,0.5,1.1547,1.0667,2.3136,3.7133,10.0,1.84144,No tree,learning,8,3,4.0,
643,0.29448,0.03,0.5,1.6,1.0,2.5381,4.6667,180.0,1.97388,No tree,learning,8,4,4.0,
644,0.36347,0.026602,0.65076,1.0,1.125,2.3096,4.8991,98.617,1.7781600000000002,No tree,learning,8,5,4.0,
645,0.32688,0.06,0.25,0.82511,1.0,2.3193,13.3,20.0,2.14351,No tree,learning,8,1,5.0,
646,0.30793,0.017159,0.63827,0.93053,0.92784,1.733,3.7372,18.509,1.9331,No tree,learning,8,2,5.0,
647,0.217,0.016832,0.38597,0.8,0.9021,0.78902,4.6667,22.222,1.9898900000000002,No tree,learning,8,3,5.0,
648,0.22658,0.03,0.48812,0.6665,0.83627,1.7341,4.3395,20.0,1.8500100000000004,No tree,learning,8,4,5.0,
649,0.29992,0.020507,0.51111,0.7514,1.0675,1.3341,5.0999,29.993,1.74737,No tree,learning,8,5,5.0,
650,0.20949,0.019239,0.44994,0.60311,0.86316,0.30688,2.8627,15.105,3.29929,No tree,learning,9,1,1.0,
651,0.16882,0.16039,0.45448,0.47224,0.75199,0.6504,3.318,-230.49,2.6114499999999996,No tree,learning,9,2,1.0,
652,0.21116,0.28375,0.48688,0.40115,0.99836,1.0012,3.5037,9.991,2.43831,No tree,learning,9,3,1.0,
653,0.31632,0.30031,0.57074,0.99994,0.73522,0.30004,4.6665,18.334,2.6399,No tree,learning,9,4,1.0,
654,0.29671,0.14986,0.50691,0.81244,0.98618,0.24661,4.9758,14.889,2.33808,No tree,learning,9,5,1.0,
655,0.072225,0.23421,0.4626,0.96848,1.1765,0.22064,6.7253,30.977,1.9880400000000003,No tree,learning,9,1,2.0,
656,0.30003,0.1661,0.50063,0.87573,0.66409,0.30081,3.5981,8.894,2.3719,No tree,learning,9,2,2.0,
657,0.3,0.15178,0.94933,1.1114,1.0,0.47822,4.9717,20.0,1.8724399999999999,No tree,learning,9,3,2.0,
658,0.19932,0.1253,0.41702,1.3763,1.5558,1.4066,9.3353,54.202,1.9437900000000004,No tree,learning,9,4,2.0,
659,0.40921,0.16875,0.63306,1.4406,3.224,3.2293,67.375,-13.706,2.0473,No tree,learning,9,5,2.0,
660,0.3,0.03,0.5,0.90666,0.8,0.0,7.0,10.0,2.43724,No tree,learning,9,1,3.0,
