,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
848,4.9995,0.005,0.23704,0.01661,0.34147,0.88056,1.3746,0.29545,4.224,22.321,1.7170399999999997,Main model,learning,16,4,5.0,
849,5.0,0.001,0.14434,0.04,0.25,1.0,1.0,0.11439,5.0,30.0,1.93548,Main model,learning,16,5,5.0,
850,8.0,0.001,0.4,0.02,1.0,1.1605,1.0,0.4,2.5,15.0,1.12549,Main model,learning,17,1,1.0,
851,3.3743,0.001,0.050028,0.01829,0.87583,0.95,1.1667,0.61358,3.875,33.593,1.21181,Main model,learning,17,2,1.0,
852,6.9378,0.001,0.15658,0.016181,1.0,0.85245,1.0,0.27222,2.5,15.0,1.5931899999999999,Main model,learning,17,3,1.0,
853,6.0954,0.0052463,0.032171,0.01,0.70614,0.83608,0.94485,0.54137,4.8969,15.367,1.3192100000000002,Main model,learning,17,4,1.0,
854,10.0,0.001,0.2,0.01,0.875,0.88889,0.88286,0.5,2.6283,15.0,1.56896,Main model,learning,17,5,1.0,
855,2.9459,0.001,0.15722,0.023019,0.84277,0.86025,0.76752,0.22539,3.3904,12.197,1.89796,Main model,learning,17,1,2.0,
856,2.5167,0.001,0.15,0.01,0.77838,0.78604,0.99999,0.26556,2.5,15.0,1.7273300000000003,Main model,learning,17,2,2.0,
857,3.1102,0.001,0.1025,0.01,0.93971,0.8,0.75556,0.044445,2.5084,13.465,1.7544,Main model,learning,17,3,2.0,
858,6.9281,0.001,0.3,0.020109,0.95623,0.6398,1.1111,0.33334,3.5,15.0,2.03206,Main model,learning,17,4,2.0,
859,2.8031,0.001,0.1004,0.014908,0.78168,0.61021,1.0,0.19556,2.5,15.0,1.7527899999999998,Main model,learning,17,5,2.0,
860,1.5964,0.004945,0.072145,0.019524,0.48809,0.81552,0.92964,0.28453,5.0417,29.81,1.46401,Main model,learning,17,1,3.0,
861,3.0,0.001,0.1,0.02,0.25,0.8,0.89482,0.4,5.8461,20.0,1.39411,Main model,learning,17,2,3.0,
862,2.9416,0.0020599,0.090259,0.020599,0.61486,0.77306,0.90519,0.41946,2.5524,10.086,1.6577900000000003,Main model,learning,17,3,3.0,
863,5.1123,0.0042658,0.075192,0.011085,0.44773,0.44668,1.2071,0.31186,3.194,12.548,1.82489,Main model,learning,17,4,3.0,
864,6.4247,0.001,0.24998,0.012087,0.91536,0.79992,1.1768,0.29994,3.861,14.999,1.58936,Main model,learning,17,5,3.0,
865,7.5931,0.0036667,0.12222,0.020978,1.0,0.82732,1.0332,0.3,3.7263,15.0,1.52215,Main model,learning,17,1,4.0,
866,9.4234,0.0035402,0.1,0.01,1.0,0.8,1.0013,0.21268,3.5,10.0,1.3817600000000003,Main model,learning,17,2,4.0,
867,5.7118,0.001,0.12218,0.01,0.77054,0.72779,0.88903,-0.23581,3.6828,141.4,1.77032,Main model,learning,17,3,4.0,
868,10.0,0.001,0.21571,0.01,1.0205,0.71922,1.0,0.3,3.5,20.0,1.3860199999999998,Main model,learning,17,4,4.0,
869,6.0574,0.001,0.1029,0.02,1.0,0.8,1.0,0.3,3.5,15.0,1.40191,Main model,learning,17,5,4.0,
870,4.025,0.0013431,0.098204,0.018175,0.6103,0.94353,1.3312,0.10575,3.905,16.707,1.53793,Main model,learning,17,1,5.0,
871,4.4581,0.001,0.097698,0.010833,0.99578,1.1797,1.0377,0.29222,2.6133,20.0,1.53572,Main model,learning,17,2,5.0,
872,3.0031,0.001,0.10032,0.021167,0.62545,1.1932,1.4625,0.29896,3.3361,14.987,1.3994499999999999,Main model,learning,17,3,5.0,
873,4.7481,0.001,0.082582,0.01,0.92618,1.3779,1.1976,0.35477,2.9283,15.647,1.54617,Main model,learning,17,4,5.0,
874,6.7905,0.0047836,0.1952,0.021088,0.6347,0.94386,1.4337,0.28295,3.6749,14.576,1.182,Main model,learning,17,5,5.0,
875,3.397,0.0092273,0.19998,0.021237,0.88757,0.50127,0.52723,0.39592,2.5001,15.001,2.57543,Main model,learning,18,1,1.0,
876,10.0,0.019,0.4,0.01,1.4375,0.05,0.5,0.74835,4.625,11.0,2.1910300000000005,Main model,learning,18,2,1.0,
877,5.8583,0.014013,0.20159,0.019958,0.99815,0.60879,0.12295,0.40183,2.5037,15.017,2.32214,Main model,learning,18,3,1.0,
878,2.9998,0.0097493,0.30305,0.031672,1.0144,0.37257,0.76128,0.79986,3.3331,16.668,2.26072,Main model,learning,18,4,1.0,
879,10.0,0.008959,0.2055,0.028214,0.99841,0.40127,0.80164,1.056,5.6825,20.01,2.4587600000000003,Main model,learning,18,5,1.0,
880,3.975,0.009,0.26759,0.03,0.5625,0.35,1.5672,0.77643,4.2083,19.0,2.1855199999999995,Main model,learning,18,1,2.0,
881,3.2169,0.001,0.2,0.016667,0.90491,0.76244,0.85217,0.3,2.5,15.0,2.25926,Main model,learning,18,2,2.0,
882,3.4171,0.0014451,0.2,0.023333,0.79386,0.55344,0.91325,0.3,2.7778,18.468,2.21922,Main model,learning,18,3,2.0,
883,3.0,0.0099999,0.14923,0.022665,0.5,0.66633,1.0,0.4,2.5,15.0,1.8411899999999997,Main model,learning,18,4,2.0,
884,2.3762,0.001,0.19579,0.019625,0.46057,0.28847,1.3093,0.40039,2.6394,21.13,2.2941499999999997,Main model,learning,18,5,2.0,
885,9.9999,0.0076853,0.36881,0.018145,1.4177,0.4606,1.0866,0.43044,6.5286,14.258,2.0765599999999997,Main model,learning,18,1,3.0,
886,7.2086,0.005,0.2,0.02,1.087,0.4,0.77333,0.55556,2.7778,11.667,2.06106,Main model,learning,18,2,3.0,
887,10.0,0.0090225,0.2,0.02,1.0,0.8,1.0,0.3,3.5,15.0,2.3853799999999996,Main model,learning,18,3,3.0,
888,9.0,0.0066667,0.21921,0.02,1.3333,0.8,1.0353,0.3,3.3329,15.0,2.34455,Main model,learning,18,4,3.0,
889,8.0987,0.001,0.4039,0.02,1.7685,0.34374,0.8667,0.20792,2.5,15.0,2.00917,Main model,learning,18,5,3.0,
890,5.6404,0.001,0.30142,0.019815,1.0,0.53333,1.0,0.3,2.5,123.53,1.85611,Main model,learning,18,1,4.0,
891,6.3608,0.003294,0.30092,0.01,1.013,0.39718,1.3318,0.44438,2.5027,18.133,2.11902,Main model,learning,18,2,4.0,
892,5.0,0.001,0.21111,0.032896,1.0,0.4,1.2333,0.3,2.5,15.0,1.63294,Main model,learning,18,3,4.0,
893,3.0,0.005,0.20737,0.01,1.0,0.70499,1.2044,0.5,2.5,15.0,2.06625,Main model,learning,18,4,4.0,
894,5.2368,0.0020743,0.21922,0.018394,0.92976,0.47417,1.2207,0.24782,3.1928,15.642,2.08281,Main model,learning,18,5,4.0,
895,5.5765,0.003862,0.19401,0.01,1.0309,0.72345,0.93473,0.32628,3.6914,14.495,1.9961099999999998,Main model,learning,18,1,5.0,
896,4.3789,0.001,0.12396,0.029466,0.95984,0.71701,0.90429,0.48359,3.601,13.637,1.7927500000000003,Main model,learning,18,2,5.0,
897,6.902,0.001,0.19416,0.019708,1.0217,0.88551,0.97519,0.18594,3.6033,29.802,1.6676600000000001,Main model,learning,18,3,5.0,
898,5.2698,0.001,0.25311,0.020009,1.3165,0.80118,1.0013,0.29914,2.4977,15.01,1.6323699999999999,Main model,learning,18,4,5.0,
899,7.198,0.001,0.26667,0.019815,1.0,0.8,0.91504,0.18693,2.8333,15.0,2.0912699999999997,Main model,learning,18,5,5.0,
900,2.5167,0.001,0.1,0.01,0.25,0.9171,1.3832,0.13235,5.438,20.0,1.6419800000000002,Main model,learning,19,1,1.0,
901,4.4556,0.001,0.2,0.04,0.34453,0.8,1.0,0.15066,2.7547,20.0,1.6133099999999998,Main model,learning,19,2,1.0,
902,4.9872,0.001,0.2017,0.01,0.7498,0.80391,1.0043,0.30282,2.5076,15.035,1.5043,Main model,learning,19,3,1.0,
903,6.0,0.001,0.40836,0.015,1.0,0.73762,1.0,0.3,2.5,15.0,1.7280200000000001,Main model,learning,19,4,1.0,
904,3.0,0.001,0.1,0.016239,0.375,0.53333,1.0,0.3,2.5,30.0,1.47635,Main model,learning,19,5,1.0,
905,4.764,0.001,0.20325,0.020204,1.0089,0.8092,1.0102,0.30665,3.523,14.918,1.85833,Main model,learning,19,1,2.0,
906,3.0,0.001,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.8294500000000002,Main model,learning,19,2,2.0,
907,3.015,0.001,0.16013,0.026185,0.88686,0.88889,0.85418,0.4,2.5,15.0,1.78916,Main model,learning,19,3,2.0,
908,3.1815,0.001,0.21988,0.02,1.0186,0.8,1.0,0.3,2.5,15.0,1.7255599999999998,Main model,learning,19,4,2.0,
909,5.2516,0.0038458,0.17825,0.015347,1.0293,0.83127,1.0356,0.32259,3.4218,13.142,1.5513,Main model,learning,19,5,2.0,
910,9.0,0.001,0.2,0.02,1.0,1.1558,1.0,0.4,3.5,20.0,1.7145500000000002,Main model,learning,19,1,3.0,
911,4.9558,0.001,0.082333,0.021856,0.99511,1.0426,0.6922,0.38486,2.5919,15.707,1.4359,Main model,learning,19,2,3.0,
912,2.377,0.001,0.093805,0.024444,0.37832,1.247,1.2222,0.26701,6.375,22.917,1.8790600000000002,Main model,learning,19,3,3.0,
913,4.5404,0.0023333,0.2,0.01,0.95833,1.0,0.8,0.3,2.5,15.0,1.34433,Main model,learning,19,4,3.0,
914,4.6667,0.001,0.23537,0.021579,0.90114,0.96498,0.88702,0.26728,2.6977,15.904,1.5046000000000002,Main model,learning,19,5,3.0,
915,6.425,0.001,0.2,0.031667,0.97928,1.3333,1.0,0.33334,2.8696,21.078,1.80254,Main model,learning,19,1,4.0,
916,6.1395,0.001,0.31865,0.020517,0.50316,1.4768,1.6377,0.57967,4.9663,106.16,1.9863700000000002,Main model,learning,19,2,4.0,
917,7.1858,0.001,0.30301,0.020723,0.96836,1.0255,1.1633,0.2389,2.5633,20.289,1.43251,Main model,learning,19,3,4.0,
918,5.7982,0.001,0.1893,0.015,0.95024,1.161,0.66928,0.3,2.7766,1830.0,1.35751,Main model,learning,19,4,4.0,
919,4.9941,0.0023373,0.13164,0.01,0.86125,1.0015,1.0663,0.19551,3.2352,14.337,1.5686300000000002,Main model,learning,19,5,4.0,
920,5.0,0.001,0.083333,0.03,1.0244,1.6,1.0,0.5,2.5,8.1544,1.5861800000000001,Main model,learning,19,1,5.0,
921,7.5736,0.001,0.1,0.02,0.5723,1.074,1.3528,0.3,2.5,15.0,1.56817,Main model,learning,19,2,5.0,
922,4.7691,0.001416,0.066667,0.02,0.49313,1.092,1.4197,0.3,3.6068,18.333,1.35602,Main model,learning,19,3,5.0,
923,7.0,0.0018328,0.094444,0.02,0.5,1.4815,1.0,0.5,3.5,78.259,1.30182,Main model,learning,19,4,5.0,
924,10.0,0.0023362,0.2415,0.018663,0.57341,0.98263,0.93938,0.33405,4.0941,15.009,1.4724300000000001,Main model,learning,19,5,5.0,
925,4.0922,0.001,0.19933,0.018167,1.0053,0.79102,0.58578,0.39352,3.339,14.92,1.58738,Main model,learning,20,1,1.0,
926,7.0,0.0034004,0.21111,0.023195,0.25,0.50676,0.89348,0.6,7.0851,13.295,1.6186500000000001,Main model,learning,20,2,1.0,
927,5.4352,0.001,0.19371,0.018616,0.50431,0.74681,1.076,0.31743,4.5023,20.096,2.3014,Main model,learning,20,3,1.0,
928,4.9987,0.0018869,0.211,0.02192,0.25,0.68105,0.86237,0.2997,3.435,14.996,1.65533,Main model,learning,20,4,1.0,
929,5.1377,0.0052772,0.19648,0.020524,0.99994,0.7022,0.99993,0.66672,5.3162,23.333,2.08603,Main model,learning,20,5,1.0,
930,1.8515,0.003763,0.13303,0.023092,0.70342,0.64296,0.8239,0.26851,2.8369,16.237,1.55102,Main model,learning,20,1,2.0,
931,3.0,0.001,0.21111,0.02,0.5,0.8,1.4139,0.17167,5.0,13.333,1.8040800000000001,Main model,learning,20,2,2.0,
932,0.78564,0.0105,0.19486,0.01,0.46873,0.93907,1.0038,0.45259,3.9775,14.897,1.9014199999999999,Main model,learning,20,3,2.0,
933,5.4837,0.002779,0.2255,0.018562,0.44896,0.79984,1.5003,0.42288,6.3429,12.841,1.5738,Main model,learning,20,4,2.0,
934,2.5167,0.0055,0.2222,0.020479,0.79947,0.51542,0.58764,0.3,3.7577,15.0,1.89081,Main model,learning,20,5,2.0,
935,2.4646,0.026896,0.16803,0.016667,0.25,0.59995,1.0939,0.28636,4.5248,15.752,2.19349,Main model,learning,20,1,3.0,
936,6.7767,0.001,0.22355,0.01,0.99631,0.04825,0.95226,0.26596,3.7233,14.986,1.8947399999999999,Main model,learning,20,2,3.0,
937,5.1449,0.0056667,0.19259,0.01,0.5,0.32498,0.84444,0.19237,5.0844,23.852,2.32606,Main model,learning,20,3,3.0,
938,7.0,0.005,0.15412,0.02,0.375,0.4,1.0,0.3,5.0,19.975,1.8587200000000004,Main model,learning,20,4,3.0,
939,5.2298,0.009794,0.25892,0.019771,0.60041,0.59825,0.98855,0.30744,3.5258,53.142,2.00659,Main model,learning,20,5,3.0,
940,3.1594,0.0028326,0.10496,0.01,0.99357,0.39359,0.79729,0.47721,3.2831,14.239,1.95858,Main model,learning,20,1,4.0,
941,6.4508,0.0032332,0.14448,0.01,0.94543,0.39485,0.96108,0.2595,3.2979,13.78,1.7279900000000001,Main model,learning,20,2,4.0,
942,4.3644,0.0042778,0.10543,0.022738,0.90159,0.4,0.8,0.5,3.5,15.0,1.67241,Main model,learning,20,3,4.0,
943,7.0,0.001,0.2,0.01,0.625,0.46358,1.0,0.3,4.6667,15.0,1.8816799999999998,Main model,learning,20,4,4.0,
944,7.0,0.0043831,0.25,0.01,0.94561,0.62719,1.0,0.3,3.7704,20.0,1.9998,Main model,learning,20,5,4.0,
945,2.996,0.001,0.29625,0.015704,0.66667,0.85938,0.95802,0.96353,3.7659,6.8946,1.65007,Main model,learning,20,1,5.0,
946,2.4259,0.001,0.2,0.01,1.0,0.70883,1.0,0.3,2.5,15.0,2.1313999999999997,Main model,learning,20,2,5.0,
947,5.0,0.001,0.31645,0.016483,0.52844,0.10122,1.5,0.5,4.1563,20.0,2.0269699999999995,Main model,learning,20,3,5.0,
948,1.5681,0.0029727,0.13098,0.017139,0.25,0.80838,0.99184,0.30605,5.0163,14.926,1.6861900000000003,Main model,learning,20,4,5.0,
949,1.5783,0.0044396,0.16619,0.01742,0.52231,0.77027,1.1716,0.62839,3.6904,10.0,2.1185799999999997,Main model,learning,20,5,5.0,
950,3.4922,0.010482,0.34006,0.015714,0.93749,0.73571,0.88654,0.36399,2.8233,11.089,2.30375,Main model,learning,21,1,1.0,
951,3.0,0.003,0.2,0.01962,0.97776,0.4,0.86667,0.6,2.5,13.333,2.1941100000000002,Main model,learning,21,2,1.0,
952,2.516,0.0063713,0.27059,0.015036,1.2172,0.5766,0.75178,0.46134,2.9344,16.986,2.31751,Main model,learning,21,3,1.0,
953,3.0,0.005,0.2,0.03,0.25,0.47575,1.3333,0.45026,3.3333,15.0,2.19097,Main model,learning,21,4,1.0,
954,2.9749,0.001,0.34038,0.041634,1.0,0.34972,0.88889,0.3,2.9176,16.667,2.12976,Main model,learning,21,5,1.0,
955,10.0,0.0087777,0.21675,0.020247,1.0066,0.67758,0.9448,0.38272,3.9815,17.778,2.03748,Main model,learning,21,1,2.0,
956,4.3319,0.001,0.3,0.022567,1.0556,0.32742,1.0667,0.3,4.6667,13.333,2.02196,Main model,learning,21,2,2.0,
957,10.0,0.0055314,0.2,0.017221,0.68264,0.65073,1.0,0.3,7.0,15.0,2.18013,Main model,learning,21,3,2.0,
958,8.5,0.0078925,0.2,0.023045,0.99999,0.42663,0.69097,0.4049,5.0,8.7264,1.75704,Main model,learning,21,4,2.0,
959,7.2564,0.0078772,0.17135,0.036667,1.0927,0.75597,1.0,0.5,4.7325,15.0,2.15936,Main model,learning,21,5,2.0,
960,4.8708,0.001,0.14794,0.03921,0.96423,1.0176,1.0409,0.27343,3.8093,15.327,1.9242599999999999,Main model,learning,21,1,3.0,
961,4.7277,0.0036667,0.15,0.020992,1.2681,0.8,1.0941,0.4,3.8889,10.0,2.2840700000000003,Main model,learning,21,2,3.0,
962,7.512,0.0020251,0.28717,0.019215,1.1171,0.53107,0.90997,0.3006,5.4178,14.993,1.5168699999999997,Main model,learning,21,3,3.0,
963,4.1833,0.001,0.2,0.020791,1.0,0.8,1.0,0.5,3.5,17.778,1.7914400000000001,Main model,learning,21,4,3.0,
964,5.0,0.001,0.2,0.016667,1.322,0.70395,1.0407,0.33334,4.1808,22.222,1.76355,Main model,learning,21,5,3.0,
965,3.3955,0.0019318,0.28042,0.017552,0.76633,0.55965,0.73295,0.40962,4.1009,17.196,2.0355899999999996,Main model,learning,21,1,4.0,
966,4.9727,0.0061417,0.22061,0.01,0.94095,0.68819,0.75979,0.68076,3.6156,14.006,1.8977199999999996,Main model,learning,21,2,4.0,
967,6.3084,0.004116,0.21619,0.02,0.875,0.74892,1.0,0.3,4.8168,9.9999,1.9952099999999997,Main model,learning,21,3,4.0,
968,2.1358,0.001,0.2,0.016268,0.4268,0.70004,1.0803,0.42274,5.2044,16.446,1.8488700000000002,Main model,learning,21,4,4.0,
969,10.0,0.0025562,0.33049,0.035199,0.89377,0.50639,0.71127,0.51205,5.8778,23.19,2.12972,Main model,learning,21,5,4.0,
970,4.9985,0.001,0.1998,0.020008,1.0003,0.74773,1.0006,0.59963,3.5009,14.995,1.73524,Main model,learning,21,1,5.0,
971,4.7812,0.001,0.16957,0.01,1.1093,0.80233,0.67894,0.48125,3.2188,14.0,1.9101799999999998,Main model,learning,21,2,5.0,
972,2.5167,0.0050001,0.2,0.027542,0.57485,0.6383,1.0,0.6,7.7993,20.0,2.1154400000000004,Main model,learning,21,3,5.0,
973,7.0218,0.001,0.2,0.02,1.0,0.6338,1.0,0.3,3.5,10.0,2.1110499999999996,Main model,learning,21,4,5.0,
974,1.0556,0.0071363,0.24225,0.040135,0.50568,0.81025,1.0114,0.65936,6.6419,22.291,1.9077699999999997,Main model,learning,21,5,5.0,
975,7.1666,0.0023162,0.15741,0.02,0.38889,0.57598,0.98659,0.4,3.5442,20.741,1.81061,Main model,learning,22,1,1.0,
976,7.0,0.005,0.3,0.022228,0.5,0.62888,1.0,0.4,5.0,15.0,1.74692,Main model,learning,22,2,1.0,
977,5.0971,0.001,0.20427,0.014922,0.44677,0.52681,0.98934,0.29481,3.3471,14.627,2.0109000000000004,Main model,learning,22,3,1.0,
978,2.3139,0.0021207,0.19422,0.01,0.48611,0.38056,0.99911,0.31806,7.0625,24.176,1.7340799999999998,Main model,learning,22,4,1.0,
979,8.8745,0.0040949,0.10285,0.018571,0.33597,0.76088,1.0912,0.49594,4.7122,6.5872,1.9064799999999997,Main model,learning,22,5,1.0,
980,3.3318,0.001,0.11146,0.018401,0.84756,0.31976,0.82293,0.37537,2.5552,7.6781,1.98661,Main model,learning,22,1,2.0,
981,4.2158,0.001,0.098596,0.016792,1.0,0.42067,0.58309,0.3,2.5,15.0,1.6426500000000002,Main model,learning,22,2,2.0,
982,4.5732,0.0064313,0.087422,0.021515,0.85602,0.48043,0.97776,1.0566,4.1491,16.792,1.6249500000000001,Main model,learning,22,3,2.0,
983,5.4326,0.001,0.20019,0.020728,0.9572,0.41524,0.63707,0.2418,3.7823,13.827,1.83022,Main model,learning,22,4,2.0,
984,3.0,0.01,0.2,0.02,0.71969,0.8,1.0,0.6,4.6667,20.0,1.77779,Main model,learning,22,5,2.0,
985,7.9702,0.0012978,0.072526,0.023102,0.49586,0.39533,0.80598,0.46224,5.1933,10.081,1.4748499999999998,Main model,learning,22,1,3.0,
986,3.0102,0.001,6.0555e-06,0.011711,0.6468,0.70588,0.88889,0.5,7.0,20.0,1.4390399999999999,Main model,learning,22,2,3.0,
987,7.0,0.001,0.099999,0.02,0.5,0.8,0.8,0.19862,6.1239,20.0,1.32752,Main model,learning,22,3,3.0,
988,10.0,0.001,0.071022,0.016121,0.84401,0.21006,0.79893,0.4572,3.5018,10.392,1.19584,Main model,learning,22,4,3.0,
989,10.0,0.001,0.1,0.01,1.0164,0.38489,0.82963,0.3,3.5,136.67,1.79961,Main model,learning,22,5,3.0,
990,6.425,0.001,0.19256,0.015266,0.97253,0.8,1.0,0.28345,4.0863,11.111,1.7982200000000002,Main model,learning,22,1,4.0,
991,4.3702,0.001,0.1,0.02,0.79709,0.63444,0.8,0.3,3.7133,15.0,1.7532600000000003,Main model,learning,22,2,4.0,
992,7.0295,0.0022604,0.29075,0.01,1.1255,0.63994,0.92353,0.28222,4.9743,19.713,1.5511599999999999,Main model,learning,22,3,4.0,
993,9.4093,0.0017033,0.14981,0.01,1.0,0.46933,0.82664,0.40045,3.771,14.995,1.8133599999999999,Main model,learning,22,4,4.0,
994,4.959,0.001,0.20768,0.01,0.98784,0.59284,0.7875,0.51041,3.4688,10.076,1.8467300000000002,Main model,learning,22,5,4.0,
995,4.3818,0.001,0.03278,0.029947,1.0567,0.79903,0.79307,0.59914,2.8224,15.011,1.4250600000000002,Main model,learning,22,1,5.0,
996,2.5167,0.001,0.04292,0.01,0.48881,0.4,1.1004,0.53554,3.3333,180.0,1.73746,Main model,learning,22,2,5.0,
997,4.2875,0.001,0.2377,0.019864,0.93672,0.70665,1.0,0.3,3.365,15.0,1.7927199999999999,Main model,learning,22,3,5.0,
998,2.9463,0.0044554,0.18889,0.02,1.0,0.83299,0.99999,0.6,3.5,61.886,1.7068999999999999,Main model,learning,22,4,5.0,
999,4.1978,0.001,0.20378,0.01,0.9905,0.79023,1.0109,0.28519,3.5244,15.087,1.5169700000000002,Main model,learning,22,5,5.0,
1000,6.6444,0.001,0.3,0.011111,1.0346,0.8,1.0,0.4,3.5,20.0,2.24322,Main model,learning,23,1,1.0,
1001,4.852,0.001,0.21969,0.01,0.72763,0.88639,0.79977,0.29964,2.499,29.978,1.8779899999999998,Main model,learning,23,2,1.0,
1002,8.0352,0.0038424,0.2408,0.023866,0.6404,0.72552,0.78106,1.6305,4.5577,27.084,1.8794999999999997,Main model,learning,23,3,1.0,
1003,2.7115,0.0012537,0.15671,0.022315,0.25,0.65662,0.86933,0.59956,3.1919,14.22,1.55046,Main model,learning,23,4,1.0,
1004,4.0,0.001,0.10075,0.035,0.42139,0.72542,1.0,0.40884,2.5202,15.0,1.55673,Main model,learning,23,5,1.0,
1005,2.8363,0.0034931,0.099994,0.020003,0.49992,0.39989,1.5054,0.30009,3.3336,14.999,1.6633099999999998,Main model,learning,23,1,2.0,
1006,3.3261,0.0016908,0.10927,0.01,0.89027,0.65212,1.122,0.34278,2.7712,10.45,1.6923299999999997,Main model,learning,23,2,2.0,
1007,4.5213,0.001,0.10442,0.01,0.77109,0.57201,1.4297,0.28827,3.4503,15.027,1.6945599999999998,Main model,learning,23,3,2.0,
1008,3.0034,0.001,0.098426,0.015079,0.68014,0.79292,1.0878,0.67256,3.3196,15.063,1.5990099999999998,Main model,learning,23,4,2.0,
1009,3.0,0.001,0.15589,0.03,0.5,0.44445,1.5983,-0.23501,3.5,11.667,1.49361,Main model,learning,23,5,2.0,
1010,5.0969,0.0047401,0.094834,0.01935,0.74916,0.78533,1.1044,0.63395,3.7902,9.5586,1.54102,Main model,learning,23,1,3.0,
1011,4.023,0.001,0.14558,0.03125,0.46822,0.44901,1.5625,0.12806,4.7656,18.5,1.8603199999999998,Main model,learning,23,2,3.0,
1012,5.2408,0.001,0.19982,0.019911,0.99611,0.72888,0.99556,0.30289,3.51,26.009,1.77317,Main model,learning,23,3,3.0,
1013,6.9765,0.001,0.40039,0.020013,0.9156,0.8004,0.97743,0.30043,5.644,20.007,1.7584600000000001,Main model,learning,23,4,3.0,
1014,5.0367,0.0021708,0.24034,0.024252,0.72603,0.77407,0.81148,0.16952,4.0535,17.444,1.89087,Main model,learning,23,5,3.0,
1015,3.4617,0.001,0.078704,0.022299,1.0243,0.69061,0.97222,0.28194,2.5486,20.222,1.59247,Main model,learning,23,1,4.0,
1016,4.1633,0.0062701,0.097865,0.020278,1.0,0.73253,0.84378,0.3,2.5,15.0,1.7127100000000002,Main model,learning,23,2,4.0,
1017,4.3063,0.001,0.17028,0.02,1.0,0.69855,1.0,0.3,2.7445,15.0,1.69152,Main model,learning,23,3,4.0,
1018,6.9949,0.005,0.28312,0.021679,1.253,0.8,1.0,0.3,3.5,10.0,1.8186899999999997,Main model,learning,23,4,4.0,
1019,4.2877,0.001,0.2,0.023333,1.087,0.50976,0.99999,0.39455,3.3333,30.0,1.9066400000000001,Main model,learning,23,5,4.0,
1020,4.1833,0.001,0.1,0.022926,1.0,0.4,1.0,0.3,2.5,20.0,1.77028,Main model,learning,23,1,5.0,
1021,2.5167,0.001,0.05,0.01,0.76794,0.61134,1.4734,0.55556,3.5,19.476,1.7233,Main model,learning,23,2,5.0,
1022,7.0787,0.001,0.011111,0.035,1.0556,0.1394,1.0,0.4,2.5,15.0,1.7762900000000001,Main model,learning,23,3,5.0,
1023,5.8505,0.001,0.11003,0.019997,1.1668,0.023297,1.0001,0.29998,1.7758,14.999,1.66586,Main model,learning,23,4,5.0,
1024,8.0,0.001,0.18889,0.018914,0.99691,0.60775,1.0,0.61729,2.779,15.926,1.28488,Main model,learning,23,5,5.0,
1025,5.8576,0.0036664,0.1983,0.020885,0.4614,0.81112,1.0139,0.30003,2.9354,15.0,1.69815,Main model,learning,24,1,1.0,
1026,5.5229,0.001,0.26553,0.019928,0.40871,0.79678,1.1397,0.0017879,2.4937,14.077,1.5074200000000002,Main model,learning,24,2,1.0,
1027,2.9888,0.001,0.19423,0.01,0.25,0.78562,1.0317,0.14888,3.5712,14.747,1.7308499999999998,Main model,learning,24,3,1.0,
1028,2.6199,0.001,0.21089,0.01996,0.50023,0.99802,1.1579,-0.00099236,5.0035,29.984,1.5397300000000003,Main model,learning,24,4,1.0,
1029,4.8898,0.0035119,0.1,0.02,0.38138,1.0,1.0,-0.19735,3.5,15.0,2.16394,Main model,learning,24,5,1.0,
1030,5.2535,0.001,0.1,0.02,1.0,0.8,1.0,0.3,2.5,30.0,1.9072099999999998,Main model,learning,24,1,2.0,
1031,7.0047,0.001,0.17613,0.029952,0.95313,0.79892,1.0012,0.40078,2.5021,30.009,1.8443600000000004,Main model,learning,24,2,2.0,
1032,5.3427,0.001,0.2168,0.016901,0.96356,0.62595,0.76281,0.27209,2.5723,29.339,1.95721,Main model,learning,24,3,2.0,
1033,3.5,0.0025,0.1,0.02,0.76002,0.59287,1.0,0.5,3.4111,10.0,1.8732700000000002,Main model,learning,24,4,2.0,
1034,5.8515,0.001,0.16366,0.017578,0.99211,0.6379,0.8756,0.39413,2.4842,8.1922,2.05972,Main model,learning,24,5,2.0,
1035,9.0216,0.001,0.19913,0.042222,0.7944,0.73246,0.70199,0.29901,2.1782,9.7549,1.82742,Main model,learning,24,1,3.0,
1036,5.1211,0.001,0.1,0.02,1.0,0.65795,0.8,0.5,2.5,15.0,1.61982,Main model,learning,24,2,3.0,
1037,5.0,0.001,0.29316,0.03,1.0476,0.77884,0.76181,0.3,2.6589,15.0,1.8973400000000002,Main model,learning,24,3,3.0,
1038,2.8668,0.001,0.20794,0.022095,0.90833,0.55847,0.89523,0.36809,2.3167,14.162,1.71484,Main model,learning,24,4,3.0,
1039,5.0,0.001,0.4,0.02,1.0,0.8,0.54236,0.3,2.5,15.0,2.04422,Main model,learning,24,5,3.0,
1040,3.55,0.001,0.1087,0.02,0.86155,0.8,1.0,0.51955,2.5,15.0,1.9077800000000003,Main model,learning,24,1,4.0,
1041,7.0,0.001,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.9818499999999997,Main model,learning,24,2,4.0,
