,pruning threshold,stopping probability,feature drop rate,lapse rate,active scaling constant,center weight,connected 2-in-a-row weight,unconnected 2-in-a-row weight,3-in-a-row weight,4-in-a-row weight,log-likelihood,model,experiment,participant,cross-validation group,session number,time limit
405,5.0,0.02,0.3,0.03,2.0,0.8,1.0,0.3,2.5,15.0,2.48907,No value noise,eye tracking,2,1,,
406,3.5856,0.02,0.42668,0.079465,1.0247,0.9037,0.99999,-0.13373,3.4568,15.0,2.03262,No value noise,eye tracking,2,2,,
407,3.1543,0.034533,0.36034,0.023528,1.1501,0.99513,1.0049,0.29683,2.8234,14.961,2.35016,No value noise,eye tracking,2,3,,
408,4.8199,0.02232,0.29004,0.039158,1.2174,0.74506,0.57634,0.020721,3.7907,15.488,2.48797,No value noise,eye tracking,2,4,,
409,3.1119,0.028059,0.35791,0.01,1.0651,0.81607,0.89568,0.31153,2.5312,16.479,2.1683,No value noise,eye tracking,2,5,,
410,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.9631399999999999,No value noise,eye tracking,3,1,,
411,9.2563,0.0091993,0.2993,0.022456,1.1823,0.66371,0.95551,0.2714,3.6001,9.7887,1.7464399999999998,No value noise,eye tracking,3,2,,
412,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.3996699999999995,No value noise,eye tracking,3,3,,
413,5.0,0.01,0.3,0.03,1.0,0.8,1.0,0.3,2.5,15.0,1.57331,No value noise,eye tracking,3,4,,
414,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.3960000000000001,No value noise,eye tracking,3,5,,
415,6.9007,0.010151,0.19755,0.021385,0.96544,0.71048,0.90054,-1.2366,3.5492,15.796,1.9584499999999998,No value noise,eye tracking,4,1,,
416,3.0009,0.021568,0.1999,0.021602,1.0004,0.79958,1.0005,0.3003,4.9992,19.996,1.73855,No value noise,eye tracking,4,2,,
417,3.0,0.02,0.33896,0.033941,1.0,0.8,1.0,0.4,4.6666,15.0,1.69393,No value noise,eye tracking,4,3,,
418,7.0,0.02,0.2,0.01,1.0,0.8,1.0,-0.16127,5.1849,12.815,1.9283500000000005,No value noise,eye tracking,4,4,,
419,3.1854,0.012044,0.19904,0.030305,0.94681,0.73473,0.9976,0.30155,4.3086,100.03,2.2315599999999995,No value noise,eye tracking,4,5,,
420,5.0,0.015539,0.2,0.03,1.0,0.4,0.8,0.5,2.5,10.0,2.00972,No value noise,eye tracking,5,1,,
421,5.0,0.020627,0.50777,0.027016,1.0,0.4,1.0,0.5,2.5,10.0,2.08528,No value noise,eye tracking,5,2,,
422,3.0,0.033824,0.24854,0.019405,1.0472,0.4,0.8,0.3,5.0,7.22,2.38121,No value noise,eye tracking,5,3,,
423,5.0162,0.01241,0.31234,0.01751,0.70379,0.29401,0.87549,0.68094,3.8998,17.718,2.13367,No value noise,eye tracking,5,4,,
424,3.1441,0.034117,0.18372,0.018739,1.1268,-0.1717,0.41103,0.33508,3.4653,14.397,2.49485,No value noise,eye tracking,5,5,,
425,2.55,0.01147,0.2,0.017492,1.0,0.8,1.0,0.3,4.5595,30.0,1.11206,No value noise,eye tracking,6,1,,
426,5.2127,0.01,0.3,0.021394,1.0,0.8,1.0,0.3,7.0,15.0,1.12993,No value noise,eye tracking,6,2,,
427,2.6778,0.007052,0.2669,0.01,1.0,0.50425,0.85893,0.5,4.1667,18.333,1.3858000000000001,No value noise,eye tracking,6,3,,
428,4.8195,0.007,0.29175,0.021111,1.0,0.38092,1.0,0.33333,4.5777,185.18,1.72684,No value noise,eye tracking,6,4,,
429,2.7026,0.0066652,0.27379,0.018006,0.86657,0.93724,1.1525,0.30088,5.2669,28.78,1.5681600000000002,No value noise,eye tracking,6,5,,
430,7.0,0.01,0.51748,0.02,2.1994,1.0667,1.0,0.3,2.5,15.0,2.1859800000000003,No value noise,eye tracking,7,1,,
431,3.1318,0.02,0.3,0.01,0.95833,0.8,1.0,0.3,3.5,10.015,2.31126,No value noise,eye tracking,7,2,,
432,3.1606,0.016766,0.32595,0.02,1.0,0.46135,0.91452,0.3,3.5,15.0,2.23562,No value noise,eye tracking,7,3,,
433,5.3837,0.0069021,0.46227,0.021111,1.0,0.69785,1.5,0.3,3.5,15.0,1.80413,No value noise,eye tracking,7,4,,
434,3.0019,0.018631,0.3364,0.019981,0.99916,0.39932,0.99904,0.29937,2.5017,12.635,1.6930599999999998,No value noise,eye tracking,7,5,,
435,7.0,0.02,0.3,0.01,2.0,0.8,1.0,0.3,2.5,15.0,2.7023099999999998,No value noise,eye tracking,8,1,,
436,4.3912,0.030914,0.39631,0.01,0.99011,0.60402,0.99995,0.71541,5.5026,17.854,2.59752,No value noise,eye tracking,8,2,,
437,8.4529,0.019939,0.5519,0.01,1.9978,0.47571,0.5867,0.1544,2.7747,-34.971,2.70434,No value noise,eye tracking,8,3,,
438,9.5342,0.025835,0.29135,0.01,1.0,0.43077,0.8,0.3,3.1667,12.15,2.2187600000000005,No value noise,eye tracking,8,4,,
439,9.5932,0.02,0.3,0.02,1.0,0.4,0.8,0.3,3.5,20.0,2.0420799999999995,No value noise,eye tracking,8,5,,
440,1.5512,0.23984,0.20024,0.060131,1.0004,0.79946,1.0002,0.39961,3.5013,14.995,1.9141000000000001,No value noise,eye tracking,9,1,,
441,3.0,0.337,0.16667,0.01,1.0,0.83223,1.0,0.4,5.0,15.0,1.7873700000000003,No value noise,eye tracking,9,2,,
442,2.5534,0.027889,0.44526,0.03721,1.7623,0.58182,1.0011,0.1348,3.3313,20.009,1.86831,No value noise,eye tracking,9,3,,
443,10.0,0.01,0.2,0.02,1.0,0.57096,1.0,0.3,4.6667,15.0,1.92644,No value noise,eye tracking,9,4,,
444,3.2672,0.0092903,0.44817,0.02,2.0,0.63529,0.80001,0.38863,2.5,11.667,2.05701,No value noise,eye tracking,9,5,,
445,7.0,0.01,0.2,0.02,1.0,0.4,0.8,0.3,3.5,200.0,1.8186900000000001,No value noise,eye tracking,10,1,,
446,3.0,0.02,0.3,0.02,1.0,0.4,1.5,0.3,2.5,15.0,2.03739,No value noise,eye tracking,10,2,,
447,3.0,0.48446,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,2.32459,No value noise,eye tracking,10,3,,
448,5.5392,0.01989,0.21042,0.01,0.8421,0.23147,0.82344,0.48047,4.7253,9.8568,1.44025,No value noise,eye tracking,10,4,,
449,2.1067,0.32174,0.34683,0.020968,0.94405,0.35015,0.93333,0.44444,3.3333,15.0,1.97094,No value noise,eye tracking,10,5,,
450,5.6593,0.020599,0.29872,0.16827,1.6311,0.3356,0.49652,0.50242,3.8875,10.025,2.45598,No value noise,learning,1,1,1.0,
451,4.8406,0.058944,0.2458,0.019594,1.0,0.4,0.78192,0.4,5.3333,16.667,2.28418,No value noise,learning,1,2,1.0,
452,9.675,0.02,0.2,0.024245,2.0,0.8,0.50158,0.3,3.5,15.0,2.70461,No value noise,learning,1,3,1.0,
453,5.0,0.02,0.3,0.01,1.0,0.61159,1.0,0.3,5.0,20.0,2.10603,No value noise,learning,1,4,1.0,
454,5.0,0.02,0.3,0.02,1.0,0.4,1.0,0.5,2.5,15.0,2.45727,No value noise,learning,1,5,1.0,
455,7.1097,0.040165,0.45469,0.01,1.3798,0.91389,0.42657,0.28194,3.2847,14.778,2.76082,No value noise,learning,1,1,2.0,
456,7.0,0.04,0.44887,0.02,1.8928,0.53334,0.37247,0.3,2.0,15.0,2.80648,No value noise,learning,1,2,2.0,
457,5.0,0.04,0.65722,0.01,1.0,0.35536,0.36491,0.3,2.5,20.0,2.65818,No value noise,learning,1,3,2.0,
458,4.9919,0.040215,0.51559,0.014972,1.0864,0.40901,0.79752,0.30179,3.4938,10.015,2.74864,No value noise,learning,1,4,2.0,
459,5.0,0.02,0.57832,0.02,1.1495,0.051864,-0.69024,0.5,2.5,15.0,2.6006899999999997,No value noise,learning,1,5,2.0,
460,7.0,0.02,0.3,0.02,2.0,0.4,0.8,0.5,2.5,15.0,2.71948,No value noise,learning,1,1,3.0,
461,7.0,0.02,0.8,0.01,2.0,0.23775,0.22332,0.3,3.0,-25.163,2.4555499999999997,No value noise,learning,1,2,3.0,
462,5.9665,0.019394,0.55739,0.0462,2.0759,0.35096,0.8,0.3,2.5,12.222,2.37565,No value noise,learning,1,3,3.0,
463,5.0534,0.030181,0.65519,0.09493,1.1111,0.04049,0.5099,0.38912,4.7699,13.309,2.7422999999999997,No value noise,learning,1,4,3.0,
464,10.0,0.022883,0.29635,0.03,2.0,0.4,0.8,0.5,3.4979,16.382,2.5413,No value noise,learning,1,5,3.0,
465,4.9181,0.019058,0.65815,0.036389,1.9618,0.81476,0.825,0.086566,3.4375,5.7393,2.56969,No value noise,learning,1,1,4.0,
466,7.3788,0.04,0.45921,0.03,2.2003,0.8,1.0667,0.1043,4.6667,30.0,2.2348500000000002,No value noise,learning,1,2,4.0,
467,5.0949,0.05611,0.50137,0.018152,0.96764,0.41981,0.85923,-0.024845,5.282,15.666,2.3207999999999998,No value noise,learning,1,3,4.0,
468,10.0,0.02504,0.47892,0.020609,3.146,0.18494,0.549,0.27919,3.4294,29.742,2.62553,No value noise,learning,1,4,4.0,
469,4.6312,0.02,0.65613,0.02,2.0,0.4,0.40825,0.3,2.5,15.0,2.51666,No value noise,learning,1,5,4.0,
470,5.0,0.02,0.50122,0.01,2.0,0.7053,0.37525,0.24675,2.5,15.0,2.5535,No value noise,learning,1,1,5.0,
471,5.4959,0.043932,0.5767,0.028149,1.9494,0.39998,0.74102,0.50002,2.6852,11.463,2.57362,No value noise,learning,1,2,5.0,
472,8.9264,0.038544,0.44131,0.020535,2.1473,0.97237,0.82405,0.013363,3.3403,16.431,2.68722,No value noise,learning,1,3,5.0,
473,5.1445,0.036158,0.43263,0.01,1.0542,0.39081,0.39434,0.47917,3.5671,8.2851,2.19649,No value noise,learning,1,4,5.0,
474,5.5234,0.013258,0.55023,0.022904,1.6837,0.42107,0.61379,0.40705,3.0229,181.42,2.5342200000000004,No value noise,learning,1,5,5.0,
475,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.82152,No value noise,learning,2,1,1.0,
476,5.0,0.01,0.2,0.02,2.0,0.4,0.8,0.5,3.5,15.0,2.10854,No value noise,learning,2,2,1.0,
477,5.0,0.01871,0.47382,0.02922,1.9013,0.36777,0.73887,0.5679,3.1296,7.4393,1.8190300000000001,No value noise,learning,2,3,1.0,
478,3.55,0.01575,0.4,0.013333,1.4717,0.4,0.8,0.4,3.5,15.0,1.7997999999999998,No value noise,learning,2,4,1.0,
479,3.0,0.02,0.2,0.02,1.0,0.4,0.8,0.3,3.5,10.0,1.8402299999999996,No value noise,learning,2,5,1.0,
480,3.0,0.01,0.3,0.03,1.0,0.8,1.0,0.3,2.5,15.0,1.56901,No value noise,learning,2,1,2.0,
481,3.2868,0.4173,0.19177,0.019005,0.25,0.47006,1.0498,0.36766,5.0871,7.1923,1.87757,No value noise,learning,2,2,2.0,
482,4.329,0.0067919,0.41417,0.021674,1.5217,0.54571,0.61266,0.4353,3.38,9.2885,1.6265100000000001,No value noise,learning,2,3,2.0,
483,7.0,0.0048587,0.55275,0.03,1.8563,0.8,1.0,0.5,3.5,20.0,1.84525,No value noise,learning,2,4,2.0,
484,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.20997,3.5,20.0,1.88991,No value noise,learning,2,5,2.0,
485,3.0,0.01,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.58598,No value noise,learning,2,1,3.0,
486,3.0,0.01,0.3,0.01,1.0,1.0,1.0,0.3,2.5,15.0,1.6077099999999998,No value noise,learning,2,2,3.0,
487,3.0,0.001,0.45115,0.02,1.0,0.4,0.79899,0.3,2.5,15.0,1.87485,No value noise,learning,2,3,3.0,
488,4.5556,0.0048259,0.3647,0.01,1.0315,0.40439,0.80565,0.19197,3.4335,14.95,1.6339400000000002,No value noise,learning,2,4,3.0,
489,3.6856,0.001,0.42585,0.017124,1.0,0.4,0.8,0.5,2.5,15.0,1.9396200000000001,No value noise,learning,2,5,3.0,
490,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,3.5,10.0,1.54561,No value noise,learning,2,1,4.0,
491,2.4368,0.001,0.2867,0.01,1.0039,0.5284,0.97783,0.31441,3.5499,14.823,1.57308,No value noise,learning,2,2,4.0,
492,3.0,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.6996200000000001,No value noise,learning,2,3,4.0,
493,3.0,0.005,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.4517099999999998,No value noise,learning,2,4,4.0,
494,3.1157,0.001,0.35079,0.02,1.1449,0.7587,1.2583,0.33657,3.1076,10.309,1.66992,No value noise,learning,2,5,4.0,
495,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.786,10.0,1.64829,No value noise,learning,2,1,5.0,
496,5.0,0.005,0.3,0.01,1.0,0.59103,0.8,0.3,2.5,15.0,1.41375,No value noise,learning,2,2,5.0,
497,3.0,0.01,0.2,0.01,1.0,0.4,1.0,0.3,2.5,15.0,1.85773,No value noise,learning,2,3,5.0,
498,8.5722,0.0030512,0.67072,0.025881,1.2724,0.84948,1.055,0.63574,3.6237,15.44,1.70929,No value noise,learning,2,4,5.0,
499,3.0,0.005,0.3,0.01,1.0,0.8,1.0,0.3,2.5,10.0,1.7684799999999998,No value noise,learning,2,5,5.0,
500,5.0,0.02,0.2,0.02,1.0,0.4,1.0,0.3,3.5,15.0,2.07392,No value noise,learning,3,1,1.0,
501,5.0,0.02,0.2,0.03,1.0,0.8,1.0,0.3,2.5,15.0,2.4499500000000003,No value noise,learning,3,2,1.0,
502,7.0004,0.037655,0.40005,0.021034,0.99312,0.34904,1.5001,0.28599,3.1669,15.001,2.3633399999999996,No value noise,learning,3,3,1.0,
503,5.0,0.02,0.1,0.02,1.0,0.8,1.1612,0.5,3.5,15.0,2.4670499999999995,No value noise,learning,3,4,1.0,
504,5.0,0.065547,0.1,0.04,1.0,0.8,1.1111,0.6,2.5834,10.0,2.3779200000000005,No value noise,learning,3,5,1.0,
505,6.913,0.11332,0.12317,0.023692,0.93528,0.38334,0.89999,0.67997,8.9297,22.385,2.40578,No value noise,learning,3,1,2.0,
506,3.4132,0.066111,0.15179,0.017502,1.0001,0.40009,0.44498,0.33325,3.3331,12.779,2.17259,No value noise,learning,3,2,2.0,
507,5.2355,0.063402,0.16667,0.015,1.0,0.4,0.46656,1.0,4.6667,15.0,2.42725,No value noise,learning,3,3,2.0,
508,10.0,0.12864,0.1,0.01,0.75,0.8,0.75474,1.35,7.0,13.016,2.4197900000000003,No value noise,learning,3,4,2.0,
509,5.8737,0.11551,0.1976,0.01,2.1194,0.17708,0.46046,0.4039,3.3405,8.6615,2.00937,No value noise,learning,3,5,2.0,
510,4.2875,0.095191,0.1,0.015,1.7674,1.025,0.75,0.6875,2.9375,13.0,2.2247700000000004,No value noise,learning,3,1,3.0,
511,5.0,0.02,0.2,0.03,1.0,0.8,0.8,0.3,2.5,15.0,2.2603500000000003,No value noise,learning,3,2,3.0,
512,3.3667,0.02,0.2,0.03,0.99999,0.24968,1.0,0.21667,2.1232,11.241,2.14826,No value noise,learning,3,3,3.0,
513,3.0,0.02,0.2,0.02,1.0,0.4,1.0,0.5,2.5,15.0,2.41552,No value noise,learning,3,4,3.0,
514,3.425,0.029941,0.3,0.01,1.0,0.4,1.0,0.3,2.5,15.0,2.12174,No value noise,learning,3,5,3.0,
515,3.0,0.02,0.2,0.03,1.0,0.60338,1.0,0.6,3.3333,15.0,2.1173499999999996,No value noise,learning,3,1,4.0,
516,3.0,0.015596,0.3,0.02,1.0,1.0,1.0,0.3,2.5,15.0,1.7312699999999999,No value noise,learning,3,2,4.0,
517,5.0,0.01,0.2,0.02,1.0,0.4,0.8,0.3,2.5,10.0,2.2096199999999997,No value noise,learning,3,3,4.0,
518,7.5991,0.016833,0.2,0.019297,1.0175,0.4,1.0371,0.51432,3.5,18.333,2.1874800000000003,No value noise,learning,3,4,4.0,
519,3.0,0.02,0.2,0.01,1.0,0.8,1.0,0.3,2.5,15.0,1.7480499999999999,No value noise,learning,3,5,4.0,
520,3.0015,0.034753,0.33182,0.01,1.1088,0.40098,1.0493,0.29909,2.5025,14.989,1.8669,No value noise,learning,3,1,5.0,
521,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.3,3.5,15.0,1.9313200000000001,No value noise,learning,3,2,5.0,
522,7.0,0.02,0.3,0.03,2.0,0.4,1.0,0.3,3.5,15.0,2.5056599999999998,No value noise,learning,3,3,5.0,
523,3.3955,0.021085,0.24175,0.020188,1.2793,0.45946,1.1435,0.28839,2.7528,14.77,2.46664,No value noise,learning,3,4,5.0,
524,3.0,0.016665,0.3,0.02,1.0,0.4,0.8,0.5,2.5,15.0,2.2293600000000002,No value noise,learning,3,5,5.0,
525,10.0,0.01,0.46004,0.01,1.0,0.53333,0.67508,0.3,3.2383,15.0,1.4665499999999998,No value noise,learning,4,1,1.0,
526,6.8083,0.015,0.42312,0.19146,2.0,0.8,0.8,0.3,2.5,20.0,1.8986600000000002,No value noise,learning,4,2,1.0,
527,5.0,0.02,0.3,0.02,1.0,0.8,0.8,0.3,3.4536,6.7156,1.53008,No value noise,learning,4,3,1.0,
528,7.8633,0.001,0.3695,0.21788,0.94477,0.81234,1.0031,0.49766,3.6919,12.404,1.66613,No value noise,learning,4,4,1.0,
529,10.0,0.01,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.7849,No value noise,learning,4,5,1.0,
530,2.0323,0.13824,0.30033,0.01,0.95881,0.57176,1.0672,0.30035,4.6679,20.003,1.9799399999999998,No value noise,learning,4,1,2.0,
531,8.7204,0.001,0.54044,0.23755,2.0016,0.40568,1.0102,0.61274,4.6973,20.107,1.6238500000000002,No value noise,learning,4,2,2.0,
532,3.0,0.02,0.2,0.02,1.0,-0.04,1.0,0.3,3.5,15.0,1.7429999999999999,No value noise,learning,4,3,2.0,
533,2.3025,0.025335,0.32874,0.025606,0.83856,0.32311,0.89886,0.3714,3.7472,12.729,1.73783,No value noise,learning,4,4,2.0,
534,2.9463,0.024634,0.31663,0.022222,1.0628,0.28208,0.8,0.3,3.5,11.667,1.74436,No value noise,learning,4,5,2.0,
535,3.1049,0.013188,0.38497,0.023129,1.3228,0.23665,1.3333,0.6,3.8889,20.0,1.5090299999999999,No value noise,learning,4,1,3.0,
536,3.0,0.02,0.31845,0.02,1.9189,0.4,0.8,0.43333,2.5,15.0,1.53163,No value noise,learning,4,2,3.0,
537,7.4086,0.01262,0.38733,0.027275,2.2001,0.29812,0.85445,0.2054,3.8275,9.1996,1.52157,No value noise,learning,4,3,3.0,
538,9.5009,0.010763,0.41109,0.027114,2.8706,0.23017,0.36686,0.15927,3.608,9.9349,2.2594499999999997,No value noise,learning,4,4,3.0,
539,3.0,0.02,0.2,0.03,2.0,0.4,1.0,0.3,2.5,15.0,1.88077,No value noise,learning,4,5,3.0,
540,3.0,0.016454,0.29346,0.0125,1.0,0.4,0.99999,0.8,4.1531,15.0,1.57058,No value noise,learning,4,1,4.0,
541,2.4763,0.02,0.16893,0.016517,1.0,0.40739,0.8,0.3,3.294,10.0,1.52474,No value noise,learning,4,2,4.0,
542,3.0,0.02,0.2,0.021117,1.2643,0.4,0.8,0.22766,3.3333,8.8347,1.74176,No value noise,learning,4,3,4.0,
543,10.0,0.01,0.2,0.02,1.5204,1.0,1.0,0.3,3.5,10.0,1.67585,No value noise,learning,4,4,4.0,
544,9.9999,0.011846,0.20499,0.02,1.4225,0.36297,0.88889,0.5,3.8889,15.0,1.7615100000000001,No value noise,learning,4,5,4.0,
545,10.0,0.0028124,0.4992,0.01,1.0342,0.0036464,1.2476,0.89425,5.558,15.683,1.7264000000000004,No value noise,learning,4,1,5.0,
546,7.1911,0.02,0.2475,0.04,1.0,0.35139,1.0,0.33333,3.3333,15.0,1.57175,No value noise,learning,4,2,5.0,
547,6.1792,0.0085,0.36935,0.01,0.99579,0.34166,0.91666,0.54583,3.5094,9.5986,1.7549499999999998,No value noise,learning,4,3,5.0,
548,3.0,0.026363,0.32369,0.01,1.0,0.44444,0.8,0.3,3.5,15.0,1.9844300000000001,No value noise,learning,4,4,5.0,
549,2.55,0.02,0.27502,0.01,1.0,0.4,0.8,0.3,3.5,15.0,1.5018699999999998,No value noise,learning,4,5,5.0,
550,3.1166,0.017094,0.19833,0.024068,1.1179,0.5394,0.75674,0.15255,4.8619,27.105,1.5747,No value noise,learning,5,1,1.0,
551,1.6102,0.079155,0.16833,0.01,0.91341,0.96611,0.81543,0.36201,3.9153,181.45,1.96891,No value noise,learning,5,2,1.0,
552,1.5323,0.016054,0.3077,0.01,0.9785,0.49788,0.77926,0.32181,3.4481,15.184,1.8025300000000002,No value noise,learning,5,3,1.0,
553,2.2868,0.21187,0.2112,0.022672,1.0465,0.67976,1.1336,0.76687,4.9672,13.931,1.8065799999999999,No value noise,learning,5,4,1.0,
554,2.034,0.010972,0.19994,0.020007,0.50017,0.26432,0.80031,0.49974,4.6674,19.996,1.53007,No value noise,learning,5,5,1.0,
555,4.4688,0.012299,0.23589,0.018889,0.9514,0.84998,1.0555,0.29699,5.0972,15.358,1.57317,No value noise,learning,5,1,2.0,
556,2.5846,0.01,0.2,0.02,1.0,0.4,1.0,0.0,3.5,20.0,1.9670900000000002,No value noise,learning,5,2,2.0,
557,8.8737,0.0074257,0.50218,0.01,0.80419,0.66052,1.0411,0.19063,4.8123,16.22,1.3531300000000002,No value noise,learning,5,3,2.0,
558,2.5167,0.02,0.25,0.02,0.80495,0.56643,0.8862,0.0,5.0,30.0,1.5671,No value noise,learning,5,4,2.0,
559,4.919,0.010496,0.20715,0.01,0.80918,0.82473,0.99808,0.31786,4.0813,26.377,1.7371499999999997,No value noise,learning,5,5,2.0,
560,4.1839,0.29638,0.1952,0.01,0.85991,0.78456,1.3333,0.34448,6.5731,15.0,1.79204,No value noise,learning,5,1,3.0,
561,2.3874,0.11456,0.22055,0.015085,1.0,0.8,0.73379,0.3,3.5059,15.0,1.7700099999999999,No value noise,learning,5,2,3.0,
562,5.0,0.015948,0.2,0.03,0.5,0.8,0.8,0.3,2.5,15.0,1.3032299999999999,No value noise,learning,5,3,3.0,
563,5.0,0.02,0.3,0.01,0.5,0.4,0.8,0.5,3.5,20.0,1.7871599999999996,No value noise,learning,5,4,3.0,
564,4.1833,0.027222,0.3,0.01,0.5,0.54616,0.67279,0.3,3.5,15.0,1.9219300000000001,No value noise,learning,5,5,3.0,
565,3.0,0.02,0.3,0.01,0.5,0.4,1.0,0.3,2.5,15.0,1.9414299999999998,No value noise,learning,5,1,4.0,
566,7.2753,0.0092956,0.2363,0.029804,0.92406,0.71367,0.63441,0.10727,3.2207,14.007,1.48021,No value noise,learning,5,2,4.0,
567,5.0,0.01,0.3,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.5077,No value noise,learning,5,3,4.0,
568,5.0,0.01,0.3,0.03,1.0,0.8,1.0,0.3,2.5,15.0,1.56663,No value noise,learning,5,4,4.0,
569,5.8888,0.02,0.2,0.02,0.5,0.4,1.0,0.3,2.5,15.0,1.52913,No value noise,learning,5,5,4.0,
570,4.6625,0.019091,0.23047,0.019262,0.99473,0.35928,0.8,0.5,4.6667,12.734,1.95491,No value noise,learning,5,1,5.0,
571,3.4969,0.01,0.36567,0.025288,1.0,0.8,1.1145,1.0,5.0,15.0,1.85473,No value noise,learning,5,2,5.0,
572,0.84117,0.00201,0.39592,0.014501,0.74944,0.35694,1.3635,0.69384,4.1209,13.498,1.63048,No value noise,learning,5,3,5.0,
573,8.2589,0.01,0.43397,0.01,1.0271,0.8,1.0,0.6,5.0,8.0755,1.5026300000000001,No value noise,learning,5,4,5.0,
574,9.9998,0.001,0.6,0.05,0.56251,0.35,1.5,0.62207,4.6872,11.0,1.6619499999999998,No value noise,learning,5,5,5.0,
575,4.3729,0.015429,0.49248,0.034812,0.89474,0.45671,0.8797,0.4782,3.7707,30.962,2.10618,No value noise,learning,6,1,1.0,
576,3.0,0.02,0.3,0.02,1.0,0.4,0.8,0.5,1.5,15.0,2.2256699999999996,No value noise,learning,6,2,1.0,
577,2.5634,0.046585,0.33555,0.01,1.0496,0.32683,0.91674,1.1996,2.7471,19.793,2.1668100000000003,No value noise,learning,6,3,1.0,
578,6.1278,0.022277,0.4083,0.01,1.9111,0.64434,0.92288,0.74353,3.0032,2.3261,2.2459,No value noise,learning,6,4,1.0,
579,7.3736,0.014929,0.41499,0.037666,1.2545,0.68448,0.80836,0.32191,5.0979,6.5267,2.4798999999999998,No value noise,learning,6,5,1.0,
580,7.7837,0.30436,0.29795,0.030556,0.54003,0.40972,0.75702,0.3397,6.9687,33.456,2.4160899999999996,No value noise,learning,6,1,2.0,
581,3.4774,0.10213,0.37789,0.0125,1.1012,0.86993,1.0201,0.29701,4.2083,14.839,2.02853,No value noise,learning,6,2,2.0,
582,3.0,0.02,0.3,0.01,1.0,0.4,0.8,0.3,2.5,15.0,2.1269699999999996,No value noise,learning,6,3,2.0,
583,3.0,0.02,0.3,0.02,1.0,0.8,1.0,0.3,3.5,15.0,2.03911,No value noise,learning,6,4,2.0,
584,3.0,0.02,0.3,0.02,1.0,0.8,1.0,0.5,2.5,15.0,2.11696,No value noise,learning,6,5,2.0,
585,0.96835,0.26377,0.29191,0.013885,0.72872,0.64638,1.163,0.61936,3.0516,17.417,1.77352,No value noise,learning,6,1,3.0,
586,5.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.80071,No value noise,learning,6,2,3.0,
587,3.562,0.013757,0.30182,0.0206,0.99734,0.79726,0.99696,0.30198,3.5068,14.976,1.4551700000000003,No value noise,learning,6,3,3.0,
588,1.9167,0.015213,0.2277,0.02115,0.89898,0.68451,0.88455,0.36747,3.4856,17.687,1.7870600000000003,No value noise,learning,6,4,3.0,
589,3.0,0.02,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.8917699999999997,No value noise,learning,6,5,3.0,
590,2.8389,0.02,0.3,0.01,1.0,0.8,0.8,0.3,3.5,15.0,1.9761199999999999,No value noise,learning,6,1,4.0,
591,5.2457,0.0088417,0.35315,0.025604,1.0127,0.80097,0.67877,0.57322,3.6025,12.874,1.8282699999999998,No value noise,learning,6,2,4.0,
592,3.0,0.38599,0.2894,0.022515,0.5,0.4,0.8,0.66667,3.5,5.6794,1.91096,No value noise,learning,6,3,4.0,
593,3.5242,0.019752,0.35353,0.045016,0.53611,0.6787,0.78774,0.27744,6.1357,30.052,1.9993699999999996,No value noise,learning,6,4,4.0,
594,5.0,0.0084392,0.41463,0.02,0.99999,0.8,0.64136,0.4,2.5,15.0,2.0821199999999997,No value noise,learning,6,5,4.0,
595,5.1418,0.0092427,0.27976,0.030874,1.2421,0.4,0.8,0.3,3.5185,15.0,1.6808400000000003,No value noise,learning,6,1,5.0,
596,4.8648,0.01,0.4,0.03,1.2634,0.8,1.0,0.3,3.6184,15.0,2.1982899999999996,No value noise,learning,6,2,5.0,
597,2.9979,0.019481,0.29947,0.020018,1.0008,0.40062,0.99912,0.18216,3.502,14.993,2.16354,No value noise,learning,6,3,5.0,
598,3.0,0.01,0.2,0.02,1.0,0.8,1.0,0.3,2.5,15.0,1.8934799999999998,No value noise,learning,6,4,5.0,
599,4.1697,0.013993,0.49109,0.027912,1.6151,0.48269,0.96441,0.30188,3.5971,181.21,1.8109099999999998,No value noise,learning,6,5,5.0,
600,3.1685,0.090248,0.30192,0.021788,1.0155,0.58296,0.85826,1.6615,3.3015,15.518,1.9490200000000002,No value noise,learning,7,1,1.0,
